gameId,gameDate,gameType,Team Home,Score Home,Score Away,Team Away,Shot Home EV,Miss Home EV,Block Home EV,Goal Home EV,CF EV,Shot Away EV,Miss Away EV,Block Away EV,Goal Away EV,CA EV,Shot Home 5v5,Miss Home 5v5,Block Home 5v5,Goal Home 5V5,CF 5v5,Shot Away 5v5,Miss Away 5v5,Block Away 5v5,Goal Away 5v5,CA 5v5,First Goal Home,First Goal Away,SOG Home,SOG Away,Faceoff Home,Faceoff Away,Pim Home,Pim Away
2022020021,2022-10-14,2,CBJ,2,5,TBL,14,7,3,2,26,33,14,13,4,64,14,7,3,2,26,33,14,13,4,64,1,0,28,39,0.714286,0.285714,4,8
2022020022,2022-10-14,2,DET,3,0,MTL,27,7,13,3,50,22,2,13,0,37,27,7,13,3,50,22,2,13,0,37,1,0,40,29,0.415385,0.584615,6,6
2022020023,2022-10-14,2,WPG,4,1,NYR,27,12,17,3,59,32,14,12,1,59,24,12,16,3,55,32,14,11,1,58,1,0,34,41,0.508772,0.491228,4,6
2022020024,2022-10-14,2,SJS,1,2,CAR,11,4,7,1,23,26,7,20,2,55,11,4,7,1,23,25,7,20,2,54,1,0,19,35,0.47541,0.52459,11,15
2022020025,2022-10-15,2,BUF,3,4,FLA,16,6,8,3,33,22,10,7,2,41,16,6,8,3,33,22,10,7,2,41,1,0,27,37,0.52381,0.47619,16,12
2022020026,2022-10-15,2,PHI,3,2,VAN,21,7,6,1,35,23,7,11,2,43,20,7,6,1,34,21,7,10,2,40,0,1,31,30,0.480769,0.519231,17,17
2022020027,2022-10-15,2,BOS,6,3,ARI,32,9,15,5,61,16,8,10,1,35,32,9,15,5,61,16,8,10,1,35,1,0,43,24,0.553846,0.446154,13,11
2022020028,2022-10-15,2,NJD,2,5,DET,31,12,18,2,63,12,7,10,5,34,29,10,17,2,58,11,7,10,4,32,1,0,39,22,0.545455,0.454545,12,10
2022020029,2022-10-15,2,WSH,3,1,MTL,17,12,19,2,50,16,15,11,1,43,17,12,19,2,50,16,15,11,1,43,0,1,29,22,0.403509,0.596491,13,13
2022020030,2022-10-15,2,TOR,3,2,OTT,27,15,17,2,61,24,8,11,1,44,27,15,17,2,61,24,8,11,1,44,0,1,32,28,0.491525,0.508475,4,4
2022020031,2022-10-15,2,PIT,6,2,TBL,31,12,9,4,56,25,7,12,1,45,31,12,9,4,56,25,7,12,1,45,0,1,45,36,0.616667,0.383333,8,8
2022020032,2022-10-15,2,NYI,7,1,ANA,23,13,9,7,52,20,12,17,1,50,21,11,9,7,48,17,12,16,1,46,1,0,38,23,0.569231,0.430769,10,10
2022020033,2022-10-15,2,STL,5,2,CBJ,17,10,13,4,44,22,6,12,2,42,17,10,13,4,44,22,6,12,2,42,1,0,25,25,0.425926,0.574074,4,6
2022020034,2022-10-15,2,MIN,6,7,LAK,23,10,17,3,53,18,4,4,5,31,22,10,17,3,52,17,4,4,5,30,0,1,35,34,0.463768,0.536232,14,14
2022020035,2022-10-15,2,DAL,5,1,NSH,12,12,15,4,43,25,25,11,0,61,12,12,15,3,42,25,24,11,0,60,1,0,22,30,0.534483,0.465517,10,16
2022020036,2022-10-15,2,EDM,3,4,CGY,20,6,12,2,40,30,13,9,3,55,20,6,12,2,40,29,13,8,3,53,0,1,29,42,0.545455,0.454545,10,10
2022020037,2022-10-15,2,SEA,2,5,VGK,29,10,17,1,57,24,11,8,3,46,29,10,17,1,57,23,11,8,3,45,0,1,33,30,0.347826,0.652174,8,4
2022020038,2022-10-15,2,SJS,2,5,CHI,18,9,14,2,43,18,7,3,3,31,17,9,14,2,42,17,6,3,3,29,1,0,26,25,0.528302,0.471698,6,18
2022020039,2022-10-17,2,NYR,6,4,ANA,30,13,11,3,57,15,3,12,4,34,30,13,11,3,57,15,3,12,4,34,1,0,43,22,0.517241,0.482759,2,8
2022020040,2022-10-17,2,TOR,2,4,ARI,22,10,12,1,45,14,2,5,2,23,22,10,12,1,45,14,2,5,2,23,0,1,28,19,0.591837,0.408163,12,12
2022020041,2022-10-17,2,BOS,5,3,FLA,23,9,16,5,53,27,11,13,3,54,23,9,16,5,53,27,11,13,3,54,1,0,34,41,0.644068,0.355932,12,10
2022020042,2022-10-17,2,MTL,3,2,PIT,30,10,16,2,58,22,9,12,2,45,27,10,15,2,54,21,9,12,2,44,0,1,39,28,0.481481,0.518519,6,6
2022020043,2022-10-17,2,WSH,6,4,VAN,23,8,15,4,50,25,14,13,3,55,22,7,14,4,47,24,14,12,3,53,1,0,30,30,0.517241,0.482759,4,8
2022020044,2022-10-17,2,DET,4,5,LAK,22,5,10,3,40,24,11,13,5,53,21,5,10,3,39,24,11,13,4,52,1,0,33,36,0.354839,0.645161,8,8
2022020045,2022-10-17,2,MIN,3,6,COL,28,9,13,1,51,32,9,11,4,56,27,9,13,1,50,31,9,10,3,53,0,1,39,38,0.551724,0.448276,10,14
2022020046,2022-10-17,2,DAL,4,1,WPG,15,10,9,3,37,17,14,15,1,47,15,10,9,3,37,17,14,15,1,47,0,1,29,25,0.54902,0.45098,10,8
2022020047,2022-10-17,2,SEA,1,5,CAR,18,4,8,0,30,23,12,14,3,52,18,4,8,0,30,23,12,14,3,52,0,1,23,34,0.483333,0.516667,10,10
2022020048,2022-10-18,2,NJD,4,2,ANA,34,12,13,4,63,12,6,6,2,26,34,12,13,4,63,12,6,6,2,26,0,1,41,20,0.537037,0.462963,15,23
2022020049,2022-10-18,2,OTT,7,5,BOS,24,12,11,7,54,20,13,10,4,47,23,9,10,6,48,19,12,9,3,43,1,0,31,34,0.5,0.5,15,13
2022020050,2022-10-18,2,CBJ,4,3,VAN,28,11,13,4,56,25,3,15,2,45,25,8,11,3,47,23,2,15,2,42,0,1,33,35,0.616667,0.383333,11,9
2022020051,2022-10-18,2,NYI,5,2,SJS,35,8,18,5,66,22,8,12,2,44,35,8,17,5,65,21,8,11,2,42,0,1,46,28,0.522388,0.477612,6,6
2022020052,2022-10-18,2,NSH,3,4,LAK,23,11,7,3,44,22,9,7,3,41,17,6,6,3,32,18,6,7,1,32,1,0,32,35,0.622642,0.377358,18,12
2022020053,2022-10-18,2,TBL,2,3,PHI,34,15,14,0,63,19,7,14,2,42,34,15,14,0,63,19,7,14,2,42,1,0,38,24,0.622642,0.377358,14,16
2022020054,2022-10-18,2,EDM,2,4,BUF,40,15,11,2,68,15,10,8,3,36,40,15,11,1,67,13,10,8,3,34,0,1,48,24,0.555556,0.444444,12,10
2022020055,2022-10-18,2,CGY,3,2,VGK,24,12,14,1,51,12,7,6,2,27,24,12,14,1,51,12,7,6,2,27,0,1,40,21,0.536232,0.463768,8,12
2022020056,2022-10-19,2,FLA,4,3,PHI,23,9,9,4,45,20,2,3,2,27,23,9,9,4,45,20,2,3,2,27,1,0,36,33,0.626866,0.373134,12,6
2022020057,2022-10-19,2,COL,3,4,WPG,30,8,25,2,65,21,11,10,3,45,29,7,24,2,62,18,10,10,1,39,0,1,33,28,0.538462,0.461538,8,6
2022020058,2022-10-19,2,SEA,3,4,STL,32,18,14,3,67,20,4,4,4,32,31,18,13,3,65,20,4,4,3,31,0,1,35,28,0.454545,0.545455,10,6
2022020059,2022-10-20,2,BOS,2,1,ANA,31,9,11,2,53,27,6,10,1,44,27,8,10,1,46,20,4,9,1,34,1,0,36,31,0.636364,0.363636,8,10
2022020060,2022-10-20,2,MTL,6,2,ARI,19,5,13,5,42,18,6,12,2,38,19,5,13,5,42,18,6,12,2,38,1,0,30,27,0.466667,0.533333,11,7
2022020061,2022-10-20,2,TOR,3,2,DAL,21,5,12,2,40,21,13,18,1,53,20,4,11,1,36,18,13,18,1,50,0,1,43,28,0.520548,0.479452,8,16
2022020062,2022-10-20,2,PIT,6,1,LAK,24,5,13,4,46,27,12,16,0,55,22,5,13,4,44,25,11,16,0,52,1,0,34,40,0.581818,0.418182,14,8
2022020063,2022-10-20,2,CBJ,5,3,NSH,30,13,16,5,64,21,8,16,3,48,29,13,16,5,63,20,8,16,3,47,0,1,42,26,0.455882,0.544118,10,6
2022020064,2022-10-20,2,NYR,2,3,SJS,18,14,8,2,42,22,10,16,2,50,18,14,8,2,42,18,10,15,1,44,0,1,23,27,0.421053,0.578947,6,10
2022020065,2022-10-20,2,OTT,5,2,WSH,34,7,16,3,60,20,11,8,0,39,33,7,16,3,59,19,11,8,0,38,0,1,44,24,0.641509,0.358491,15,15
2022020066,2022-10-20,2,NYI,1,4,NJD,13,8,20,1,42,31,14,15,4,64,11,7,20,0,38,29,14,15,4,62,0,1,17,43,0.392157,0.607843,8,6
2022020067,2022-10-20,2,MIN,4,3,VAN,28,8,11,3,50,17,12,14,3,46,23,8,9,2,42,17,11,14,3,45,1,0,37,26,0.509804,0.490196,11,13
2022020068,2022-10-20,2,CGY,3,6,BUF,33,10,12,3,58,24,17,10,4,55,33,10,12,3,58,24,17,10,4,55,1,0,43,32,0.438596,0.561404,10,2
2022020069,2022-10-20,2,EDM,6,4,CAR,23,6,11,3,43,28,10,16,2,56,22,6,11,3,42,28,10,16,2,56,1,0,33,40,0.512821,0.487179,10,10
2022020070,2022-10-20,2,VGK,5,2,WPG,23,11,9,5,48,25,11,10,2,48,23,11,9,4,47,25,11,10,2,48,1,0,32,28,0.5,0.5,2,6
2022020071,2022-10-21,2,FLA,2,3,TBL,26,4,12,2,44,21,7,5,1,34,25,4,12,2,43,19,7,5,1,32,0,1,38,32,0.470588,0.529412,18,14
2022020072,2022-10-21,2,CHI,4,3,DET,21,11,13,3,48,22,8,14,2,46,20,11,13,1,45,20,8,13,2,43,0,1,29,28,0.618182,0.381818,14,10
2022020073,2022-10-21,2,COL,2,3,SEA,16,11,11,1,39,29,7,7,2,45,16,11,11,1,39,29,7,7,2,45,0,1,20,38,0.631579,0.368421,15,9
2022020074,2022-10-22,2,BOS,4,3,MIN,25,7,15,3,50,18,6,7,1,32,24,7,14,3,48,17,6,7,1,31,0,1,43,27,0.610169,0.389831,10,10
2022020075,2022-10-22,2,NJD,2,1,SJS,28,7,11,1,47,19,16,15,1,51,28,7,11,1,47,19,16,15,1,51,1,0,36,22,0.47619,0.52381,4,6
2022020076,2022-10-22,2,OTT,6,2,ARI,24,3,14,5,46,14,5,8,1,28,19,3,14,5,41,14,5,8,1,28,1,0,32,22,0.625,0.375,19,17
2022020077,2022-10-22,2,EDM,0,2,STL,23,10,24,0,57,18,11,8,1,38,23,10,24,0,57,18,11,8,1,38,0,1,23,22,0.418605,0.581395,2,2
2022020078,2022-10-22,2,MTL,2,5,DAL,30,4,13,2,49,20,13,12,3,48,29,4,13,2,48,18,12,12,3,45,0,1,34,30,0.465517,0.534483,6,8
2022020079,2022-10-22,2,WSH,4,3,LAK,24,12,18,4,58,22,10,16,3,51,24,12,18,4,58,22,10,16,3,51,0,1,32,26,0.357143,0.642857,2,6
2022020080,2022-10-22,2,TBL,5,3,NYI,11,10,8,5,34,27,16,14,3,60,11,10,8,5,34,27,16,14,3,60,1,0,26,35,0.574074,0.425926,6,6
2022020081,2022-10-22,2,CBJ,3,6,PIT,24,5,17,2,48,29,9,11,6,55,24,5,17,2,48,29,9,11,6,55,1,0,32,39,0.466667,0.533333,6,2
2022020082,2022-10-22,2,WPG,1,4,TOR,26,7,10,1,44,23,15,16,2,56,26,7,9,1,43,23,15,16,2,56,1,0,31,28,0.478261,0.521739,15,15
2022020083,2022-10-22,2,NSH,1,3,PHI,27,18,18,0,63,21,7,11,3,42,27,17,18,0,62,21,7,11,3,42,0,1,32,25,0.714286,0.285714,14,16
2022020084,2022-10-22,2,VAN,1,5,BUF,25,10,14,0,49,20,14,13,4,51,25,10,14,0,49,20,14,13,4,51,0,1,30,27,0.553571,0.446429,2,8
2022020085,2022-10-22,2,CGY,3,2,CAR,18,5,6,2,31,21,10,14,2,47,15,3,6,1,25,20,10,14,2,46,0,1,32,27,0.48,0.52,8,8
2022020086,2022-10-22,2,VGK,2,3,COL,28,10,11,1,50,20,14,24,1,59,28,10,11,1,50,20,14,24,1,59,0,1,35,25,0.607143,0.392857,4,8
2022020087,2022-10-23,2,CHI,5,4,SEA,17,11,10,2,40,22,12,14,4,52,17,10,10,2,39,22,12,14,4,52,0,1,27,34,0.694915,0.305085,8,6
2022020088,2022-10-23,2,DET,5,1,ANA,24,4,6,2,36,27,12,13,1,53,24,4,6,2,36,27,12,13,1,53,1,0,41,33,0.491803,0.508197,12,14
2022020089,2022-10-23,2,NYR,1,5,CBJ,23,14,19,0,56,15,7,11,5,38,23,14,19,0,56,15,7,11,5,38,0,1,31,21,0.666667,0.333333,2,6
2022020090,2022-10-23,2,FLA,3,2,NYI,21,6,16,3,46,14,5,8,0,27,21,6,16,3,46,14,5,8,0,27,1,0,32,26,0.509804,0.490196,12,8
2022020091,2022-10-23,2,PHI,0,3,SJS,26,10,15,0,51,19,12,16,3,50,26,10,15,0,51,19,12,16,3,50,0,1,30,25,0.567164,0.432836,2,4
2022020092,2022-10-24,2,OTT,4,2,DAL,20,12,17,3,52,27,8,12,2,49,20,12,17,3,52,27,8,12,2,49,0,1,32,31,0.5,0.5,6,8
2022020093,2022-10-24,2,NJD,3,6,WSH,30,12,10,3,55,10,10,9,4,33,30,12,10,3,55,10,10,9,4,33,1,0,41,22,0.507463,0.492537,6,8
2022020094,2022-10-24,2,EDM,6,3,PIT,37,17,8,5,67,25,8,9,2,44,34,17,8,5,64,23,8,8,2,41,1,0,47,35,0.539683,0.460317,10,6
2022020095,2022-10-24,2,WPG,4,0,STL,32,8,12,4,56,22,14,13,0,49,32,8,12,4,56,22,14,13,0,49,1,0,43,25,0.395833,0.604167,6,12
2022020096,2022-10-24,2,VGK,3,1,TOR,25,10,16,2,53,18,7,26,1,52,25,10,16,2,53,18,7,26,1,52,1,0,33,23,0.490909,0.509091,4,6
2022020097,2022-10-24,2,VAN,2,3,CAR,11,8,14,1,34,33,15,12,2,62,11,8,14,1,34,33,15,12,2,62,0,1,16,39,0.4,0.6,6,4
2022020098,2022-10-25,2,CBJ,3,6,ARI,23,14,12,3,52,9,8,5,4,26,23,14,12,3,52,9,8,5,4,26,0,1,33,19,0.537313,0.462687,16,14
2022020099,2022-10-25,2,NYR,2,3,COL,32,12,10,2,56,36,4,14,0,54,29,10,10,2,51,34,4,13,0,51,0,1,46,44,0.564516,0.435484,6,8
2022020100,2022-10-25,2,BOS,3,1,DAL,21,6,4,2,33,26,6,11,1,44,20,6,4,2,32,25,6,11,1,43,1,0,29,31,0.528302,0.471698,11,13
2022020101,2022-10-25,2,MTL,1,3,MIN,24,8,18,1,51,22,3,15,3,43,23,8,16,1,48,17,3,15,3,38,0,1,27,31,0.520833,0.479167,10,10
2022020102,2022-10-25,2,DET,2,6,NJD,15,9,12,2,38,35,10,12,4,61,15,9,12,2,38,35,10,12,4,61,1,0,22,41,0.413793,0.586207,2,6
2022020103,2022-10-25,2,CHI,4,2,FLA,13,6,5,3,27,24,15,15,2,56,13,6,5,3,27,23,14,12,2,51,1,0,22,31,0.583333,0.416667,14,6
2022020104,2022-10-25,2,CGY,4,1,PIT,21,11,18,3,53,25,14,13,0,52,21,11,18,3,53,25,14,13,0,52,1,0,36,33,0.640625,0.359375,10,6
2022020105,2022-10-25,2,SEA,5,1,BUF,15,9,7,3,34,10,7,12,1,30,15,9,7,3,34,10,7,12,1,30,1,0,24,16,0.326531,0.673469,8,6
2022020106,2022-10-25,2,LAK,4,2,TBL,26,9,16,3,54,16,7,17,2,42,26,8,15,3,52,15,7,17,2,41,1,0,33,25,0.54902,0.45098,10,10
2022020107,2022-10-25,2,SJS,2,4,VGK,27,13,25,2,67,25,11,18,4,58,27,13,25,2,67,25,11,18,4,58,0,1,31,31,0.508475,0.491525,2,4
2022020108,2022-10-26,2,NYI,3,0,NYR,20,9,12,3,44,32,13,11,0,56,20,9,12,3,44,32,13,11,0,56,1,0,29,41,0.510204,0.489796,6,6
2022020109,2022-10-26,2,STL,1,3,EDM,29,11,6,0,46,20,10,18,3,51,29,11,6,0,46,20,10,18,3,51,0,1,38,28,0.433333,0.566667,4,6
2022020110,2022-10-26,2,ANA,2,4,TBL,16,5,15,2,38,23,10,18,3,54,15,5,15,2,37,23,10,18,3,54,1,0,21,30,0.546875,0.453125,6,4
2022020111,2022-10-27,2,BOS,5,1,DET,22,8,5,2,37,24,6,9,1,40,21,8,5,2,36,23,6,9,1,39,1,0,33,29,0.483333,0.516667,10,14
2022020112,2022-10-27,2,PHI,4,3,FLA,17,8,5,3,33,39,21,26,2,88,17,7,4,3,31,37,20,26,2,85,0,1,22,51,0.5,0.5,12,8
2022020113,2022-10-27,2,OTT,2,4,MIN,20,11,18,1,50,29,10,7,2,48,20,10,18,1,49,26,10,7,2,45,1,0,29,40,0.483871,0.516129,20,22
2022020114,2022-10-27,2,BUF,2,3,MTL,30,10,10,1,51,26,8,12,3,49,30,10,10,1,51,26,8,12,3,49,0,1,45,34,0.431373,0.568627,6,8
2022020115,2022-10-27,2,NSH,6,2,STL,29,10,18,5,62,27,9,7,1,44,29,10,18,5,62,27,9,7,1,44,0,1,42,35,0.520833,0.479167,6,4
2022020116,2022-10-27,2,CHI,5,6,EDM,19,3,4,3,29,18,10,5,3,36,17,2,4,3,26,18,10,5,3,36,0,1,36,38,0.546875,0.453125,18,22
2022020117,2022-10-27,2,DAL,2,0,WSH,24,11,14,1,50,23,12,14,0,49,24,10,14,1,49,20,12,13,0,45,1,0,27,27,0.684211,0.315789,8,8
2022020118,2022-10-27,2,SEA,4,5,VAN,27,13,15,3,58,14,4,8,3,29,27,13,15,3,58,14,4,8,3,29,0,1,36,19,0.418182,0.581818,19,23
2022020119,2022-10-27,2,SJS,4,3,TOR,26,6,9,2,43,20,11,9,2,42,25,5,9,1,40,19,9,9,2,39,1,0,31,25,0.5,0.5,10,8
2022020120,2022-10-27,2,LAK,4,6,WPG,35,8,18,3,64,8,9,5,3,25,35,8,18,3,64,8,9,5,3,25,0,1,44,19,0.666667,0.333333,10,8
2022020121,2022-10-28,2,VGK,4,0,ANA,18,14,10,2,44,23,8,15,0,46,18,14,10,2,44,23,8,15,0,46,1,0,22,29,0.52459,0.47541,9,9
2022020122,2022-10-28,2,CBJ,0,4,BOS,21,5,19,0,45,24,10,12,3,49,21,5,19,0,45,24,10,12,3,49,0,1,30,35,0.418182,0.581818,4,6
2022020123,2022-10-28,2,NJD,1,0,COL,20,10,14,0,44,16,7,9,0,32,20,10,14,0,44,16,7,9,0,32,1,0,23,24,0.708333,0.291667,12,6
2022020124,2022-10-28,2,CAR,2,6,NYI,26,21,24,2,73,26,5,9,5,45,26,21,24,2,73,26,5,9,5,45,0,1,35,32,0.539683,0.460317,2,6
2022020125,2022-10-28,2,VAN,5,1,PIT,20,6,4,3,33,28,6,16,0,50,20,6,4,2,32,27,6,15,0,48,1,0,29,35,0.509091,0.490909,10,10
2022020126,2022-10-28,2,ARI,2,3,WPG,14,9,8,2,33,25,13,11,3,52,13,9,8,2,32,25,13,11,2,51,1,0,21,35,0.592593,0.407407,12,6
2022020127,2022-10-29,2,DAL,3,6,NYR,25,7,11,3,46,19,15,13,4,51,22,6,10,3,41,17,15,13,4,49,1,0,33,27,0.461538,0.538462,14,12
2022020128,2022-10-29,2,FLA,5,3,OTT,44,10,14,4,72,17,5,11,2,35,40,10,12,4,66,16,4,11,2,33,1,0,58,26,0.555556,0.444444,12,16
2022020129,2022-10-29,2,SJS,3,4,TBL,23,9,11,2,45,19,17,8,4,48,23,9,11,2,45,19,17,8,4,48,0,1,27,26,0.454545,0.545455,4,6
2022020130,2022-10-29,2,PHI,3,4,CAR,17,3,6,2,28,24,12,12,4,52,15,3,6,2,26,19,11,12,3,45,0,1,29,38,0.515152,0.484848,10,14
2022020131,2022-10-29,2,BUF,4,3,CHI,35,7,20,2,64,20,6,10,2,38,35,7,20,2,64,20,6,10,2,38,1,0,45,26,0.27451,0.72549,8,6
2022020132,2022-10-29,2,DET,2,1,MIN,22,9,13,1,45,27,12,17,1,57,21,9,13,1,44,27,12,17,1,57,0,1,25,31,0.45,0.55,4,6
2022020133,2022-10-29,2,STL,4,7,MTL,24,13,10,3,50,14,12,5,5,36,22,13,10,2,47,14,11,5,5,35,1,0,30,25,0.491228,0.508772,8,6
2022020134,2022-10-29,2,LAK,4,2,TOR,17,10,11,2,40,19,13,6,1,39,16,9,11,2,38,18,13,6,1,38,0,1,29,28,0.563636,0.436364,8,12
2022020135,2022-10-29,2,NYI,5,4,COL,36,10,10,5,61,29,8,14,3,54,36,10,10,5,61,29,8,14,3,54,0,1,44,37,0.428571,0.571429,4,6
2022020136,2022-10-29,2,NSH,0,3,WSH,25,10,8,0,43,25,14,13,3,55,25,10,8,0,43,25,14,13,3,55,0,1,34,35,0.612903,0.387097,6,10
2022020137,2022-10-29,2,CGY,2,3,EDM,36,15,14,1,66,18,11,11,2,42,36,15,14,1,66,17,10,10,2,39,1,0,42,26,0.485294,0.514706,8,6
2022020138,2022-10-29,2,SEA,3,1,PIT,22,15,14,3,54,30,13,12,1,56,22,15,14,3,54,30,13,12,1,56,0,1,30,33,0.521739,0.478261,4,4
2022020139,2022-10-30,2,NJD,7,1,CBJ,31,15,16,6,68,18,5,12,1,36,31,15,16,5,67,18,5,11,1,35,1,0,53,21,0.553846,0.446154,6,8
2022020140,2022-10-30,2,CHI,3,4,MIN,24,8,11,3,46,31,14,14,5,64,22,8,10,3,43,28,12,11,3,54,1,0,26,35,0.625,0.375,25,11
2022020141,2022-10-30,2,ARI,2,3,NYR,18,11,11,1,41,30,9,5,2,46,18,11,11,1,41,30,9,5,2,46,0,1,20,39,0.45614,0.54386,6,2
2022020142,2022-10-30,2,ANA,4,3,TOR,32,12,10,4,58,30,11,9,1,51,28,12,10,3,53,26,9,9,1,45,0,1,39,36,0.508772,0.491228,6,6
2022020143,2022-10-30,2,VGK,2,1,WPG,41,11,13,2,67,20,12,20,1,53,41,10,12,1,64,16,11,18,1,46,0,1,48,24,0.589286,0.410714,2,6
2022020144,2022-10-31,2,BUF,8,3,DET,34,11,11,6,62,14,9,4,2,29,34,11,10,6,61,12,9,4,2,27,1,0,46,18,0.492308,0.507692,4,12
2022020145,2022-10-31,2,CAR,3,2,WSH,20,10,13,3,46,17,6,5,2,30,16,8,13,1,38,12,6,5,1,24,1,0,35,20,0.55,0.45,12,16
2022020146,2022-10-31,2,STL,1,5,LAK,19,7,9,1,36,22,15,7,4,48,19,7,9,1,36,22,15,7,4,48,0,1,28,30,0.509434,0.490566,6,8
2022020147,2022-11-01,2,PIT,5,6,BOS,28,13,18,5,64,28,8,11,5,52,26,13,18,5,62,27,7,10,4,48,1,0,38,40,0.449275,0.550725,6,8
2022020148,2022-11-01,2,TBL,4,3,OTT,16,3,14,3,36,8,11,18,2,39,16,3,14,3,36,7,10,17,2,36,0,1,34,15,0.45098,0.54902,13,26
2022020149,2022-11-01,2,NYR,1,0,PHI,27,19,11,1,58,16,7,12,0,35,22,19,11,0,52,16,5,11,0,32,0,0,36,19,0.42,0.58,10,10
2022020150,2022-11-01,2,WSH,2,3,VGK,18,10,20,1,49,26,6,26,2,60,17,10,20,1,48,24,5,22,1,52,1,0,21,31,0.586207,0.413793,6,6
2022020151,2022-11-01,2,MIN,4,1,MTL,17,14,12,3,46,30,10,7,0,47,17,14,12,3,46,30,10,7,0,47,1,0,31,35,0.38,0.62,21,45
2022020152,2022-11-01,2,CHI,1,3,NYI,16,9,10,0,35,23,2,12,2,39,16,9,10,0,35,23,2,12,2,39,0,1,22,33,0.530612,0.469388,8,21
2022020153,2022-11-01,2,DAL,5,2,LAK,32,11,19,2,64,28,9,14,1,52,30,10,19,2,61,28,9,14,1,52,1,0,40,32,0.523077,0.476923,6,8
