gameId,gameDate,gameType,Team Home,Score Home,Score Away,Team Away,Shot Home EV,Miss Home EV,Block Home EV,Goal Home EV,CF EV,Shot Away EV,Miss Away EV,Block Away EV,Goal Away EV,CA EV,Shot Home 5v5,Miss Home 5v5,Block Home 5v5,Goal Home 5V5,CF 5v5,Shot Away 5v5,Miss Away 5v5,Block Away 5v5,Goal Away 5v5,CA 5v5,First Goal Home,First Goal Away,SOG Home,SOG Away,Faceoff Home,Faceoff Away,Pim Home,Pim Away
2020020039,2021-01-18,2,STL,5,4,S.J,27,5,8,5,45,17,8,3,2,30,27,5,7,5,44,17,8,3,2,30,0,1,33,26,0.47541,0.52459,6,6
2020020040,2021-01-18,2,NSH,2,4,CAR,27,8,9,1,45,17,7,15,3,42,24,8,9,1,42,15,6,15,3,39,0,1,33,24,0.666667,0.333333,8,10
2020020041,2021-01-18,2,TOR,3,1,WPG,25,14,10,2,51,20,7,8,1,36,25,14,10,2,51,18,7,8,1,34,1,0,38,28,0.645833,0.354167,10,4
2020020042,2021-01-18,2,CGY,5,2,VAN,20,6,9,3,38,15,7,7,1,30,20,6,9,3,38,15,7,7,1,30,0,1,32,27,0.530612,0.469388,8,14
2020020043,2021-01-18,2,EDM,1,3,MTL,17,9,5,0,31,20,5,11,1,37,15,9,5,0,29,20,3,11,1,35,0,1,26,34,0.555556,0.444444,10,14
2020020044,2021-01-18,2,VGK,4,2,ARI,12,8,8,3,31,19,7,16,0,42,11,8,8,3,30,18,6,16,0,40,0,1,28,32,0.486111,0.513889,10,10
2020020045,2021-01-18,2,ANA,1,0,MIN,21,7,7,1,36,25,17,11,0,53,20,7,6,1,34,24,16,10,0,50,1,0,27,34,0.533333,0.466667,12,6
2020020046,2021-01-19,2,NYR,3,4,N.J,33,8,13,1,55,24,7,10,3,44,33,8,13,1,55,24,7,10,3,44,0,1,50,28,0.491228,0.508772,4,12
2020020047,2021-01-19,2,PHI,3,0,BUF,22,9,6,3,40,34,10,15,0,59,22,9,6,3,40,34,10,15,0,59,1,0,30,40,0.516129,0.483871,6,4
2020020048,2021-05-07,2,T.B,2,5,DAL,22,9,8,1,40,26,7,15,5,53,22,9,8,1,40,26,7,15,5,53,0,1,27,31,0.375,0.625,2,8
2020020049,2021-01-19,2,FLA,5,4,CHI,21,11,14,3,49,30,8,10,2,50,19,11,13,2,45,28,8,9,2,47,1,0,30,36,0.454545,0.545455,4,8
2020020050,2021-01-19,2,PIT,5,4,WSH,24,7,13,2,46,19,3,16,4,42,22,7,13,1,43,18,3,16,4,41,0,1,30,26,0.629032,0.370968,4,6
2020020051,2021-01-19,2,DET,3,2,CBJ,22,11,15,2,50,19,8,10,2,39,21,11,15,1,48,19,8,10,2,39,0,1,27,24,0.642857,0.357143,4,2
2020020052,2021-03-02,2,NSH,2,4,CAR,35,11,6,1,53,22,14,10,2,48,35,11,6,1,53,21,14,10,1,46,0,1,38,28,0.516129,0.483871,8,8
2020020053,2021-01-19,2,OTT,3,4,WPG,27,9,4,1,41,20,0,13,3,36,26,9,4,1,40,20,0,12,2,34,1,0,41,28,0.54386,0.45614,10,10
2020020054,2021-01-19,2,L.A,2,3,COL,19,10,7,1,37,16,8,10,1,35,19,10,7,1,37,16,8,10,1,35,0,1,25,24,0.481481,0.518519,12,6
2020020055,2021-01-20,2,STL,1,2,S.J,19,10,7,1,37,24,5,6,1,36,18,10,6,1,35,21,5,5,1,32,1,0,23,38,0.55102,0.44898,14,10
2020020056,2021-01-20,2,TOR,1,3,EDM,15,5,18,1,39,17,7,3,2,29,15,5,18,1,39,17,7,3,2,29,0,1,26,22,0.58,0.42,6,4
2020020057,2021-01-20,2,VAN,6,5,MTL,20,10,13,4,47,31,15,12,5,63,18,8,12,2,40,23,13,12,4,52,1,0,28,36,0.464286,0.535714,2,12
2020020058,2021-01-20,2,VGK,5,2,ARI,13,5,9,4,31,20,9,12,2,43,13,5,9,3,30,20,9,12,2,43,1,0,29,23,0.518519,0.481481,8,14
2020020059,2021-01-20,2,ANA,2,3,MIN,18,20,12,2,52,22,8,15,1,46,18,20,12,2,52,21,8,15,1,45,0,1,24,32,0.552239,0.447761,8,4
2020020060,2021-01-21,2,BOS,5,4,PHI,33,11,15,4,63,23,8,5,2,38,29,10,13,3,55,16,7,4,2,29,0,1,43,26,0.629032,0.370968,10,6
2020020061,2021-01-21,2,NYI,4,1,N.J,27,11,13,2,53,28,6,20,1,55,27,11,13,2,53,28,6,20,1,55,1,0,35,31,0.633333,0.366667,2,6
2020020062,2021-02-17,2,CAR,3,4,FLA,24,18,9,2,53,29,8,8,3,48,21,18,9,2,50,28,8,8,2,46,1,0,35,37,0.597015,0.402985,8,6
2020020063,2021-01-21,2,CBJ,2,3,T.B,22,10,12,1,45,31,11,13,3,58,20,10,12,1,43,30,11,13,2,56,1,0,25,37,0.545455,0.454545,7,13
2020020064,2021-01-21,2,OTT,1,4,WPG,20,3,8,1,32,15,14,12,4,45,20,3,7,0,30,14,12,12,4,42,0,1,29,29,0.44898,0.55102,27,19
2020020065,2021-01-21,2,VAN,3,7,MTL,10,9,2,2,23,22,7,17,4,50,8,7,2,2,19,19,5,16,4,44,0,1,17,42,0.492063,0.507937,26,12
2020020066,2021-01-21,2,L.A,4,2,COL,17,8,9,2,36,20,18,10,1,49,16,8,9,2,35,20,18,10,1,49,0,1,27,26,0.462963,0.537037,8,10
2020020067,2021-01-22,2,WSH,4,3,BUF,27,7,11,4,49,22,20,10,3,55,23,6,11,3,43,19,18,9,3,49,0,1,32,27,0.4,0.6,6,4
2020020068,2021-01-22,2,PIT,4,3,NYR,24,9,8,4,45,29,9,9,3,50,20,8,9,2,39,25,7,8,2,42,1,0,28,34,0.660377,0.339623,8,4
2020020069,2021-01-22,2,CHI,4,1,DET,18,5,6,1,30,21,2,14,1,38,18,5,6,1,30,21,2,14,1,38,1,0,28,31,0.431373,0.568627,10,10
2020020070,2021-01-22,2,TOR,4,2,EDM,21,7,16,2,46,27,6,14,1,48,21,7,16,2,46,27,6,14,1,48,0,1,29,32,0.56,0.44,4,4
2020020071,2021-01-22,2,MIN,4,1,S.J,21,12,10,4,47,21,7,18,1,47,21,12,10,4,47,21,6,16,1,44,1,0,29,29,0.424242,0.575758,8,8
2020020072,2021-01-22,2,DAL,7,0,NSH,14,5,6,1,26,20,13,8,0,41,13,5,6,1,25,19,13,8,0,40,1,0,28,34,0.43662,0.56338,10,16
2020020073,2021-01-22,2,ARI,5,2,VGK,15,7,15,3,40,24,13,11,1,49,15,7,15,3,40,24,13,11,1,49,1,0,26,31,0.408163,0.591837,8,12
2020020074,2021-01-22,2,ANA,2,3,COL,25,6,6,2,39,20,12,17,2,51,25,6,5,2,38,18,12,17,1,48,0,1,38,32,0.461538,0.538462,8,10
2020020075,2021-01-23,2,BOS,6,1,PHI,16,9,9,3,37,13,10,12,1,36,16,9,9,3,37,13,10,12,1,36,1,0,26,17,0.457627,0.542373,4,8
2020020076,2021-03-07,2,CAR,4,2,FLA,20,13,9,2,44,14,10,7,2,33,20,13,9,2,44,12,10,7,2,31,1,0,26,23,0.507246,0.492754,12,12
2020020077,2021-01-23,2,CBJ,5,2,T.B,20,11,8,5,44,29,6,8,1,44,20,11,8,5,44,28,6,8,1,43,0,1,28,32,0.491525,0.508475,6,4
2020020078,2021-01-23,2,STL,4,2,L.A,23,4,2,3,32,17,13,11,1,42,23,4,2,3,32,17,13,11,1,42,1,0,30,23,0.559322,0.440678,10,4
2020020079,2021-01-23,2,WPG,6,3,OTT,28,8,13,4,53,16,7,13,3,39,28,8,13,4,53,16,7,13,3,39,1,0,38,21,0.528302,0.471698,9,11
2020020080,2021-01-23,2,VAN,2,5,MTL,17,11,10,2,40,24,8,16,5,53,17,11,10,2,40,24,8,16,5,53,0,1,25,33,0.606557,0.393443,23,23
2020020081,2021-01-24,2,N.J,2,0,NYI,20,9,9,1,39,22,10,6,0,38,20,9,9,1,39,22,10,6,0,38,1,0,24,28,0.389831,0.610169,4,4
2020020082,2021-01-24,2,WSH,3,4,BUF,25,7,15,1,48,33,13,13,1,60,18,6,14,1,39,27,10,13,0,50,1,0,31,48,0.485714,0.514286,10,6
2020020083,2021-01-24,2,PIT,3,2,NYR,16,15,14,3,48,21,13,10,2,46,16,15,14,3,48,23,14,11,2,50,0,1,19,26,0.491228,0.508772,4,0
2020020084,2021-01-24,2,CHI,6,2,DET,24,5,9,5,43,16,6,11,0,33,24,5,9,5,43,16,6,11,0,33,1,0,35,27,0.5,0.5,10,4
2020020085,2021-01-24,2,STL,3,6,L.A,22,4,12,3,41,22,11,9,5,47,22,4,12,3,41,21,11,9,5,46,1,0,31,35,0.5,0.5,10,6
2020020086,2021-01-24,2,WPG,3,4,EDM,34,13,13,2,62,28,9,13,4,54,34,13,13,2,62,28,9,13,4,54,1,0,38,38,0.490909,0.509091,6,4
2020020087,2021-01-24,2,CGY,2,3,TOR,27,14,12,1,54,24,8,3,2,37,26,13,12,1,52,24,8,3,2,37,0,1,33,32,0.48,0.52,8,8
2020020088,2021-01-24,2,MIN,3,5,S.J,22,15,10,2,49,26,7,16,4,53,21,14,7,1,43,24,7,15,4,50,1,0,29,36,0.428571,0.571429,12,12
2020020089,2021-01-24,2,DAL,3,2,NSH,15,12,19,0,46,11,10,12,1,34,15,12,19,0,46,11,10,12,1,34,1,0,22,17,0.491803,0.508197,8,8
2020020090,2021-01-24,2,ARI,0,1,VGK,14,10,14,0,38,25,21,14,1,61,14,10,14,0,38,25,21,14,1,61,0,1,16,27,0.386364,0.613636,4,4
2020020091,2021-01-24,2,ANA,3,1,COL,9,10,14,3,36,25,10,19,1,55,9,10,14,3,36,25,10,19,1,55,1,0,15,33,0.454545,0.545455,8,6
2020020092,2021-01-25,2,VAN,7,1,OTT,27,9,9,6,51,27,13,10,1,51,21,7,9,6,43,26,11,10,1,48,1,0,35,36,0.636364,0.363636,22,16
2020020093,2021-01-26,2,BOS,3,2,PIT,25,7,6,1,39,22,12,9,2,45,23,7,5,0,35,21,10,6,2,39,1,0,36,30,0.69697,0.30303,12,6
2020020094,2021-01-26,2,BUF,3,2,NYR,14,11,6,1,32,21,5,3,2,31,14,11,6,1,32,21,5,3,2,31,0,1,24,30,0.696429,0.303571,6,8
2020020095,2021-01-26,2,N.J,3,5,PHI,19,9,9,3,40,17,9,3,3,32,19,9,9,3,40,17,9,3,3,32,0,1,26,31,0.483333,0.516667,10,2
2020020096,2021-01-26,2,WSH,3,2,NYI,30,14,19,2,65,29,5,14,2,50,30,14,19,2,65,29,5,14,2,50,1,0,37,34,0.5,0.5,6,7
2020020097,2021-02-22,2,CAR,2,4,T.B,31,13,12,1,57,22,16,12,3,53,31,13,12,1,57,22,16,12,3,53,1,0,36,32,0.5625,0.4375,8,6
2020020098,2021-01-26,2,CBJ,3,4,FLA,12,6,7,3,28,27,18,10,5,60,10,3,6,2,21,20,16,10,3,49,1,0,22,31,0.5,0.5,6,12
2020020099,2021-01-26,2,NSH,3,2,CHI,28,12,14,3,57,17,6,10,1,34,27,10,13,2,52,16,6,9,1,32,0,1,39,20,0.532258,0.467742,4,8
2020020100,2021-01-26,2,WPG,6,4,EDM,18,6,9,5,38,18,9,5,2,34,18,6,9,5,38,18,9,5,2,34,0,1,33,26,0.589286,0.410714,4,10
2020020101,2021-01-26,2,CGY,3,4,TOR,22,15,10,2,49,14,8,9,3,34,22,15,10,2,49,14,8,9,3,34,0,1,26,21,0.553571,0.446429,4,10
2020020102,2021-01-26,2,MIN,1,2,L.A,28,7,15,1,51,11,10,8,2,31,28,7,15,1,51,11,10,8,2,31,0,1,33,21,0.490566,0.509434,6,6
2020020103,2021-01-26,2,DAL,2,1,DET,14,8,11,1,34,15,9,11,1,36,13,8,11,0,32,15,8,11,1,35,0,1,22,21,0.538462,0.461538,6,8
2020020104,2021-01-26,2,COL,7,3,S.J,25,6,11,5,47,16,5,3,3,27,25,6,11,5,47,16,5,4,3,28,0,1,42,30,0.471429,0.528571,20,10
2020020105,2021-01-26,2,ARI,0,1,ANA,28,17,11,0,56,22,5,10,1,38,28,17,11,0,56,22,5,10,1,38,0,1,31,24,0.454545,0.545455,2,6
2020020106,2021-01-26,2,VGK,4,5,STL,33,15,16,4,68,19,7,12,5,43,26,13,14,3,56,14,6,11,3,34,1,0,46,25,0.469697,0.530303,15,17
2020020107,2021-01-27,2,NSH,2,1,CHI,35,14,9,2,60,30,10,12,1,53,31,12,8,1,52,22,7,11,1,41,1,0,42,30,0.595238,0.404762,8,8
2020020108,2021-01-27,2,VAN,5,1,OTT,24,11,12,4,51,29,8,9,0,46,24,11,12,4,51,29,8,9,0,46,1,0,35,43,0.5,0.5,8,6
2020020109,2021-01-28,2,BOS,4,1,PIT,13,5,9,3,30,12,16,7,1,36,13,5,9,3,30,12,16,7,1,36,1,0,20,17,0.627907,0.372093,6,4
2020020110,2021-01-28,2,BUF,2,3,NYR,21,1,9,1,32,26,9,9,3,47,19,1,9,1,30,25,9,7,1,42,0,1,25,39,0.526316,0.473684,8,10
2020020111,2021-01-28,2,N.J,1,3,PHI,27,9,16,1,53,14,8,7,3,32,28,8,16,1,53,14,9,7,3,33,1,0,34,17,0.264151,0.735849,4,8
2020020112,2021-01-28,2,WSH,6,3,NYI,12,11,11,4,38,25,9,16,2,52,12,11,11,4,38,25,9,16,2,52,0,1,23,30,0.446429,0.553571,6,16
2020020113,2021-01-28,2,CAR,1,0,T.B,31,15,10,1,57,28,17,12,0,57,29,15,10,0,54,27,17,12,0,56,0,0,35,32,0.490566,0.509434,6,8
2020020114,2021-01-28,2,CBJ,3,2,FLA,29,18,9,2,58,35,10,11,2,58,24,15,5,1,45,28,10,9,2,49,1,0,31,35,0.45614,0.54386,6,10
2020020115,2021-01-28,2,MTL,4,2,CGY,16,3,14,1,34,17,12,15,1,45,16,3,12,1,32,17,9,13,1,40,1,0,21,25,0.5,0.5,15,13
2020020116,2021-01-28,2,EDM,3,4,TOR,21,12,10,1,44,14,9,9,2,34,21,12,10,1,44,14,9,9,2,34,0,1,29,27,0.529412,0.470588,8,14
2020020117,2021-01-28,2,VAN,4,1,OTT,19,13,8,3,43,28,9,17,1,55,19,13,8,3,43,28,9,17,1,55,1,0,25,37,0.545455,0.454545,17,15
2020020118,2021-01-28,2,MIN,5,3,L.A,16,7,5,5,33,23,7,14,1,45,17,7,5,5,34,22,7,14,1,44,1,0,28,35,0.44898,0.55102,32,15
2020020119,2021-01-28,2,DAL,7,3,DET,19,6,7,6,38,13,6,14,2,35,19,6,7,6,38,13,3,13,2,31,1,0,29,23,0.5,0.5,14,6
2020020120,2021-01-28,2,COL,3,0,S.J,21,16,14,2,53,17,16,15,0,48,21,16,13,2,52,16,16,15,0,47,1,0,38,21,0.551724,0.448276,8,8
2020020121,2021-01-28,2,ARI,3,2,ANA,26,18,13,2,59,8,8,12,1,29,26,18,13,2,59,8,8,12,1,29,0,1,34,16,0.566038,0.433962,6,12
2020020122,2021-03-22,2,VGK,5,1,STL,22,15,13,3,53,14,4,15,1,34,22,15,13,3,53,14,4,15,1,34,1,0,35,16,0.474576,0.525424,4,6
2020020123,2021-01-29,2,CHI,1,2,CBJ,24,8,19,0,51,23,5,10,1,39,24,8,19,0,51,23,5,10,1,39,0,1,32,27,0.574468,0.425532,4,6
2020020124,2021-01-30,2,BUF,4,3,N.J,22,7,11,3,43,23,11,9,2,45,18,6,10,2,36,19,9,7,2,37,1,0,31,34,0.609375,0.390625,10,10
2020020125,2021-01-30,2,NYR,4,5,PIT,21,8,7,2,38,29,10,12,5,56,20,7,7,2,36,26,8,12,4,50,0,1,34,38,0.425926,0.574074,8,10
2020020126,2021-01-30,2,PHI,3,2,NYI,12,10,10,3,35,22,10,12,2,46,10,10,10,2,32,20,10,12,2,44,1,0,17,28,0.5,0.5,8,2
2020020127,2021-01-30,2,WSH,4,3,BOS,18,10,9,3,40,38,10,21,2,71,17,10,9,2,38,36,10,21,2,69,1,0,23,43,0.44898,0.55102,8,2
2020020128,2021-01-30,2,CAR,4,1,DAL,15,12,9,1,37,4,10,9,0,23,17,14,11,1,43,4,10,9,0,23,1,0,26,11,0.530303,0.469697,12,10
2020020129,2021-01-30,2,T.B,4,3,NSH,15,5,4,2,26,17,0,8,1,26,17,5,4,2,28,16,0,8,1,25,0,1,33,26,0.618182,0.381818,30,34
2020020130,2021-01-30,2,DET,2,3,FLA,19,9,8,2,38,18,12,11,1,42,18,9,7,2,36,16,11,11,0,38,0,1,27,26,0.52459,0.47541,6,8
2020020131,2021-01-30,2,MTL,0,2,CGY,29,13,13,0,55,25,4,7,1,37,29,12,13,0,54,25,4,7,1,37,0,1,37,33,0.47541,0.52459,16,14
2020020132,2021-01-30,2,WPG,1,4,VAN,22,13,12,1,48,28,3,9,4,44,22,12,12,1,47,22,2,9,4,37,0,1,24,39,0.45,0.55,10,6
2020020133,2021-01-30,2,EDM,4,3,TOR,24,12,15,3,54,23,6,9,2,40,24,11,15,2,52,22,6,9,2,39,1,0,31,29,0.580645,0.419355,4,4
2020020134,2021-01-30,2,MIN,1,5,COL,14,5,4,1,24,20,9,15,3,47,14,5,4,1,24,19,9,15,3,46,0,1,20,33,0.523077,0.476923,14,4
2020020135,2021-01-30,2,ANA,1,6,STL,21,9,8,1,39,21,6,7,5,39,19,9,8,1,37,21,6,7,5,39,0,1,24,30,0.489796,0.510204,11,13
2020020136,2021-01-31,2,BUF,3,5,N.J,22,16,7,1,46,31,14,9,5,59,22,15,7,1,45,30,14,9,5,58,0,1,33,37,0.580645,0.419355,6,8
2020020137,2021-01-31,2,PHI,4,3,NYI,19,12,10,3,44,20,8,5,2,35,17,10,10,3,40,18,8,4,2,32,1,0,29,36,0.509434,0.490566,12,8
2020020138,2021-01-31,2,CAR,4,3,DAL,26,9,8,3,46,20,9,8,4,41,24,8,8,1,41,17,9,8,3,37,1,0,40,29,0.528571,0.471429,10,10
2020020139,2021-01-31,2,DET,2,3,FLA,22,5,8,2,37,23,8,8,1,40,22,5,7,2,36,23,8,8,1,40,1,0,34,30,0.482143,0.517857,10,8
2020020140,2021-01-31,2,CHI,3,1,CBJ,25,4,13,3,45,26,5,12,1,44,24,4,13,3,44,25,5,10,1,41,1,0,36,33,0.465116,0.534884,6,6
2020020141,2021-01-31,2,EDM,8,5,OTT,15,7,5,4,31,28,12,12,3,55,15,7,5,4,31,28,12,12,3,55,1,0,31,38,0.590909,0.409091,10,10
2020020142,2021-01-31,2,MIN,4,3,COL,23,7,4,4,38,18,13,10,3,44,23,7,4,3,37,18,13,10,3,44,0,1,33,25,0.530303,0.469697,8,6
2020020143,2021-01-31,2,ANA,1,4,STL,23,11,16,0,50,17,6,19,3,45,23,11,16,0,50,17,6,19,3,45,1,0,26,23,0.551724,0.448276,4,4
2020020144,2021-02-01,2,NYR,3,1,PIT,14,6,9,2,31,17,9,14,1,41,13,7,9,2,31,17,8,14,1,40,0,1,24,26,0.291667,0.708333,17,13
2020020145,2021-02-01,2,WSH,3,5,BOS,17,11,6,2,36,25,9,12,5,51,17,11,6,2,36,25,9,12,5,51,1,0,26,33,0.5,0.5,13,13
2020020146,2021-02-01,2,T.B,5,2,NSH,17,11,10,4,42,25,7,13,2,47,17,11,10,4,42,25,7,13,2,47,1,0,28,31,0.442308,0.557692,6,8
2020020147,2021-02-01,2,MTL,6,2,VAN,30,10,7,4,51,22,6,10,2,40,30,10,7,4,51,22,6,10,2,40,1,0,40,29,0.508772,0.491228,6,6
2020020148,2021-02-01,2,WPG,3,4,CGY,25,8,10,2,45,20,20,11,5,56,20,6,8,1,35,17,16,10,3,46,1,0,28,28,0.5,0.5,4,8
2020020149,2021-02-13,2,S.J,1,3,VGK,20,8,8,1,37,15,8,12,0,35,20,7,8,1,36,16,8,11,0,35,0,1,25,26,0.40678,0.59322,14,10
2020020150,2021-02-22,2,NYI,3,2,BUF,19,15,7,2,43,28,9,8,1,46,19,15,7,2,43,28,9,8,1,46,0,1,23,36,0.541667,0.458333,6,4
2020020151,2021-03-21,2,PIT,1,2,N.J,29,8,9,1,47,30,7,11,2,50,27,8,9,1,45,29,7,10,1,47,1,0,36,35,0.481481,0.518519,4,4
2020020152,2021-02-02,2,CBJ,3,6,DAL,20,7,12,2,41,23,9,5,4,41,20,7,12,2,41,23,9,5,4,41,0,1,26,33,0.436364,0.563636,6,6
2020020153,2021-02-02,2,CHI,3,4,CAR,32,4,13,2,51,39,6,22,4,71,26,4,13,2,45,32,6,22,3,63,0,1,33,41,0.441176,0.558824,2,4
2020020154,2021-02-02,2,STL,4,3,ARI,17,6,15,4,42,26,6,12,2,46,17,6,14,3,40,24,6,12,2,44,0,1,29,35,0.559322,0.440678,6,10
