gameId,gameDate,gameType,Team Home,Score Home,Score Away,Team Away,Shot Home EV,Miss Home EV,Block Home EV,Goal Home EV,CF EV,Shot Away EV,Miss Away EV,Block Away EV,Goal Away EV,CA EV,Shot Home 5v5,Miss Home 5v5,Block Home 5v5,Goal Home 5V5,CF 5v5,Shot Away 5v5,Miss Away 5v5,Block Away 5v5,Goal Away 5v5,CA 5v5,First Goal Home,First Goal Away,SOG Home,SOG Away,Faceoff Home,Faceoff Away,Pim Home,Pim Away
2021020100,2021-10-27,2,DAL,2,3,VGK,32,13,18,2,65,16,7,26,3,52,32,12,17,2,63,16,7,25,2,50,1,0,34,21,0.711538,0.288462,2,2
2021020101,2021-10-27,2,EDM,3,5,PHI,27,11,18,2,58,22,7,6,5,40,27,11,18,2,58,22,7,6,5,40,0,1,37,34,0.423077,0.576923,4,8
2021020102,2021-10-28,2,TBL,5,1,ARI,16,5,9,4,34,21,14,6,1,42,16,5,9,4,34,21,14,6,1,42,1,0,28,25,0.392857,0.607143,28,20
2021020103,2021-10-28,2,PIT,0,4,CGY,36,14,10,0,60,26,10,9,4,49,36,14,10,0,60,26,10,9,4,49,0,1,45,35,0.5,0.5,4,8
2021020104,2021-10-28,2,CAR,3,0,BOS,18,15,8,2,43,31,10,10,0,51,17,12,6,2,37,30,9,10,0,49,1,0,24,33,0.557377,0.442623,12,12
2021020105,2021-10-28,2,STL,3,4,COL,15,5,14,3,37,32,5,14,3,54,15,5,13,3,36,31,5,14,3,53,1,0,18,42,0.532258,0.467742,37,19
2021020106,2021-10-28,2,VAN,1,2,PHI,17,9,7,1,34,22,6,11,1,40,16,9,7,1,33,22,6,11,1,40,0,1,28,28,0.54902,0.45098,15,15
2021020107,2021-10-28,2,ANA,3,4,BUF,32,10,9,3,54,25,13,10,3,51,32,9,9,2,52,21,12,10,2,45,0,1,37,29,0.64,0.36,4,2
2021020108,2021-10-28,2,LAK,2,3,WPG,29,6,12,2,49,23,10,10,2,45,28,6,10,2,46,22,10,10,2,44,0,1,32,31,0.627907,0.372093,8,4
2021020109,2021-10-28,2,SJS,0,4,MTL,31,7,18,0,56,20,4,8,3,35,31,7,18,0,56,20,4,8,3,35,0,1,45,32,0.516129,0.483871,23,13
2021020110,2021-10-28,2,SEA,4,1,MIN,28,8,11,4,51,23,4,9,1,37,28,8,11,4,51,23,4,9,1,37,0,1,38,31,0.472727,0.527273,4,8
2021020111,2021-10-29,2,DET,2,3,FLA,22,9,7,2,40,26,11,20,3,60,21,9,7,2,39,25,9,20,2,56,0,1,30,33,0.586207,0.413793,6,8
2021020112,2021-10-29,2,NYR,4,0,CBJ,25,11,11,2,49,28,11,10,0,49,24,11,11,2,48,27,11,10,0,48,1,0,37,31,0.423077,0.576923,8,8
2021020113,2021-10-29,2,WSH,2,0,ARI,22,9,9,1,41,13,4,16,0,33,22,8,9,1,40,13,4,16,0,33,1,0,32,16,0.5,0.5,6,12
2021020114,2021-10-29,2,CAR,6,3,CHI,19,5,8,5,37,16,9,7,1,33,19,5,8,5,37,16,9,7,1,33,0,1,35,26,0.566038,0.433962,23,13
2021020115,2021-10-29,2,DAL,1,4,OTT,35,13,15,0,63,19,5,8,3,35,35,13,15,0,63,19,5,8,3,35,0,1,39,24,0.580645,0.419355,6,4
2021020116,2021-10-29,2,VGK,5,4,ANA,40,10,15,6,71,31,8,18,5,62,35,10,14,4,63,24,8,18,4,54,1,0,42,38,0.5,0.5,11,5
2021020117,2021-10-30,2,BOS,3,2,FLA,27,4,13,2,46,35,5,11,1,52,25,4,12,1,42,32,4,9,1,46,1,0,33,35,0.631579,0.368421,2,6
2021020118,2021-10-30,2,TOR,5,4,DET,33,11,14,4,62,25,6,11,3,45,33,11,14,4,62,25,6,11,3,45,1,0,38,31,0.644444,0.355556,4,4
2021020119,2021-10-30,2,PIT,2,4,NJD,25,5,10,2,42,31,4,11,3,49,25,5,10,2,42,31,4,11,2,48,1,0,35,40,0.523077,0.476923,4,10
2021020120,2021-10-30,2,STL,1,0,CHI,32,15,11,0,58,21,14,14,0,49,32,15,11,0,58,21,14,14,0,49,1,0,37,25,0.54717,0.45283,4,6
2021020121,2021-10-30,2,NSH,3,2,NYI,15,17,9,2,43,27,7,6,0,40,12,15,8,2,37,25,7,6,0,38,0,1,23,36,0.553571,0.446429,12,10
2021020122,2021-10-30,2,COL,4,1,MIN,22,7,15,3,47,26,9,18,0,53,22,7,15,3,47,26,9,18,0,53,1,0,31,30,0.467742,0.532258,6,21
2021020123,2021-10-30,2,CGY,4,0,PHI,25,10,9,2,46,17,3,11,0,31,25,10,9,2,46,17,3,11,0,31,1,0,36,20,0.46875,0.53125,8,12
2021020124,2021-10-30,2,VAN,1,2,EDM,25,15,15,1,56,29,10,11,0,50,25,15,15,1,56,29,10,11,0,50,0,1,30,34,0.5,0.5,4,2
2021020125,2021-10-30,2,LAK,5,2,MTL,28,10,13,2,53,22,6,12,2,42,27,10,13,2,52,21,6,11,2,40,0,1,38,28,0.615385,0.384615,6,10
2021020126,2021-10-30,2,SJS,2,1,WPG,32,10,9,1,52,34,17,15,1,67,30,10,9,1,50,34,17,15,1,67,1,0,36,35,0.38,0.62,2,8
2021020127,2021-10-31,2,NJD,3,4,CBJ,35,8,17,3,63,21,12,19,3,55,28,7,15,3,53,18,9,19,2,48,1,0,39,26,0.45,0.55,4,6
2021020128,2021-10-31,2,CAR,2,1,ARI,28,13,18,1,60,17,5,5,1,28,27,12,18,1,58,15,5,5,1,26,0,1,39,23,0.642857,0.357143,8,12
2021020129,2021-10-31,2,ANA,4,2,MTL,17,8,9,2,36,13,4,11,1,29,14,8,9,2,33,12,4,11,1,28,1,0,26,18,0.714286,0.285714,10,25
2021020130,2021-10-31,2,LAK,3,2,BUF,21,11,9,2,43,20,3,7,1,31,21,11,9,2,43,20,3,7,1,31,0,1,34,24,0.571429,0.428571,9,17
2021020131,2021-10-31,2,SEA,1,3,NYR,23,16,16,1,56,15,9,11,3,38,22,16,16,1,55,15,9,10,3,37,0,1,32,18,0.54386,0.45614,4,8
2021020132,2021-11-01,2,TBL,3,2,WSH,16,6,9,2,33,22,9,6,1,38,16,6,8,2,32,22,9,6,1,38,0,1,26,33,0.574074,0.425926,10,10
2021020133,2021-11-01,2,CHI,5,1,OTT,19,8,15,4,46,23,8,16,1,48,19,8,15,4,46,21,7,15,1,44,1,0,31,30,0.630435,0.369565,8,6
2021020134,2021-11-01,2,EDM,5,2,SEA,12,5,12,4,33,21,7,11,2,41,11,5,11,4,31,21,6,11,2,40,1,0,23,29,0.543478,0.456522,8,8
2021020135,2021-11-02,2,TOR,4,0,VGK,25,8,20,3,56,24,6,11,0,41,25,8,20,3,56,24,6,11,0,41,1,0,33,26,0.538462,0.461538,6,2
2021020136,2021-11-02,2,MTL,3,0,DET,37,7,11,3,58,22,4,12,0,38,37,7,11,3,58,22,4,12,0,38,1,0,41,22,0.491228,0.508772,4,2
2021020137,2021-11-02,2,PHI,3,0,ARI,25,10,14,3,52,28,11,12,0,51,25,10,14,3,52,28,11,12,0,51,1,0,34,29,0.622642,0.377358,0,6
2021020138,2021-11-02,2,MIN,5,4,OTT,34,11,18,4,67,16,6,4,3,29,33,11,17,3,64,16,6,4,3,29,1,0,43,28,0.55,0.45,13,13
2021020139,2021-11-02,2,WPG,4,3,DAL,30,14,15,3,62,23,9,12,3,47,24,10,13,1,48,21,8,11,2,42,1,0,35,27,0.5,0.5,4,8
2021020140,2021-11-02,2,CGY,2,3,NSH,32,13,9,1,55,17,6,8,3,34,31,13,8,1,53,17,6,8,2,33,0,1,40,22,0.517857,0.482143,9,17
2021020141,2021-11-02,2,VAN,3,2,NYR,20,8,10,3,41,13,6,6,0,25,17,8,10,2,37,13,6,6,0,25,0,1,36,25,0.522727,0.477273,10,12
2021020142,2021-11-02,2,ANA,4,0,NJD,16,11,15,1,43,22,8,9,0,39,15,11,15,1,42,21,6,8,0,35,1,0,27,28,0.510638,0.489362,10,14
2021020143,2021-11-02,2,SJS,5,3,BUF,19,6,12,5,42,25,6,10,3,44,18,5,12,4,39,24,5,10,3,42,1,0,27,28,0.653846,0.346154,6,4
2021020144,2021-11-03,2,CHI,3,4,CAR,21,6,9,3,39,19,9,20,4,52,21,6,9,3,39,19,9,20,4,52,1,0,30,32,0.527273,0.472727,4,10
2021020145,2021-11-03,2,COL,4,5,CBJ,19,4,19,4,46,31,7,17,5,60,19,4,18,4,45,31,7,17,4,59,1,0,32,37,0.553571,0.446429,0,6
2021020146,2021-11-03,2,EDM,5,2,NSH,18,6,13,4,41,26,9,11,1,47,18,6,13,4,41,26,9,11,1,47,1,0,30,33,0.5,0.5,8,4
2021020147,2021-11-03,2,LAK,3,2,STL,27,12,15,5,59,30,15,10,2,57,20,11,14,2,47,29,13,10,0,52,0,1,35,35,0.586207,0.413793,4,10
2021020148,2021-11-04,2,BOS,5,1,DET,27,15,7,1,50,12,11,7,0,30,27,15,7,1,50,12,11,7,0,30,1,0,37,15,0.592593,0.407407,10,12
2021020149,2021-11-04,2,TOR,2,1,TBL,27,8,16,1,52,23,13,8,1,45,25,8,16,1,50,23,13,8,1,45,0,1,34,25,0.509434,0.490566,4,8
2021020150,2021-11-04,2,MTL,2,6,NYI,32,8,24,0,64,22,5,5,6,38,32,8,24,0,64,22,5,5,5,37,0,1,38,36,0.539683,0.460317,6,6
2021020151,2021-11-04,2,OTT,1,5,VGK,34,11,12,1,58,30,14,14,5,63,34,11,12,1,58,30,14,14,5,63,0,1,39,39,0.596154,0.403846,2,2
2021020152,2021-11-04,2,FLA,5,4,WSH,23,4,11,4,42,32,7,8,4,51,22,4,11,3,40,32,7,8,4,51,1,0,33,42,0.489362,0.510638,4,6
2021020153,2021-11-04,2,PIT,3,2,PHI,31,12,10,3,56,34,8,15,1,58,30,12,9,2,53,32,8,15,1,56,1,0,36,38,0.526316,0.473684,6,4
2021020154,2021-11-04,2,CGY,3,4,DAL,25,7,13,2,47,20,8,5,3,36,24,6,12,1,43,18,7,5,2,32,0,1,33,28,0.507692,0.492308,8,10
