gameId,gameDate,gameType,Team Home,Score Home,Score Away,Team Away,Shot Home EV,Miss Home EV,Block Home EV,Goal Home EV,CF EV,Shot Away EV,Miss Away EV,Block Away EV,Goal Away EV,CA EV,Shot Home 5v5,Miss Home 5v5,Block Home 5v5,Goal Home 5V5,CF 5v5,Shot Away 5v5,Miss Away 5v5,Block Away 5v5,Goal Away 5v5,CA 5v5,First Goal Home,First Goal Away,SOG Home,SOG Away,Faceoff Home,Faceoff Away,Pim Home,Pim Away
2019020013,2019-10-04,2,N.J,4.0,5.0,WPG,29,14,5,5,53,28,10,7,6,51,25,10,5,4,44,23,9,6,4,42,1,0,39,30,0.509091,0.490909,4,4
2019020014,2019-10-04,2,NYI,1.0,2.0,WSH,21,8,9,1,39,25,11,17,1,54,21,8,9,1,39,25,11,17,1,54,0,1,26,28,0.48,0.52,4,2
2019020015,2019-10-04,2,CBJ,1.0,4.0,TOR,24,8,11,0,43,22,5,17,2,46,23,8,10,0,41,18,5,16,1,40,0,1,29,29,0.413793,0.586207,12,12
2019020016,2019-10-04,2,PHI,4.0,3.0,CHI,32,14,10,3,59,27,3,14,2,46,30,14,10,2,56,27,3,14,2,46,1,0,38,31,0.62069,0.37931,4,6
2019020017,2019-10-04,2,S.J,1.0,5.0,VGK,23,10,5,1,39,18,5,14,3,40,22,10,5,1,38,18,5,14,3,40,0,1,35,29,0.631579,0.368421,36,40
2019020018,2019-10-05,2,BUF,7.0,2.0,N.J,23,10,9,4,46,13,8,9,2,32,23,10,9,4,46,13,8,9,2,32,1,0,36,20,0.489796,0.510204,16,20
2019020019,2019-10-05,2,TOR,5.0,6.0,MTL,25,12,13,4,54,36,15,14,5,70,19,11,10,4,44,27,14,13,4,58,0,1,37,42,0.541667,0.458333,6,10
2019020020,2019-10-05,2,OTT,1.0,4.0,NYR,24,10,18,1,53,21,10,17,1,49,24,10,18,1,53,21,10,17,1,49,0,1,32,30,0.333333,0.666667,6,10
2019020021,2019-10-05,2,FLA,4.0,3.0,T.B,21,10,3,2,36,29,4,13,3,49,20,10,3,2,35,29,4,13,2,48,1,0,28,35,0.448276,0.551724,4,8
2019020022,2019-10-05,2,PIT,7.0,2.0,CBJ,27,12,13,6,58,22,9,8,2,41,27,12,13,6,58,22,9,8,2,41,1,0,40,30,0.509804,0.490196,7,13
2019020023,2019-10-05,2,WSH,2.0,3.0,CAR,24,15,11,2,52,17,9,6,2,34,18,14,11,2,45,16,8,6,1,31,1,0,34,28,0.553846,0.446154,10,14
2019020024,2019-10-05,2,STL,3.0,2.0,DAL,22,13,9,3,47,21,9,10,1,41,22,13,9,3,47,21,9,10,1,41,1,0,30,29,0.507937,0.492063,4,4
2019020025,2019-10-05,2,NSH,3.0,5.0,DET,38,13,18,2,71,16,13,7,5,41,38,13,18,2,71,16,13,7,5,41,0,1,42,28,0.553846,0.446154,4,4
2019020026,2019-10-05,2,COL,4.0,2.0,MIN,21,6,10,3,40,25,6,10,1,42,21,6,10,3,40,25,6,10,1,42,1,0,32,31,0.457627,0.542373,8,12
2019020027,2019-10-05,2,ARI,0.0,1.0,BOS,32,10,13,0,55,22,12,18,1,53,30,10,11,0,51,21,11,17,1,50,0,1,35,26,0.652174,0.347826,6,8
2019020028,2019-10-05,2,CGY,3.0,0.0,VAN,21,10,5,3,39,21,10,15,0,46,21,10,5,3,39,18,10,15,0,43,1,0,30,34,0.46875,0.53125,14,10
2019020029,2019-10-05,2,EDM,6.0,5.0,L.A,19,5,10,4,38,21,7,12,4,44,18,5,10,3,36,20,6,11,4,41,1,0,31,32,0.482759,0.517241,10,12
2019020030,2019-10-05,2,ANA,3.0,1.0,S.J,21,15,8,3,47,23,8,14,1,46,21,15,7,3,46,23,8,14,1,46,1,0,33,36,0.612245,0.387755,13,9
2019020031,2019-10-06,2,CAR,4.0,3.0,T.B,37,19,16,2,74,10,6,8,2,26,36,18,16,1,71,10,6,8,2,26,1,0,44,13,0.569444,0.430556,8,10
2019020032,2019-10-06,2,DET,4.0,3.0,DAL,22,3,6,3,34,16,4,5,3,28,22,3,6,3,34,16,4,5,3,28,0,1,33,22,0.489362,0.510638,4,16
2019020033,2019-10-06,2,NYI,4.0,1.0,WPG,24,10,7,3,44,33,9,19,1,62,24,10,7,3,44,33,9,19,1,62,1,0,33,36,0.5,0.5,4,2
2019020034,2019-10-07,2,TOR,2.0,3.0,STL,28,22,18,2,70,21,11,7,3,42,28,21,16,2,67,20,10,6,3,39,0,1,34,30,0.5,0.5,8,6
2019020035,2019-10-07,2,CBJ,4.0,3.0,BUF,30,5,12,2,49,14,12,16,1,43,30,5,12,1,48,14,12,14,1,41,1,0,44,18,0.566667,0.433333,8,6
2019020036,2019-10-08,2,FLA,3.0,6.0,CAR,37,4,16,1,58,19,4,8,5,36,36,4,15,1,56,16,3,8,4,31,0,1,50,35,0.545455,0.454545,10,16
2019020037,2019-10-08,2,NYI,2.0,5.0,EDM,24,8,15,1,48,14,11,12,3,40,24,8,15,1,48,14,11,12,3,40,1,0,27,27,0.58,0.42,10,4
2019020038,2019-10-08,2,PIT,1.0,4.0,WPG,32,16,10,1,59,18,5,7,4,34,32,16,10,1,59,18,5,7,4,34,1,0,38,22,0.509804,0.490196,0,4
2019020039,2019-10-08,2,WSH,3.0,4.0,DAL,23,12,10,3,48,17,3,8,4,32,23,12,10,3,48,15,3,7,3,28,1,0,32,26,0.537313,0.462687,8,10
2019020040,2019-10-08,2,DET,1.0,3.0,ANA,27,10,6,1,44,20,5,10,3,38,27,10,6,1,44,20,5,10,3,38,1,0,32,29,0.4,0.6,6,4
2019020041,2019-10-08,2,NSH,5.0,2.0,S.J,15,13,5,4,37,31,12,14,1,58,14,13,4,4,35,30,12,14,1,57,1,0,25,35,0.507692,0.492308,11,15
2019020042,2019-10-08,2,CGY,3.0,4.0,L.A,24,10,16,3,53,33,8,10,3,54,24,10,16,3,53,33,8,10,3,54,0,1,29,40,0.47541,0.52459,9,9
2019020043,2019-10-08,2,VGK,3.0,4.0,BOS,26,11,10,1,48,27,12,12,3,54,26,11,10,1,48,27,12,12,3,54,1,0,34,35,0.4375,0.5625,6,6
2019020044,2019-10-09,2,BUF,5.0,4.0,MTL,22,8,9,3,42,15,10,11,2,38,22,8,8,2,40,15,10,11,2,38,1,0,39,27,0.467742,0.532258,6,10
2019020045,2019-10-09,2,PHI,4.0,0.0,N.J,22,11,13,2,48,19,6,8,0,33,22,11,13,2,48,19,6,8,0,33,1,0,34,25,0.585714,0.414286,10,8
2019020046,2019-10-09,2,VAN,8.0,2.0,L.A,14,13,15,7,49,27,12,14,2,55,14,13,15,7,49,27,12,14,2,55,1,0,25,39,0.390625,0.609375,8,4
2019020047,2019-10-10,2,TOR,3.0,7.0,T.B,22,11,18,2,53,21,10,11,5,47,22,11,18,2,53,21,10,11,5,47,0,1,28,33,0.555556,0.444444,6,4
2019020048,2019-10-10,2,MTL,2.0,4.0,DET,24,6,20,1,51,25,15,12,3,55,24,6,20,1,51,25,15,12,3,55,0,1,35,34,0.471429,0.528571,4,6
2019020049,2019-10-10,2,N.J,3.0,4.0,EDM,27,10,13,3,53,16,6,10,2,34,23,7,11,3,44,13,5,10,1,29,1,0,31,22,0.528302,0.471698,6,4
2019020050,2019-10-10,2,PIT,2.0,1.0,ANA,19,11,10,1,41,26,5,10,1,42,19,11,10,1,41,26,5,10,1,42,1,0,28,32,0.545455,0.454545,21,17
2019020051,2019-10-10,2,OTT,4.0,6.0,STL,24,15,16,3,58,27,12,10,5,54,24,15,16,3,58,27,12,10,5,54,1,0,29,37,0.553846,0.446154,8,0
2019020052,2019-10-10,2,NSH,6.0,5.0,WSH,28,9,12,5,54,18,8,9,2,37,28,9,12,5,54,18,8,9,2,37,0,1,38,26,0.507042,0.492958,8,8
2019020053,2019-10-10,2,WPG,5.0,2.0,MIN,21,6,7,5,39,32,8,18,2,60,18,6,7,3,34,31,8,18,2,59,0,1,32,40,0.482759,0.517241,6,6
2019020054,2019-10-10,2,CHI,4.0,5.0,S.J,25,6,3,4,38,24,11,18,3,56,25,6,3,4,38,24,11,18,3,56,1,0,30,34,0.563636,0.436364,6,4
2019020055,2019-10-10,2,DAL,2.0,3.0,CGY,28,17,14,2,61,28,7,13,3,51,23,15,13,1,52,21,7,12,1,41,1,0,36,29,0.637931,0.362069,6,10
2019020056,2019-10-10,2,COL,4.0,2.0,BOS,30,10,11,3,54,37,7,10,2,56,30,10,11,3,54,37,7,10,2,56,0,1,36,41,0.42623,0.57377,2,4
2019020057,2019-10-10,2,ARI,4.0,1.0,VGK,22,6,10,4,42,21,6,11,1,39,22,6,10,4,42,21,6,11,1,39,1,0,29,38,0.527273,0.472727,8,4
2019020058,2019-10-11,2,BUF,3.0,2.0,FLA,28,12,9,4,53,37,11,10,2,60,22,10,8,2,42,34,10,10,2,56,1,0,32,43,0.555556,0.444444,4,8
2019020059,2019-10-11,2,CBJ,1.0,2.0,ANA,23,13,14,1,51,19,6,15,1,41,23,13,14,1,51,19,6,15,1,41,0,1,27,23,0.435897,0.564103,2,6
2019020060,2019-10-11,2,CAR,5.0,2.0,NYI,33,12,14,5,64,14,13,16,0,43,33,12,14,5,64,10,12,15,0,37,1,0,40,19,0.485294,0.514706,10,6
2019020061,2019-10-12,2,NYR,1.0,4.0,EDM,13,5,6,1,25,19,20,10,3,52,13,5,6,1,25,19,20,10,3,52,1,0,21,27,0.5,0.5,4,8
2019020062,2019-10-12,2,OTT,4.0,2.0,T.B,22,12,9,4,47,16,9,16,2,43,22,12,9,4,47,16,9,15,2,42,1,0,34,21,0.44,0.56,18,18
2019020063,2019-10-12,2,L.A,7.0,4.0,NSH,26,14,15,7,62,20,12,8,3,43,23,14,15,7,59,20,12,8,3,43,0,1,38,32,0.40678,0.59322,8,4
2019020064,2019-10-12,2,BOS,3.0,0.0,N.J,25,8,10,2,45,25,4,10,0,39,25,8,10,2,45,25,4,10,0,39,1,0,32,31,0.54,0.46,8,6
2019020065,2019-10-12,2,MTL,6.0,3.0,STL,27,11,13,6,57,22,5,6,2,35,26,11,13,6,56,22,5,6,2,35,1,0,38,29,0.434783,0.565217,4,8
2019020066,2019-10-12,2,DET,2.0,5.0,TOR,20,5,11,2,38,32,9,22,5,68,20,5,11,2,38,32,9,22,5,68,1,0,27,41,0.413793,0.586207,6,2
2019020067,2019-10-12,2,NYI,3.0,2.0,FLA,25,10,15,3,53,35,8,18,2,63,20,9,15,2,46,32,7,15,2,56,0,1,28,37,0.466667,0.533333,11,7
2019020068,2019-10-12,2,CAR,2.0,3.0,CBJ,26,6,10,2,44,26,10,10,3,49,26,6,10,2,44,25,9,10,3,47,0,1,32,35,0.539683,0.460317,6,6
2019020069,2019-10-12,2,CHI,2.0,3.0,WPG,24,8,13,0,45,26,5,14,2,47,24,8,13,0,45,26,5,14,1,46,1,0,29,33,0.491228,0.508772,8,4
2019020070,2019-10-12,2,DAL,1.0,4.0,WSH,16,8,11,1,36,14,13,6,2,35,16,8,11,1,36,16,15,6,2,39,0,1,25,25,0.455882,0.544118,10,12
2019020071,2019-10-12,2,MIN,4.0,7.0,PIT,28,6,16,3,53,27,6,9,5,47,27,6,15,3,51,25,6,7,5,43,0,1,33,35,0.507937,0.492063,12,8
2019020072,2019-10-12,2,COL,3.0,2.0,ARI,24,6,9,2,41,26,4,11,2,43,20,5,8,1,34,25,4,11,2,42,1,0,32,36,0.507937,0.492063,6,8
2019020073,2019-10-12,2,VAN,3.0,2.0,PHI,21,12,12,2,47,27,9,17,1,54,17,11,10,2,40,26,8,16,1,51,1,0,24,32,0.557377,0.442623,6,4
2019020074,2019-10-12,2,VGK,6.0,2.0,CGY,19,5,9,6,39,20,8,15,2,45,19,5,9,6,39,20,8,15,2,45,1,0,30,35,0.385965,0.614035,8,6
2019020075,2019-10-13,2,WPG,2.0,7.0,PIT,22,8,14,1,45,15,4,13,5,37,22,8,13,1,44,14,4,13,5,36,1,0,29,28,0.46875,0.53125,4,12
2019020076,2019-10-13,2,L.A,2.0,5.0,VGK,30,14,9,2,55,23,18,8,2,51,30,14,9,2,55,23,18,8,2,51,0,1,38,36,0.384615,0.615385,6,6
2019020077,2019-10-13,2,S.J,3.0,1.0,CGY,16,11,10,2,39,29,7,14,1,51,15,11,10,2,38,29,6,14,1,50,1,0,20,33,0.540984,0.459016,8,4
2019020078,2019-10-14,2,BOS,4.0,2.0,ANA,18,12,7,2,39,22,10,12,2,46,18,12,7,2,39,22,10,12,2,46,1,0,23,32,0.5,0.5,10,8
2019020079,2019-10-14,2,OTT,0.0,2.0,MIN,18,10,11,0,39,23,5,12,2,42,16,10,11,0,37,23,5,12,2,42,0,1,26,35,0.492537,0.507463,14,12
2019020080,2019-10-14,2,N.J,4.0,6.0,FLA,13,3,9,4,29,23,11,8,5,47,13,3,9,4,29,23,11,7,5,46,0,1,21,34,0.519231,0.480769,10,6
2019020081,2019-10-14,2,NYI,3.0,2.0,STL,23,4,22,3,52,19,7,16,1,43,23,4,21,2,50,19,7,16,1,43,0,1,32,23,0.385965,0.614035,4,2
2019020082,2019-10-14,2,BUF,4.0,0.0,DAL,18,11,8,3,40,24,8,8,0,40,18,11,8,3,40,24,8,8,0,40,1,0,22,25,0.428571,0.571429,4,4
2019020083,2019-10-14,2,WSH,3.0,6.0,COL,25,11,16,3,55,18,10,16,5,49,25,10,15,2,52,17,10,16,5,48,0,1,32,25,0.575758,0.424242,25,11
2019020084,2019-10-14,2,CHI,3.0,1.0,EDM,25,12,14,3,54,26,2,11,0,39,25,12,14,3,54,25,2,11,0,38,1,0,35,28,0.482143,0.517857,8,8
2019020085,2019-10-15,2,TOR,4.0,2.0,MIN,27,11,15,2,55,18,8,8,2,36,27,11,15,2,55,18,8,8,2,36,0,1,34,29,0.54717,0.45283,6,6
2019020086,2019-10-15,2,MTL,1.0,3.0,T.B,28,6,18,0,52,18,10,11,2,41,28,6,18,0,52,18,10,11,2,41,1,0,34,22,0.6,0.4,2,10
2019020087,2019-10-15,2,WPG,2.0,4.0,ARI,26,8,12,0,46,27,5,4,2,38,26,8,12,0,46,27,5,4,2,38,1,0,40,35,0.508772,0.491228,4,12
2019020088,2019-10-15,2,CGY,3.0,1.0,PHI,30,5,10,3,48,15,5,13,1,34,30,5,10,3,48,15,5,13,1,34,1,0,38,22,0.378788,0.621212,8,6
2019020089,2019-10-15,2,VAN,5.0,1.0,DET,22,6,11,2,41,22,10,13,1,46,22,6,11,2,41,22,10,13,1,46,0,1,32,27,0.538462,0.461538,20,24
2019020090,2019-10-15,2,VGK,2.0,5.0,NSH,33,4,16,1,54,21,7,11,4,43,33,4,16,1,54,21,7,11,4,43,0,1,35,39,0.514286,0.485714,20,18
2019020091,2019-10-15,2,L.A,0.0,2.0,CAR,24,14,8,0,46,17,8,18,1,44,24,14,7,0,45,17,8,18,1,44,0,1,31,23,0.421053,0.578947,8,10
2019020092,2019-10-16,2,PIT,3.0,2.0,COL,25,11,8,2,46,26,10,13,2,51,23,11,8,1,43,25,9,13,2,49,0,1,32,28,0.594203,0.405797,6,6
2019020093,2019-10-16,2,WSH,4.0,3.0,TOR,24,12,16,3,55,26,12,23,2,63,24,12,16,3,55,26,12,23,2,63,0,1,32,32,0.473684,0.526316,2,10
2019020094,2019-10-16,2,CBJ,3.0,2.0,DAL,28,6,11,3,48,28,9,13,2,52,28,6,11,3,48,28,9,13,2,52,1,0,35,32,0.465517,0.534483,4,6
2019020095,2019-10-16,2,EDM,6.0,3.0,PHI,12,6,8,4,30,32,9,15,1,57,12,6,8,4,30,32,9,15,1,57,1,0,22,52,0.5,0.5,12,4
2019020096,2019-10-16,2,ANA,5.0,2.0,BUF,20,10,13,4,47,24,14,7,1,46,19,8,13,4,44,23,14,7,1,45,0,1,31,33,0.561404,0.438596,24,18
2019020097,2019-10-16,2,S.J,5.0,2.0,CAR,16,2,10,3,31,28,8,13,2,51,16,2,10,3,31,28,8,13,2,51,1,0,22,38,0.544118,0.455882,8,8
2019020098,2019-10-17,2,BOS,3.0,4.0,T.B,34,9,8,0,51,31,9,10,4,54,26,7,8,0,41,25,7,9,3,44,1,0,37,36,0.460317,0.539683,8,10
2019020099,2019-10-17,2,MTL,4.0,0.0,MIN,22,11,9,3,45,11,10,17,0,38,21,11,9,3,44,10,10,17,0,37,1,0,33,17,0.5,0.5,17,17
2019020100,2019-10-17,2,N.J,5.0,2.0,NYR,19,7,8,4,38,22,12,4,2,40,17,6,8,4,35,21,12,4,2,39,0,1,38,31,0.438596,0.561404,16,18
2019020101,2019-10-17,2,STL,3.0,4.0,VAN,31,9,10,3,53,32,9,5,3,49,24,7,8,3,42,26,7,5,2,40,1,0,37,32,0.465517,0.534483,10,8
2019020102,2019-10-17,2,WPG,1.0,3.0,NYI,27,17,15,0,59,23,11,6,2,42,27,17,15,0,59,23,11,6,2,42,1,0,33,26,0.603175,0.396825,2,4
2019020103,2019-10-17,2,CGY,5.0,1.0,DET,25,10,20,3,58,22,13,8,1,44,23,10,20,3,56,21,13,8,1,43,1,0,36,28,0.519231,0.480769,6,21
2019020104,2019-10-17,2,ARI,5.0,2.0,NSH,22,9,11,2,44,15,12,10,2,39,21,9,11,2,43,14,11,10,2,37,1,0,32,25,0.5,0.5,8,14
2019020105,2019-10-17,2,VGK,3.0,2.0,OTT,38,13,13,4,68,30,7,7,4,48,35,12,12,1,60,23,4,6,2,35,1,0,54,39,0.519481,0.480519,13,11
2019020106,2019-10-17,2,L.A,0.0,3.0,BUF,41,17,22,0,80,16,7,11,2,36,41,17,22,0,80,16,7,11,2,36,0,1,47,24,0.627119,0.372881,6,6
2019020107,2019-10-18,2,FLA,4.0,5.0,COL,33,5,8,3,49,27,10,7,5,49,29,5,8,3,45,25,8,7,4,44,1,0,44,41,0.482143,0.517857,6,8
2019020108,2019-10-18,2,PIT,4.0,2.0,DAL,22,15,7,4,48,22,9,13,2,46,22,15,7,4,48,22,9,13,2,46,0,1,33,24,0.395833,0.604167,2,4
2019020109,2019-10-18,2,WSH,5.0,2.0,NYR,24,8,16,3,51,18,11,6,1,36,23,8,16,3,50,18,11,6,1,36,1,0,34,28,0.490909,0.509091,18,18
2019020110,2019-10-18,2,CHI,3.0,2.0,CBJ,20,7,13,2,42,29,6,13,2,50,19,7,13,1,40,29,6,12,2,49,1,0,33,39,0.489796,0.510204,8,8
2019020111,2019-10-18,2,EDM,2.0,1.0,DET,31,14,14,2,61,23,12,12,1,48,31,14,14,2,61,23,12,12,1,48,1,0,37,26,0.518519,0.481481,2,4
2019020112,2019-10-18,2,ANA,4.0,2.0,CAR,15,5,12,3,35,22,12,6,1,41,15,5,12,3,35,22,12,6,1,41,1,0,20,24,0.5,0.5,11,7
2019020113,2019-10-19,2,N.J,1.0,0.0,VAN,13,4,9,0,26,15,7,17,0,39,10,4,9,0,23,15,6,17,0,38,1,0,24,25,0.338462,0.661538,23,17
2019020114,2019-10-19,2,STL,2.0,5.0,MTL,24,7,9,2,42,13,4,2,3,22,24,7,9,2,42,13,4,2,3,22,0,1,34,25,0.59322,0.40678,10,6
2019020115,2019-10-19,2,TOR,4.0,3.0,BOS,25,13,9,4,51,34,11,14,2,61,23,10,9,3,45,31,11,14,2,58,1,0,29,46,0.530612,0.469388,8,2
2019020116,2019-10-19,2,T.B,2.0,6.0,COL,43,4,13,2,62,17,11,4,6,38,40,4,11,2,57,16,11,4,6,37,0,1,46,24,0.540984,0.459016,18,18
2019020117,2019-10-19,2,PHI,1.0,4.0,DAL,31,7,15,1,54,12,13,8,3,36,30,7,15,1,53,12,13,8,3,36,1,0,39,16,0.631579,0.368421,9,13
2019020118,2019-10-19,2,PIT,0.0,3.0,VGK,24,7,14,0,45,19,4,4,1,28,24,7,14,0,45,19,4,4,0,27,0,1,29,24,0.474576,0.525424,6,8
2019020119,2019-10-19,2,CBJ,2.0,3.0,NYI,31,11,31,2,75,31,11,9,3,54,31,11,31,2,75,30,11,9,2,52,0,1,36,34,0.633333,0.366667,0,2
2019020120,2019-10-19,2,ARI,5.0,2.0,OTT,16,17,21,4,58,28,15,11,0,54,16,16,21,4,57,28,15,11,0,54,1,0,27,36,0.515152,0.484848,4,10
2019020121,2019-10-19,2,NSH,2.0,3.0,FLA,23,18,16,1,58,23,10,10,1,44,19,17,16,1,53,23,9,9,1,42,0,1,27,30,0.574074,0.425926,4,8
2019020122,2019-10-19,2,L.A,4.0,1.0,CGY,21,3,8,2,34,15,12,14,1,42,21,3,8,2,34,13,10,13,0,36,1,0,36,24,0.464286,0.535714,14,30
2019020123,2019-10-19,2,S.J,3.0,4.0,BUF,24,11,10,1,46,22,6,6,4,38,24,11,10,1,46,22,6,6,4,38,0,1,32,35,0.553571,0.446429,8,8
2019020124,2019-10-20,2,NYR,2.0,3.0,VAN,31,8,13,2,54,32,16,12,1,61,31,8,13,2,54,32,16,12,1,61,0,1,40,43,0.325581,0.674419,6,6
2019020125,2019-10-20,2,MIN,4.0,3.0,MTL,24,11,12,2,49,29,16,17,2,64,24,11,12,2,49,29,16,17,2,64,1,0,33,33,0.53125,0.46875,4,10
2019020126,2019-10-20,2,CHI,3.0,5.0,WSH,32,7,25,3,67,24,8,10,3,45,32,7,25,3,67,24,8,10,3,45,0,1,44,30,0.589286,0.410714,4,12
2019020127,2019-10-20,2,WPG,1.0,0.0,EDM,13,12,15,2,42,26,11,9,0,46,10,10,13,0,33,22,8,8,0,38,0,0,23,28,0.510204,0.489796,4,8
2019020128,2019-10-20,2,ANA,1.0,2.0,CGY,25,16,12,1,54,27,14,12,2,55,25,16,12,1,54,27,14,12,2,55,1,0,30,29,0.588235,0.411765,0,6
2019020129,2019-10-21,2,TOR,3.0,4.0,CBJ,20,10,16,2,48,26,7,10,2,45,20,9,14,2,45,23,6,10,1,40,0,1,31,38,0.661538,0.338462,10,4
2019020130,2019-10-21,2,PHI,6.0,2.0,VGK,25,11,11,4,51,24,6,5,1,36,24,11,10,4,49,24,6,5,0,35,1,0,37,35,0.566667,0.433333,10,10
2019020131,2019-10-21,2,STL,3.0,1.0,COL,18,8,10,2,38,10,5,9,0,24,18,8,10,1,37,10,5,9,0,24,1,0,25,18,0.627119,0.372881,12,12
2019020132,2019-10-21,2,DAL,2.0,1.0,OTT,30,7,15,1,53,16,3,10,1,30,30,7,15,1,53,16,3,10,1,30,1,0,43,20,0.5,0.5,4,10
2019020133,2019-10-22,2,BOS,4.0,2.0,TOR,29,6,8,3,46,21,4,7,1,33,29,6,8,3,46,21,4,7,1,33,1,0,39,30,0.603175,0.396825,8,8
2019020134,2019-10-22,2,BUF,4.0,3.0,S.J,17,7,5,3,32,22,8,10,3,43,17,5,5,2,29,22,8,10,3,43,0,1,29,28,0.553571,0.446429,4,8
2019020135,2019-10-22,2,FLA,4.0,2.0,PIT,18,12,9,4,43,21,8,11,2,42,18,12,9,4,43,21,8,11,2,42,1,0,22,25,0.428571,0.571429,2,2
2019020136,2019-10-22,2,NYR,2.0,3.0,ARI,15,10,9,1,35,25,7,17,2,51,15,10,9,1,35,25,7,17,1,50,0,1,19,35,0.52,0.48,10,4
2019020137,2019-10-22,2,DET,2.0,5.0,VAN,19,10,10,0,39,25,5,9,3,42,19,10,9,0,38,23,5,9,3,40,1,0,33,41,0.473684,0.526316,12,16
2019020138,2019-10-22,2,NSH,6.0,1.0,ANA,19,3,7,4,33,21,9,14,1,45,19,3,7,4,33,20,9,14,1,44,1,0,30,27,0.377049,0.622951,6,22
2019020139,2019-10-22,2,MIN,3.0,0.0,EDM,24,10,18,2,54,22,7,7,0,36,22,10,18,2,52,22,7,7,0,36,1,0,30,25,0.510204,0.489796,6,8
2019020140,2019-10-22,2,WPG,2.0,3.0,L.A,16,14,14,2,46,27,10,12,2,51,16,14,14,2,46,27,10,12,2,51,0,1,28,41,0.430769,0.569231,8,10
2019020141,2019-10-22,2,CHI,1.0,2.0,VGK,22,5,5,1,33,26,8,13,1,48,21,4,4,1,30,25,7,12,1,45,1,0,32,34,0.537037,0.462963,10,8
2019020142,2019-10-22,2,CGY,3.0,5.0,WSH,27,11,9,2,49,20,10,8,5,43,27,11,9,2,49,20,10,8,5,43,0,1,35,30,0.508475,0.491525,6,8
2019020143,2019-10-23,2,OTT,5.0,2.0,DET,30,9,9,4,52,28,8,8,2,46,30,9,9,4,52,28,8,8,2,46,1,0,38,36,0.589041,0.410959,10,4
2019020144,2019-10-23,2,T.B,3.0,2.0,PIT,39,8,11,2,60,34,5,9,2,50,39,8,11,2,60,34,5,9,2,50,1,0,48,39,0.453125,0.546875,4,10
2019020145,2019-10-24,2,MTL,2.0,4.0,S.J,28,13,16,2,59,15,8,11,2,36,28,13,16,2,59,15,8,11,2,36,1,0,37,23,0.3875,0.6125,6,6
2019020146,2019-10-24,2,NYI,4.0,2.0,ARI,17,6,13,4,40,19,10,16,2,47,17,6,13,4,40,18,10,16,2,46,1,0,22,23,0.603774,0.396226,6,2
2019020147,2019-10-24,2,NYR,6.0,2.0,BUF,15,8,5,6,34,23,7,22,2,54,14,8,5,5,32,21,7,20,2,50,1,0,24,33,0.409091,0.590909,8,8
