id,season,Links,gameDate,gameType
2015020005,20152016,20005,2015-10-08,2
2015020018,20152016,20018,2015-10-10,2
2015020032,20152016,20032,2015-10-12,2
2015020048,20152016,20048,2015-10-14,2
2015020074,20152016,20074,2015-10-17,2
2015020089,20152016,20089,2015-10-21,2
2015020101,20152016,20101,2015-10-23,2
2015020124,20152016,20124,2015-10-27,2
2015020150,20152016,20150,2015-10-30,2
2015020159,20152016,20159,2015-10-31,2
2015020172,20152016,20172,2015-11-03,2
2015020186,20152016,20186,2015-11-05,2
2015020202,20152016,20202,2015-11-07,2
2015020213,20152016,20213,2015-11-08,2
2015020230,20152016,20230,2015-11-12,2
2015020247,20152016,20247,2015-11-14,2
2015020267,20152016,20267,2015-11-17,2
2015020278,20152016,20278,2015-11-19,2
2015020293,20152016,20293,2015-11-21,2
2015020312,20152016,20312,2015-11-23,2
2015020325,20152016,20325,2015-11-25,2
2015020330,20152016,20330,2015-11-27,2
2015020371,20152016,20371,2015-12-02,2
2015020385,20152016,20385,2015-12-04,2
2015020396,20152016,20396,2015-12-05,2
2015020405,20152016,20405,2015-12-07,2
2015020417,20152016,20417,2015-12-09,2
2015020435,20152016,20435,2015-12-12,2
2015020448,20152016,20448,2015-12-14,2
2015020465,20152016,20465,2015-12-16,2
2015020477,20152016,20477,2015-12-18,2
2015020494,20152016,20494,2015-12-20,2
2015020507,20152016,20507,2015-12-22,2
2015020517,20152016,20517,2015-12-26,2
2015020526,20152016,20526,2015-12-27,2
2015020541,20152016,20541,2015-12-29,2
2015020565,20152016,20565,2016-01-01,2
2015020588,20152016,20588,2016-01-05,2
2015020608,20152016,20608,2016-01-08,2
2015020617,20152016,20617,2016-01-09,2
2015020630,20152016,20630,2016-01-11,2
2015020643,20152016,20643,2016-01-13,2
2015020654,20152016,20654,2016-01-15,2
2015020662,20152016,20662,2016-01-16,2
2015020686,20152016,20686,2016-01-19,2
2015020693,20152016,20693,2016-01-21,2
2015020711,20152016,20711,2016-01-23,2
2015020727,20152016,20727,2016-01-25,2
2015020731,20152016,20731,2016-01-26,2
2015020744,20152016,20744,2016-02-02,2
2015020759,20152016,20759,2016-02-04,2
2015020779,20152016,20779,2016-02-06,2
2015020794,20152016,20794,2016-02-09,2
2015020814,20152016,20814,2016-02-11,2
2015020826,20152016,20826,2016-02-13,2
2015020837,20152016,20837,2016-02-14,2
2015020850,20152016,20850,2016-02-16,2
2015020865,20152016,20865,2016-02-18,2
2015020880,20152016,20880,2016-02-20,2
2015020889,20152016,20889,2016-02-22,2
2015020903,20152016,20903,2016-02-24,2
2015020918,20152016,20918,2016-02-26,2
2015020933,20152016,20933,2016-02-28,2
2015020943,20152016,20943,2016-03-01,2
2015020954,20152016,20954,2016-03-03,2
