gameId,gameType,gameDate,Team,Oponente,Score_For,Score_Against,W_L,L_V,Goal_For_EV,Goal_Against_EV,Shot_For_EV,Miss_For_EV,Block_For_EV,Shot_Against_EV,Miss_Against_EV,Block_Against_EV,First_Goal_For,SOG_For,Faceoff_For,Pim_For,First_Goal_Against,SOG_Against,Faceoff_Against,Pim_Against,day_code
2015020001,2,2015-10-07,TOR,MTL,1,3,0,1,0,3,33,11,13,25,13,9,0,37,0.53125,4,1,29,0.46875,8,2
2015020001,2,2015-10-07,MTL,TOR,3,1,1,0,3,0,25,13,9,33,11,13,1,29,0.46875,8,0,37,0.53125,4,2
2015020002,2,2015-10-07,NYR,CHI,3,2,1,0,3,2,24,11,3,29,14,14,1,27,0.473684,4,0,34,0.526316,2,2
2015020002,2,2015-10-07,CHI,NYR,2,3,0,1,2,3,29,14,14,24,11,3,0,34,0.526316,2,1,27,0.473684,4,2
2015020003,2,2015-10-07,VAN,CGY,5,1,1,0,5,1,30,8,8,27,11,11,1,44,0.477612,36,0,30,0.522388,38,2
2015020003,2,2015-10-07,CGY,VAN,1,5,0,1,1,5,27,11,11,30,8,8,0,30,0.522388,38,1,44,0.477612,36,2
2015020004,2,2015-10-07,L.A,S.J,1,5,0,1,1,3,11,9,8,16,9,7,1,20,0.513514,36,0,32,0.486486,24,2
2015020004,2,2015-10-07,S.J,L.A,5,1,1,0,3,1,16,9,7,11,9,8,0,32,0.486486,24,1,20,0.513514,36,2
2015020005,2,2015-10-08,BOS,WPG,2,6,0,1,2,6,23,18,10,25,9,9,1,31,0.491525,2,0,32,0.508475,6,3
2015020005,2,2015-10-08,WPG,BOS,6,2,1,0,6,2,25,9,9,23,18,10,0,32,0.508475,6,1,31,0.491525,2,3
2015020006,2,2015-10-08,BUF,OTT,1,3,0,1,0,3,24,7,11,19,8,10,0,27,0.416667,0,1,22,0.583333,6,3
2015020006,2,2015-10-08,OTT,BUF,3,1,1,0,3,0,19,8,10,24,7,11,1,22,0.583333,6,0,27,0.416667,0,3
2015020007,2,2015-10-08,T.B,PHI,3,2,1,1,2,1,24,11,6,17,10,14,1,32,0.491803,6,0,25,0.508197,6,3
2015020007,2,2015-10-08,PHI,T.B,2,3,0,0,1,2,17,10,14,24,11,6,0,25,0.508197,6,1,32,0.491803,6,3
2015020008,2,2015-10-08,EDM,STL,1,3,0,0,0,3,19,6,17,24,9,10,1,24,0.358491,13,0,31,0.641509,13,3
2015020008,2,2015-10-08,STL,EDM,3,1,1,1,3,0,24,9,10,19,6,17,0,31,0.641509,13,1,24,0.358491,13,3
2015020009,2,2015-10-08,CAR,NSH,1,2,0,0,1,1,22,13,9,13,7,9,0,26,0.647059,6,1,25,0.352941,6,3
2015020009,2,2015-10-08,NSH,CAR,2,1,1,1,1,1,13,7,9,22,13,9,1,25,0.352941,6,0,26,0.647059,6,3
2015020010,2,2015-10-08,DAL,PIT,3,0,1,1,1,0,17,19,15,30,8,14,1,24,0.487179,6,0,37,0.512821,10,3
2015020010,2,2015-10-08,PIT,DAL,0,3,0,0,0,1,30,8,14,17,19,15,0,37,0.512821,10,1,24,0.487179,6,3
2015020011,2,2015-10-08,MIN,COL,5,4,1,0,4,2,25,16,26,19,13,12,0,30,0.549296,6,1,23,0.450704,6,3
2015020011,2,2015-10-08,COL,MIN,4,5,0,1,2,4,19,13,12,25,16,26,1,23,0.450704,6,0,30,0.549296,6,3
2015020012,2,2015-10-09,WPG,N.J,3,1,1,0,2,0,21,6,4,15,7,2,1,30,0.433333,8,0,21,0.566667,8,4
2015020012,2,2015-10-09,N.J,WPG,1,3,0,1,0,2,15,7,2,21,6,4,0,21,0.566667,8,1,30,0.433333,8,4
2015020013,2,2015-10-09,NYR,CBJ,4,2,1,0,4,1,16,4,7,23,8,11,1,25,0.447761,12,0,33,0.552239,6,4
2015020013,2,2015-10-09,CBJ,NYR,2,4,0,1,1,4,23,8,11,16,4,7,0,33,0.552239,6,1,25,0.447761,12,4
2015020014,2,2015-10-09,DET,TOR,4,0,1,1,3,0,17,7,9,19,9,5,1,22,0.459016,8,0,22,0.540984,10,4
2015020014,2,2015-10-09,TOR,DET,0,4,0,0,0,3,19,9,5,17,7,9,0,22,0.540984,10,1,22,0.459016,8,4
2015020015,2,2015-10-09,NYI,CHI,2,3,0,1,2,1,33,14,16,30,8,10,0,36,0.597015,6,1,35,0.402985,4,4
2015020015,2,2015-10-09,CHI,NYI,3,2,1,0,1,2,30,8,10,33,14,16,1,35,0.402985,4,0,36,0.597015,6,4
2015020016,2,2015-10-09,L.A,ARI,1,4,0,1,0,3,31,17,6,15,6,3,0,41,0.530612,8,1,22,0.469388,10,4
2015020016,2,2015-10-09,ARI,L.A,4,1,1,0,3,0,15,6,3,31,17,6,1,22,0.469388,10,0,41,0.530612,8,4
2015020017,2,2015-10-10,T.B,BUF,4,1,1,0,3,1,22,10,5,22,11,10,1,31,0.40678,4,0,25,0.59322,6,5
2015020017,2,2015-10-10,BUF,T.B,1,4,0,1,1,3,22,11,10,22,10,5,0,25,0.59322,6,1,31,0.40678,4,5
2015020018,2,2015-10-10,BOS,MTL,2,4,0,1,1,3,15,6,10,26,13,8,0,21,0.447761,37,1,38,0.552239,16,5
2015020018,2,2015-10-10,MTL,BOS,4,2,1,0,3,1,26,13,8,15,6,10,1,38,0.552239,16,0,21,0.447761,37,5
2015020019,2,2015-10-10,OTT,TOR,5,4,1,0,3,4,25,9,10,34,14,15,1,33,0.492754,10,0,41,0.507246,14,5
2015020019,2,2015-10-10,TOR,OTT,4,5,0,1,4,3,34,14,15,25,9,10,0,41,0.507246,14,1,33,0.492754,10,5
2015020020,2,2015-10-10,FLA,PHI,7,1,1,1,4,0,19,3,7,27,7,10,1,30,0.513514,17,0,39,0.486486,23,5
2015020020,2,2015-10-10,PHI,FLA,1,7,0,0,0,4,27,7,10,19,3,7,0,39,0.486486,23,1,30,0.513514,17,5
2015020021,2,2015-10-10,NYR,CBJ,5,2,1,1,4,1,20,5,4,30,13,11,1,29,0.576271,12,0,39,0.423729,6,5
2015020021,2,2015-10-10,CBJ,NYR,2,5,0,0,1,4,30,13,11,20,5,4,0,39,0.423729,6,1,29,0.576271,12,5
2015020022,2,2015-10-10,N.J,WSH,3,5,0,0,2,2,19,7,15,11,8,13,0,24,0.441176,12,1,27,0.558824,8,5
2015020022,2,2015-10-10,WSH,N.J,5,3,1,1,2,2,11,8,13,19,7,15,1,27,0.558824,8,0,24,0.441176,12,5
2015020023,2,2015-10-10,DET,CAR,4,3,1,0,4,2,15,6,10,33,22,10,1,19,0.5,16,0,47,0.5,4,5
2015020023,2,2015-10-10,CAR,DET,3,4,0,1,2,4,33,22,10,15,6,10,0,47,0.5,4,1,19,0.5,16,5
2015020024,2,2015-10-10,NSH,EDM,2,0,1,1,2,0,20,3,13,25,8,10,1,26,0.478873,10,0,31,0.521127,4,5
2015020024,2,2015-10-10,EDM,NSH,0,2,0,0,0,2,25,8,10,20,3,13,0,31,0.521127,4,1,26,0.478873,10,5
2015020025,2,2015-10-10,MIN,STL,3,2,1,1,2,1,15,9,13,24,9,16,1,19,0.528302,10,0,32,0.471698,10,5
2015020025,2,2015-10-10,STL,MIN,2,3,0,0,1,2,24,9,16,15,9,13,0,32,0.471698,10,1,19,0.528302,10,5
2015020026,2,2015-10-10,CHI,NYI,4,1,1,1,3,0,20,5,8,24,12,14,1,34,0.5,4,0,29,0.5,24,5
2015020026,2,2015-10-10,NYI,CHI,1,4,0,0,0,3,24,12,14,20,5,8,0,29,0.5,24,1,34,0.5,4,5
2015020027,2,2015-10-10,DAL,COL,3,6,0,0,2,4,23,8,20,16,9,13,1,33,0.5,15,0,28,0.5,15,5
2015020027,2,2015-10-10,COL,DAL,6,3,1,1,4,2,16,9,13,23,8,20,0,28,0.5,15,1,33,0.5,15,5
2015020028,2,2015-10-10,VAN,CGY,2,3,0,1,1,2,23,11,9,30,7,19,0,30,0.492754,8,1,38,0.507246,12,5
2015020028,2,2015-10-10,CGY,VAN,3,2,1,0,2,1,30,7,19,23,11,9,1,38,0.507246,12,0,30,0.492754,8,5
2015020029,2,2015-10-10,PIT,ARI,1,2,0,0,1,2,21,12,11,22,12,17,0,28,0.446429,12,1,39,0.553571,14,5
2015020029,2,2015-10-10,ARI,PIT,2,1,1,1,2,1,22,12,17,21,12,11,1,39,0.553571,14,0,28,0.446429,12,5
2015020030,2,2015-10-10,ANA,S.J,0,2,0,0,0,2,24,13,17,39,10,18,0,27,0.551724,2,1,44,0.448276,2,5
2015020030,2,2015-10-10,S.J,ANA,2,0,1,1,2,0,39,10,18,24,13,17,1,44,0.448276,2,0,27,0.551724,2,5
2015020031,2,2015-10-11,OTT,MTL,1,3,0,1,0,3,13,10,14,27,10,14,0,21,0.6,18,1,34,0.4,12,6
2015020031,2,2015-10-11,MTL,OTT,3,1,1,0,3,0,27,10,14,13,10,14,1,34,0.4,12,0,21,0.6,18,6
2015020032,2,2015-10-12,T.B,BOS,6,3,1,0,4,0,15,10,8,25,8,9,0,23,0.491525,8,1,30,0.508475,8,0
2015020032,2,2015-10-12,BOS,T.B,3,6,0,1,0,4,25,8,9,15,10,8,1,30,0.508475,8,0,23,0.491525,8,0
2015020033,2,2015-10-12,NYI,WPG,4,2,1,1,2,1,26,9,11,16,8,14,1,44,0.61194,10,0,24,0.38806,16,0
2015020033,2,2015-10-12,WPG,NYI,2,4,0,0,1,2,16,8,14,26,9,11,0,24,0.38806,16,1,44,0.61194,10,0
2015020034,2,2015-10-12,BUF,CBJ,4,2,1,1,1,0,20,8,9,17,7,6,1,33,0.490566,11,0,24,0.509434,19,0
2015020034,2,2015-10-12,CBJ,BUF,2,4,0,0,0,1,17,7,6,20,8,9,0,24,0.509434,19,1,33,0.490566,11,0
2015020035,2,2015-10-12,FLA,PHI,0,1,0,0,0,1,25,14,13,23,5,9,0,31,0.5,12,1,33,0.5,18,0
2015020035,2,2015-10-12,PHI,FLA,1,0,1,1,1,0,23,5,9,25,14,13,1,33,0.5,18,0,31,0.5,12,0
2015020036,2,2015-10-12,VAN,ANA,2,1,1,0,3,2,22,9,11,24,18,17,0,25,0.536585,9,1,29,0.463415,9,0
2015020036,2,2015-10-12,ANA,VAN,1,2,0,1,2,3,24,18,17,22,9,11,1,29,0.463415,9,0,25,0.536585,9,0
2015020037,2,2015-10-13,N.J,NSH,1,3,0,1,0,1,19,5,4,14,8,6,0,23,0.485294,4,1,20,0.514706,4,1
2015020037,2,2015-10-13,NSH,N.J,3,1,1,0,1,0,14,8,6,19,5,4,1,20,0.514706,4,0,23,0.485294,4,1
2015020038,2,2015-10-13,WPG,NYR,4,1,1,0,1,1,22,4,9,31,4,8,0,29,0.392857,12,1,41,0.607143,12,1
2015020038,2,2015-10-13,NYR,WPG,1,4,0,1,1,1,31,4,8,22,4,9,1,41,0.607143,12,0,29,0.392857,12,1
2015020039,2,2015-10-13,PIT,MTL,2,3,0,1,2,2,30,8,9,26,9,9,0,33,0.557692,4,1,30,0.442308,4,1
2015020039,2,2015-10-13,MTL,PIT,3,2,1,0,2,2,26,9,9,30,8,9,1,30,0.442308,4,0,33,0.557692,4,1
2015020040,2,2015-10-13,WSH,S.J,0,5,0,1,0,4,22,14,18,19,12,12,0,31,0.464286,10,1,32,0.535714,8,1
2015020040,2,2015-10-13,S.J,WSH,5,0,1,0,4,0,19,12,12,22,14,18,1,32,0.535714,8,0,31,0.464286,10,1
2015020041,2,2015-10-13,FLA,CAR,4,1,1,0,4,1,24,12,4,15,11,16,1,30,0.55814,8,0,23,0.44186,6,1
2015020041,2,2015-10-13,CAR,FLA,1,4,0,1,1,4,15,11,16,24,12,4,0,23,0.44186,6,1,30,0.55814,8,1
2015020042,2,2015-10-13,DET,T.B,3,1,1,1,2,1,18,13,12,17,11,7,1,24,0.45614,6,0,21,0.54386,6,1
2015020042,2,2015-10-13,T.B,DET,1,3,0,0,1,2,17,11,7,18,13,12,0,21,0.54386,6,1,24,0.45614,6,1
2015020043,2,2015-10-13,EDM,DAL,2,4,0,0,2,4,22,7,12,37,8,25,0,28,0.377049,10,1,52,0.622951,4,1
2015020043,2,2015-10-13,DAL,EDM,4,2,1,1,4,2,37,8,25,22,7,12,1,52,0.622951,4,0,28,0.377049,10,1
2015020044,2,2015-10-13,STL,CGY,4,3,1,0,3,2,23,10,19,13,10,14,0,28,0.642857,8,1,18,0.357143,2,1
2015020044,2,2015-10-13,CGY,STL,3,4,0,1,2,3,13,10,14,23,10,19,1,18,0.357143,2,0,28,0.642857,8,1
2015020045,2,2015-10-13,VAN,L.A,3,0,1,0,3,0,16,5,5,12,20,17,1,26,0.490566,11,0,15,0.509434,13,1
2015020045,2,2015-10-13,L.A,VAN,0,3,0,1,0,3,12,20,17,16,5,5,0,15,0.509434,13,1,26,0.490566,11,1
2015020046,2,2015-10-14,OTT,CBJ,7,3,1,0,6,2,16,11,7,24,12,11,0,27,0.428571,15,1,41,0.571429,13,2
2015020046,2,2015-10-14,CBJ,OTT,3,7,0,1,2,6,24,12,11,16,11,7,1,41,0.571429,13,0,27,0.428571,15,2
2015020047,2,2015-10-14,PHI,CHI,3,0,1,1,2,0,21,8,13,20,11,15,1,29,0.464286,10,0,30,0.535714,12,2
2015020047,2,2015-10-14,CHI,PHI,0,3,0,0,0,2,20,11,15,21,8,13,0,30,0.535714,12,1,29,0.464286,10,2
2015020048,2,2015-10-14,COL,BOS,2,6,0,1,1,6,15,11,7,18,10,10,0,22,0.471698,4,1,25,0.528302,8,2
2015020048,2,2015-10-14,BOS,COL,6,2,1,0,6,1,18,10,10,15,11,7,1,25,0.528302,8,0,22,0.471698,4,2
2015020049,2,2015-10-14,ARI,ANA,4,0,1,0,3,0,18,4,9,29,5,5,1,29,0.435484,11,0,37,0.564516,17,2
2015020049,2,2015-10-14,ANA,ARI,0,4,0,1,0,3,29,5,5,18,4,9,0,37,0.564516,17,1,29,0.435484,11,2
2015020050,2,2015-10-15,NYI,NSH,4,3,1,1,4,3,20,6,13,40,16,11,0,28,0.5,6,1,47,0.5,6,3
2015020050,2,2015-10-15,NSH,NYI,3,4,0,0,3,4,40,16,11,20,6,13,1,47,0.5,6,0,28,0.5,6,3
2015020051,2,2015-10-15,OTT,PIT,0,2,0,0,0,2,21,10,12,28,6,10,0,22,0.52381,11,1,36,0.47619,11,3
2015020051,2,2015-10-15,PIT,OTT,2,0,1,1,2,0,28,6,10,21,10,12,1,36,0.47619,11,0,22,0.52381,11,3
2015020052,2,2015-10-15,CHI,WSH,1,4,0,0,1,3,24,9,18,19,13,15,0,27,0.5,4,1,24,0.5,2,3
2015020052,2,2015-10-15,WSH,CHI,4,1,1,1,3,1,19,13,15,24,9,18,1,24,0.5,2,0,27,0.5,4,3
2015020053,2,2015-10-15,MTL,NYR,3,0,1,1,3,0,22,9,12,16,11,17,1,32,0.535211,12,0,25,0.464789,12,3
2015020053,2,2015-10-15,NYR,MTL,0,3,0,0,0,3,16,11,17,22,9,12,0,25,0.464789,12,1,32,0.535211,12,3
2015020054,2,2015-10-15,DAL,T.B,5,3,1,0,3,3,14,4,6,29,22,13,0,22,0.339286,6,1,33,0.660714,19,3
2015020054,2,2015-10-15,T.B,DAL,3,5,0,1,3,3,29,22,13,14,4,6,1,33,0.660714,19,0,22,0.339286,6,3
2015020055,2,2015-10-15,FLA,BUF,3,2,1,1,1,1,19,9,3,20,4,7,1,29,0.573529,12,0,26,0.426471,10,3
2015020055,2,2015-10-15,BUF,FLA,2,3,0,0,1,1,20,4,7,19,9,3,0,26,0.426471,10,1,29,0.573529,12,3
2015020056,2,2015-10-15,EDM,STL,2,4,0,1,2,3,18,8,10,22,12,12,1,26,0.564516,8,0,29,0.435484,10,3
2015020056,2,2015-10-15,STL,EDM,4,2,1,0,3,2,22,12,12,18,8,10,0,29,0.435484,10,1,26,0.564516,8,3
2015020057,2,2015-10-15,ARI,MIN,3,4,0,1,3,2,20,6,8,16,6,6,0,30,0.554054,24,1,24,0.418919,18,3
2015020057,2,2015-10-15,MIN,ARI,4,3,1,0,2,3,16,6,6,20,6,8,1,24,0.418919,18,0,30,0.554054,24,3
2015020058,2,2015-10-16,N.J,S.J,1,2,0,1,1,3,25,10,5,26,5,6,0,32,0.372881,4,1,34,0.627119,14,4
2015020058,2,2015-10-16,S.J,N.J,2,1,1,0,3,1,26,5,6,25,10,5,1,34,0.627119,14,0,32,0.372881,4,4
2015020059,2,2015-10-16,CBJ,TOR,3,6,0,1,2,6,19,10,10,25,12,8,1,27,0.410959,4,0,34,0.589041,10,4
2015020059,2,2015-10-16,TOR,CBJ,6,3,1,0,6,2,25,12,8,19,10,10,0,34,0.589041,10,1,27,0.410959,4,4
2015020060,2,2015-10-16,DET,CAR,3,5,0,1,3,4,15,7,10,27,11,5,0,20,0.425926,6,1,36,0.574074,4,4
2015020060,2,2015-10-16,CAR,DET,5,3,1,0,4,3,27,11,5,15,7,10,1,36,0.574074,4,0,20,0.425926,6,4
2015020061,2,2015-10-16,CGY,WPG,1,3,0,0,1,3,17,7,9,24,6,14,1,20,0.474576,8,0,30,0.525424,4,4
2015020061,2,2015-10-16,WPG,CGY,3,1,1,1,3,1,24,6,14,17,7,9,0,30,0.525424,4,1,20,0.474576,8,4
2015020062,2,2015-10-16,VAN,STL,3,4,0,1,2,4,26,10,6,25,9,5,0,34,0.508197,13,1,32,0.491803,15,4
2015020062,2,2015-10-16,STL,VAN,4,3,1,0,4,2,25,9,5,26,10,6,1,32,0.491803,15,0,34,0.508197,13,4
2015020063,2,2015-10-16,ANA,COL,0,3,0,1,0,3,31,10,35,20,6,10,0,35,0.507937,8,1,25,0.492063,14,4
2015020063,2,2015-10-16,COL,ANA,3,0,1,0,3,0,20,6,10,31,10,35,1,25,0.492063,14,0,35,0.507937,8,4
2015020064,2,2015-10-16,MIN,L.A,1,2,0,0,0,1,19,10,4,24,16,10,0,26,0.516667,8,1,37,0.483333,10,4
2015020064,2,2015-10-16,L.A,MIN,2,1,1,1,1,0,24,16,10,19,10,4,1,37,0.483333,10,0,26,0.516667,8,4
2015020065,2,2015-10-17,DET,MTL,1,4,0,0,1,2,16,7,9,28,7,14,1,22,0.483871,10,0,41,0.516129,6,5
2015020065,2,2015-10-17,MTL,DET,4,1,1,1,2,1,28,7,14,16,7,9,0,41,0.516129,6,1,22,0.483871,10,5
2015020066,2,2015-10-17,NSH,OTT,4,3,1,0,1,3,18,9,12,31,11,19,1,25,0.452055,20,0,41,0.547945,28,5
2015020066,2,2015-10-17,OTT,NSH,3,4,0,1,3,1,31,11,19,18,9,12,0,41,0.547945,28,1,25,0.452055,20,5
2015020067,2,2015-10-17,BUF,T.B,1,2,0,0,1,1,25,4,6,14,17,8,1,32,0.509804,8,0,22,0.490196,6,5
2015020067,2,2015-10-17,T.B,BUF,2,1,1,1,1,1,14,17,8,25,4,6,0,22,0.490196,6,1,32,0.509804,8,5
2015020068,2,2015-10-17,DAL,FLA,4,2,1,0,3,2,32,7,11,24,11,10,0,37,0.509091,4,1,26,0.490909,6,5
2015020068,2,2015-10-17,FLA,DAL,2,4,0,1,2,3,24,11,10,32,7,11,1,26,0.490909,6,0,37,0.509091,4,5
2015020069,2,2015-10-17,PIT,TOR,2,1,1,1,2,1,24,8,9,16,7,8,1,33,0.442623,10,0,27,0.557377,12,5
2015020069,2,2015-10-17,TOR,PIT,1,2,0,0,1,2,16,7,8,24,8,9,0,27,0.557377,12,1,33,0.442623,10,5
2015020070,2,2015-10-17,WSH,CAR,4,1,1,1,2,1,28,8,10,7,6,15,1,34,0.483333,10,0,19,0.516667,6,5
2015020070,2,2015-10-17,CAR,WSH,1,4,0,0,1,2,7,6,15,28,8,10,0,19,0.516667,6,1,34,0.483333,10,5
2015020071,2,2015-10-17,NYI,S.J,6,3,1,1,5,3,24,10,12,21,12,11,0,34,0.569231,4,1,25,0.430769,6,5
2015020071,2,2015-10-17,S.J,NYI,3,6,0,0,3,5,21,12,11,24,10,12,1,25,0.430769,6,0,34,0.569231,4,5
2015020072,2,2015-10-17,CHI,CBJ,4,1,1,1,2,1,21,8,19,17,6,10,1,30,0.5625,13,0,23,0.4375,19,5
2015020072,2,2015-10-17,CBJ,CHI,1,4,0,0,1,2,17,6,10,21,8,19,0,23,0.4375,19,1,30,0.5625,13,5
2015020073,2,2015-10-17,EDM,CGY,5,2,1,0,4,1,18,8,15,15,8,13,1,28,0.565789,13,0,24,0.434211,13,5
2015020073,2,2015-10-17,CGY,EDM,2,5,0,1,1,4,15,8,13,18,8,15,0,24,0.434211,13,1,28,0.565789,13,5
2015020074,2,2015-10-17,ARI,BOS,3,5,0,1,2,1,16,8,18,23,11,9,1,23,0.516667,17,0,43,0.483333,13,5
2015020074,2,2015-10-17,BOS,ARI,5,3,1,0,1,2,23,11,9,16,8,18,0,43,0.483333,13,1,23,0.516667,17,5
2015020075,2,2015-10-18,NYR,N.J,1,2,0,1,1,2,22,11,17,21,11,5,1,27,0.565217,11,0,24,0.434783,9,6
2015020075,2,2015-10-18,N.J,NYR,2,1,1,0,2,1,21,11,5,22,11,17,0,24,0.434783,9,1,27,0.565217,11,6
2015020076,2,2015-10-18,STL,WPG,4,2,1,0,3,0,24,6,3,16,7,5,1,41,0.555556,20,0,29,0.444444,18,6
2015020076,2,2015-10-18,WPG,STL,2,4,0,1,0,3,16,7,5,24,6,3,0,29,0.444444,18,1,41,0.555556,20,6
2015020077,2,2015-10-18,ANA,MIN,4,1,1,1,4,1,17,14,9,31,17,20,1,22,0.471429,2,0,35,0.528571,4,6
2015020077,2,2015-10-18,MIN,ANA,1,4,0,0,1,4,31,17,20,17,14,9,0,35,0.528571,4,1,22,0.471429,2,6
2015020078,2,2015-10-18,VAN,EDM,1,2,0,1,1,1,30,12,8,20,7,6,0,34,0.673913,4,1,24,0.326087,4,6
2015020078,2,2015-10-18,EDM,VAN,2,1,1,0,1,1,20,7,6,30,12,8,1,24,0.326087,4,0,34,0.673913,4,6
2015020079,2,2015-10-18,L.A,COL,2,1,1,1,2,0,36,13,17,15,5,5,1,40,0.590164,32,0,23,0.409836,28,6
2015020079,2,2015-10-18,COL,L.A,1,2,0,0,0,2,15,5,5,36,13,17,0,23,0.409836,28,1,40,0.590164,32,6
2015020080,2,2015-10-19,NYR,S.J,4,0,1,1,3,0,21,11,10,21,6,19,1,28,0.4,4,0,22,0.6,2,0
2015020080,2,2015-10-19,S.J,NYR,0,4,0,0,0,3,21,6,19,21,11,10,0,22,0.6,2,1,28,0.4,4,0
2015020081,2,2015-10-20,N.J,ARI,3,2,1,1,2,1,18,6,4,12,8,6,1,25,0.484848,15,0,20,0.515152,11,1
2015020081,2,2015-10-20,ARI,N.J,2,3,0,0,1,2,12,8,6,18,6,4,0,20,0.515152,11,1,25,0.484848,15,1
2015020082,2,2015-10-20,DAL,PHI,2,1,1,0,2,1,26,11,15,23,9,9,1,32,0.47619,14,0,35,0.52381,10,1
2015020082,2,2015-10-20,PHI,DAL,1,2,0,1,1,2,23,9,9,26,11,15,0,35,0.52381,10,1,32,0.47619,14,1
2015020083,2,2015-10-20,FLA,PIT,2,3,0,0,2,1,26,10,10,27,7,9,0,33,0.459459,6,1,35,0.540541,4,1
2015020083,2,2015-10-20,PIT,FLA,3,2,1,1,1,2,27,7,9,26,10,10,1,35,0.540541,4,0,33,0.459459,6,1
2015020084,2,2015-10-20,NYI,CBJ,4,0,1,0,4,0,18,9,6,25,11,21,1,29,0.384615,21,0,37,0.615385,11,1
2015020084,2,2015-10-20,CBJ,NYI,0,4,0,1,0,4,25,11,21,18,9,6,0,37,0.615385,11,1,29,0.384615,21,1
2015020085,2,2015-10-20,STL,MTL,0,3,0,0,0,3,37,8,17,27,7,12,0,38,0.52,19,1,36,0.48,11,1
2015020085,2,2015-10-20,MTL,STL,3,0,1,1,3,0,27,7,12,37,8,17,1,36,0.48,11,0,38,0.52,19,1
2015020086,2,2015-10-20,T.B,NSH,4,5,0,0,3,5,28,11,16,24,12,14,0,29,0.507463,6,1,33,0.492537,4,1
2015020086,2,2015-10-20,NSH,T.B,5,4,1,1,5,3,24,12,14,28,11,16,1,33,0.492537,4,0,29,0.507463,6,1
2015020087,2,2015-10-20,CGY,WSH,2,6,0,1,2,6,15,8,11,21,13,12,1,19,0.46875,6,0,30,0.53125,4,1
2015020087,2,2015-10-20,WSH,CGY,6,2,1,0,6,2,21,13,12,15,8,11,0,30,0.53125,4,1,19,0.46875,6,1
2015020088,2,2015-10-21,BUF,TOR,2,1,1,1,3,2,26,4,12,24,11,13,0,35,0.58209,2,1,24,0.41791,8,2
2015020088,2,2015-10-21,TOR,BUF,1,2,0,0,2,3,24,11,13,26,4,12,1,24,0.41791,8,0,35,0.58209,2,2
