id,season,Links,gameDate,gameType
2011030312,20112012,30312,2012-05-16,3
2011030313,20112012,30313,2012-05-19,3
2011030314,20112012,30314,2012-05-21,3
2011030315,20112012,30315,2012-05-23,3
2011030316,20112012,30316,2012-05-25,3
2011020003,20112012,20003,2011-10-06,2
2011020030,20112012,20030,2011-10-10,2
2011020035,20112012,20035,2011-10-12,2
2011020042,20112012,20042,2011-10-13,2
2011020061,20112012,20061,2011-10-15,2
2011020076,20112012,20076,2011-10-18,2
2011020089,20112012,20089,2011-10-20,2
2011020096,20112012,20096,2011-10-22,2
2011020119,20112012,20119,2011-10-25,2
2011020124,20112012,20124,2011-10-26,2
2011020152,20112012,20152,2011-10-29,2
2011020164,20112012,20164,2011-11-01,2
2011020174,20112012,20174,2011-11-03,2
2011020182,20112012,20182,2011-11-04,2
2011020198,20112012,20198,2011-11-06,2
2011020220,20112012,20220,2011-11-10,2
2011020228,20112012,20228,2011-11-11,2
2011020243,20112012,20243,2011-11-13,2
2011020258,20112012,20258,2011-11-16,2
2011020289,20112012,20289,2011-11-20,2
2011020310,20112012,20310,2011-11-23,2
2011020325,20112012,20325,2011-11-25,2
2011020335,20112012,20335,2011-11-26,2
2011020352,20112012,20352,2011-11-29,2
2011020363,20112012,20363,2011-12-01,2
2011020386,20112012,20386,2011-12-04,2
2011020399,20112012,20399,2011-12-06,2
2011020411,20112012,20411,2011-12-08,2
2011020423,20112012,20423,2011-12-10,2
2011020442,20112012,20442,2011-12-13,2
2011020452,20112012,20452,2011-12-15,2
2011020467,20112012,20467,2011-12-17,2
2011020486,20112012,20486,2011-12-19,2
2011020498,20112012,20498,2011-12-21,2
2011020517,20112012,20517,2011-12-23,2
2011020526,20112012,20526,2011-12-26,2
2011020541,20112012,20541,2011-12-28,2
2011020550,20112012,20550,2011-12-29,2
2011020567,20112012,20567,2011-12-31,2
2011020572,20112012,20572,2012-01-02,2
2011020582,20112012,20582,2012-01-04,2
2011020598,20112012,20598,2012-01-07,2
2011020614,20112012,20614,2012-01-09,2
2011020623,20112012,20623,2012-01-10,2
2011020636,20112012,20636,2012-01-12,2
2011020663,20112012,20663,2012-01-15,2
2011020679,20112012,20679,2012-01-17,2
2011020701,20112012,20701,2012-01-21,2
2011020734,20112012,20734,2012-01-24,2
2011020747,20112012,20747,2012-01-31,2
2011020760,20112012,20760,2012-02-02,2
2011020770,20112012,20770,2012-02-04,2
2011020793,20112012,20793,2012-02-07,2
2011020809,20112012,20809,2012-02-09,2
2011020826,20112012,20826,2012-02-11,2
2011020944,20112012,20944,2012-02-13,2
2011020850,20112012,20850,2012-02-15,2
2011020870,20112012,20870,2012-02-18,2
2011020881,20112012,20881,2012-02-19,2
2011020891,20112012,20891,2012-02-21,2
2011020902,20112012,20902,2012-02-23,2
2011020908,20112012,20908,2012-02-24,2
2011020927,20112012,20927,2012-02-26,2
2011020836,20112012,20836,2012-02-28,2
2011020957,20112012,20957,2012-03-01,2
2011020971,20112012,20971,2012-03-03,2
2011020994,20112012,20994,2012-03-06,2
2011021009,20112012,21009,2012-03-08,2
2011021024,20112012,21024,2012-03-10,2
2011021050,20112012,21050,2012-03-14,2
2011021073,20112012,21073,2012-03-17,2
2011021086,20112012,21086,2012-03-19,2
2011021100,20112012,21100,2012-03-21,2
2011021106,20112012,21106,2012-03-22,2
2011021125,20112012,21125,2012-03-24,2
2011021138,20112012,21138,2012-03-26,2
2011021152,20112012,21152,2012-03-28,2
2011021168,20112012,21168,2012-03-30,2
2011021179,20112012,21179,2012-03-31,2
2011021197,20112012,21197,2012-04-03,2
2011021212,20112012,21212,2012-04-05,2
2011021229,20112012,21229,2012-04-07,2
2011030151,20112012,30151,2012-04-11,3
2011030152,20112012,30152,2012-04-13,3
2011030153,20112012,30153,2012-04-15,3
2011030154,20112012,30154,2012-04-18,3
2011030155,20112012,30155,2012-04-22,3
2011020009,20112012,20009,2011-10-07,2
2011020022,20112012,20022,2011-10-08,2
2011020037,20112012,20037,2011-10-13,2
2011020052,20112012,20052,2011-10-15,2
2011020078,20112012,20078,2011-10-18,2
2011020090,20112012,20090,2011-10-20,2
2011020108,20112012,20108,2011-10-22,2
2011020121,20112012,20121,2011-10-25,2
2011020133,20112012,20133,2011-10-27,2
2011020151,20112012,20151,2011-10-29,2
2011020155,20112012,20155,2011-10-30,2
2011020176,20112012,20176,2011-11-03,2
2011020193,20112012,20193,2011-11-05,2
2011020201,20112012,20201,2011-11-07,2
2011020210,20112012,20210,2011-11-08,2
2011020220,20112012,20220,2011-11-10,2
2011020238,20112012,20238,2011-11-12,2
2011020259,20112012,20259,2011-11-16,2
2011020269,20112012,20269,2011-11-17,2
2011020275,20112012,20275,2011-11-19,2
2011020298,20112012,20298,2011-11-22,2
2011020309,20112012,20309,2011-11-23,2
2011020336,20112012,20336,2011-11-26,2
2011020344,20112012,20344,2011-11-28,2
2011020364,20112012,20364,2011-12-01,2
2011020372,20112012,20372,2011-12-03,2
2011020400,20112012,20400,2011-12-06,2
2011020415,20112012,20415,2011-12-08,2
2011020432,20112012,20432,2011-12-10,2
2011020436,20112012,20436,2011-12-13,2
2011020453,20112012,20453,2011-12-15,2
2011020471,20112012,20471,2011-12-17,2
2011020482,20112012,20482,2011-12-19,2
2011020507,20112012,20507,2011-12-22,2
2011020518,20112012,20518,2011-12-23,2
2011020527,20112012,20527,2011-12-26,2
2011020539,20112012,20539,2011-12-28,2
2011020547,20112012,20547,2011-12-29,2
2011020567,20112012,20567,2011-12-31,2
2011020573,20112012,20573,2012-01-02,2
2011020591,20112012,20591,2012-01-05,2
2011020601,20112012,20601,2012-01-07,2
2011020615,20112012,20615,2012-01-09,2
2011020641,20112012,20641,2012-01-12,2
2011020657,20112012,20657,2012-01-14,2
2011020662,20112012,20662,2012-01-15,2
2011020679,20112012,20679,2012-01-17,2
2011020693,20112012,20693,2012-01-19,2
2011020712,20112012,20712,2012-01-21,2
2011020721,20112012,20721,2012-01-23,2
2011020753,20112012,20753,2012-02-01,2
2011020764,20112012,20764,2012-02-03,2
2011020773,20112012,20773,2012-02-04,2
2011020792,20112012,20792,2012-02-07,2
2011020808,20112012,20808,2012-02-09,2
2011020818,20112012,20818,2012-02-11,2
2011020831,20112012,20831,2012-02-12,2
2011020857,20112012,20857,2012-02-16,2
2011020872,20112012,20872,2012-02-18,2
2011020895,20112012,20895,2012-02-21,2
2011020898,20112012,20898,2012-02-22,2
2011020917,20112012,20917,2012-02-25,2
2011020933,20112012,20933,2012-02-27,2
2011020943,20112012,20943,2012-02-28,2
2011020972,20112012,20972,2012-03-03,2
2011020991,20112012,20991,2012-03-06,2
2011021002,20112012,21002,2012-03-08,2
2011021011,20112012,21011,2012-03-09,2
2011021031,20112012,21031,2012-03-11,2
2011021045,20112012,21045,2012-03-13,2
2011021064,20112012,21064,2012-03-16,2
2011021074,20112012,21074,2012-03-17,2
2011021096,20112012,21096,2012-03-20,2
2011021108,20112012,21108,2012-03-22,2
2011021117,20112012,21117,2012-03-24,2
2011021138,20112012,21138,2012-03-26,2
2011021150,20112012,21150,2012-03-28,2
2011021167,20112012,21167,2012-03-30,2
2011021177,20112012,21177,2012-03-31,2
2011021188,20112012,21188,2012-04-02,2
2011021214,20112012,21214,2012-04-05,2
2011021230,20112012,21230,2012-04-07,2
2011030151,20112012,30151,2012-04-11,3
2011030152,20112012,30152,2012-04-13,3
2011030153,20112012,30153,2012-04-15,3
2011030154,20112012,30154,2012-04-18,3
2011030155,20112012,30155,2012-04-22,3
2011030231,20112012,30231,2012-04-28,3
2011030232,20112012,30232,2012-04-30,3
2011030233,20112012,30233,2012-05-03,3
2011030234,20112012,30234,2012-05-06,3
2011030321,20112012,30321,2012-05-13,3
2011030322,20112012,30322,2012-05-15,3
2011030323,20112012,30323,2012-05-17,3
2011030324,20112012,30324,2012-05-20,3
2011030325,20112012,30325,2012-05-22,3
2011030411,20112012,30411,2012-05-30,3
2011030412,20112012,30412,2012-06-02,3
2011030413,20112012,30413,2012-06-04,3
2011030414,20112012,30414,2012-06-06,3
2011030415,20112012,30415,2012-06-09,3
2011030416,20112012,30416,2012-06-11,3
2011020014,20112012,20014,2011-10-08,2
2011020032,20112012,20032,2011-10-11,2
2011020056,20112012,20056,2011-10-15,2
2011020065,20112012,20065,2011-10-17,2
2011020070,20112012,20070,2011-10-18,2
2011020085,20112012,20085,2011-10-20,2
2011020105,20112012,20105,2011-10-22,2
2011020111,20112012,20111,2011-10-24,2
2011020130,20112012,20130,2011-10-27,2
2011020141,20112012,20141,2011-10-29,2
2011020158,20112012,20158,2011-10-31,2
2011020172,20112012,20172,2011-11-03,2
2011020196,20112012,20196,2011-11-06,2
2011020203,20112012,20203,2011-11-08,2
2011020217,20112012,20217,2011-11-10,2
2011020240,20112012,20240,2011-11-13,2
2011020254,20112012,20254,2011-11-15,2
2011020264,20112012,20264,2011-11-17,2
2011020281,20112012,20281,2011-11-19,2
2011020295,20112012,20295,2011-11-21,2
2011020307,20112012,20307,2011-11-23,2
2011020322,20112012,20322,2011-11-25,2
2011020332,20112012,20332,2011-11-26,2
2011020348,20112012,20348,2011-11-29,2
2011020364,20112012,20364,2011-12-01,2
2011020383,20112012,20383,2011-12-03,2
2011020390,20112012,20390,2011-12-05,2
2011020405,20112012,20405,2011-12-08,2
2011020418,20112012,20418,2011-12-09,2
2011020433,20112012,20433,2011-12-11,2
2011020444,20112012,20444,2011-12-13,2
2011020464,20112012,20464,2011-12-16,2
2011020478,20112012,20478,2011-12-18,2
2011020491,20112012,20491,2011-12-20,2
2011020502,20112012,20502,2011-12-22,2
2011020508,20112012,20508,2011-12-23,2
2011020533,20112012,20533,2011-12-27,2
2011020553,20112012,20553,2011-12-30,2
2011020559,20112012,20559,2011-12-31,2
2011020586,20112012,20586,2012-01-05,2
2011020593,20112012,20593,2012-01-06,2
2011020614,20112012,20614,2012-01-09,2
2011020645,20112012,20645,2012-01-13,2
2011020667,20112012,20667,2012-01-16,2
2011020683,20112012,20683,2012-01-18,2
2011020697,20112012,20697,2012-01-20,2
2011020706,20112012,20706,2012-01-21,2
2011020727,20112012,20727,2012-01-24,2
2011020751,20112012,20751,2012-02-01,2
2011020763,20112012,20763,2012-02-03,2
2011020774,20112012,20774,2012-02-04,2
2011020788,20112012,20788,2012-02-07,2
2011020808,20112012,20808,2012-02-09,2
2011020817,20112012,20817,2012-02-11,2
2011020827,20112012,20827,2012-02-12,2
2011020848,20112012,20848,2012-02-15,2
2011020861,20112012,20861,2012-02-17,2
2011020878,20112012,20878,2012-02-19,2
2011020901,20112012,20901,2012-02-23,2
2011020921,20112012,20921,2012-02-25,2
2011020929,20112012,20929,2012-02-26,2
2011020938,20112012,20938,2012-02-28,2
2011020954,20112012,20954,2012-03-01,2
2011020968,20112012,20968,2012-03-03,2
2011020977,20112012,20977,2012-03-04,2
2011021000,20112012,21000,2012-03-08,2
2011021010,20112012,21010,2012-03-09,2
2011021026,20112012,21026,2012-03-11,2
2011021041,20112012,21041,2012-03-13,2
2011021057,20112012,21057,2012-03-15,2
2011021072,20112012,21072,2012-03-17,2
2011021089,20112012,21089,2012-03-20,2
2011021098,20112012,21098,2012-03-21,2
2011021115,20112012,21115,2012-03-23,2
2011021129,20112012,21129,2012-03-25,2
2011021145,20112012,21145,2012-03-27,2
2011021158,20112012,21158,2012-03-29,2
2011021163,20112012,21163,2012-03-30,2
2011021183,20112012,21183,2012-04-01,2
2011021194,20112012,21194,2012-04-03,2
2011021205,20112012,21205,2012-04-05,2
2011021225,20112012,21225,2012-04-07,2
2011030131,20112012,30131,2012-04-13,3
2011030132,20112012,30132,2012-04-15,3
2011030133,20112012,30133,2012-04-17,3
2011030134,20112012,30134,2012-04-19,3
2011030135,20112012,30135,2012-04-21,3
2011030136,20112012,30136,2012-04-24,3
2011030137,20112012,30137,2012-04-26,3
2011020008,20112012,20008,2011-10-07,2
2011020017,20112012,20017,2011-10-08,2
2011020031,20112012,20031,2011-10-10,2
2011020046,20112012,20046,2011-10-13,2
2011020059,20112012,20059,2011-10-15,2
2011020071,20112012,20071,2011-10-18,2
2011020094,20112012,20094,2011-10-21,2
2011020108,20112012,20108,2011-10-22,2
2011020120,20112012,20120,2011-10-25,2
2011020133,20112012,20133,2011-10-27,2
2011020149,20112012,20149,2011-10-29,2
2011020183,20112012,20183,2011-11-04,2
2011020195,20112012,20195,2011-11-06,2
2011020205,20112012,20205,2011-11-08,2
2011020224,20112012,20224,2011-11-11,2
2011020233,20112012,20233,2011-11-12,2
2011020254,20112012,20254,2011-11-15,2
2011020272,20112012,20272,2011-11-18,2
2011020284,20112012,20284,2011-11-19,2
2011020296,20112012,20296,2011-11-21,2
2011020309,20112012,20309,2011-11-23,2
2011020324,20112012,20324,2011-11-25,2
2011020334,20112012,20334,2011-11-26,2
2011020342,20112012,20342,2011-11-28,2
2011020361,20112012,20361,2011-12-01,2
2011020381,20112012,20381,2011-12-03,2
2011020416,20112012,20416,2011-12-08,2
2011020432,20112012,20432,2011-12-10,2
2011020439,20112012,20439,2011-12-13,2
2011020451,20112012,20451,2011-12-15,2
2011020461,20112012,20461,2011-12-16,2
2011020483,20112012,20483,2011-12-19,2
2011020496,20112012,20496,2011-12-21,2
2011020514,20112012,20514,2011-12-23,2
2011020523,20112012,20523,2011-12-26,2
2011020548,20112012,20548,2011-12-29,2
2011020565,20112012,20565,2011-12-31,2
2011020579,20112012,20579,2012-01-03,2
2011020590,20112012,20590,2012-01-05,2
2011020600,20112012,20600,2012-01-07,2
2011020628,20112012,20628,2012-01-10,2
2011020641,20112012,20641,2012-01-12,2
2011020648,20112012,20648,2012-01-14,2
2011020669,20112012,20669,2012-01-16,2
2011020678,20112012,20678,2012-01-17,2
2011020698,20112012,20698,2012-01-20,2
2011020710,20112012,20710,2012-01-21,2
2011020730,20112012,20730,2012-01-24,2
2011020752,20112012,20752,2012-02-01,2
2011020761,20112012,20761,2012-02-02,2
2011020776,20112012,20776,2012-02-04,2
2011020795,20112012,20795,2012-02-07,2
2011020806,20112012,20806,2012-02-09,2
2011020812,20112012,20812,2012-02-10,2
2011020831,20112012,20831,2012-02-12,2
2011020841,20112012,20841,2012-02-14,2
2011020856,20112012,20856,2012-02-16,2
2011020871,20112012,20871,2012-02-18,2
2011020880,20112012,20880,2012-02-19,2
2011020889,20112012,20889,2012-02-21,2
2011020905,20112012,20905,2012-02-23,2
2011020913,20112012,20913,2012-02-24,2
2011020927,20112012,20927,2012-02-26,2
2011020946,20112012,20946,2012-02-29,2
2011020963,20112012,20963,2012-03-02,2
2011020978,20112012,20978,2012-03-04,2
2011020994,20112012,20994,2012-03-06,2
2011021006,20112012,21006,2012-03-08,2
2011021022,20112012,21022,2012-03-10,2
2011021042,20112012,21042,2012-03-13,2
2011021048,20112012,21048,2012-03-14,2
2011021062,20112012,21062,2012-03-16,2
2011021094,20112012,21094,2012-03-20,2
2011021106,20112012,21106,2012-03-22,2
2011021116,20112012,21116,2012-03-24,2
2011021137,20112012,21137,2012-03-26,2
2011021151,20112012,21151,2012-03-28,2
2011021168,20112012,21168,2012-03-30,2
2011021180,20112012,21180,2012-03-31,2
2011021196,20112012,21196,2012-04-03,2
2011021209,20112012,21209,2012-04-05,2
2011021227,20112012,21227,2012-04-07,2
2011020004,20112012,20004,2011-10-07,2
2011020013,20112012,20013,2011-10-08,2
2011020026,20112012,20026,2011-10-10,2
2011020036,20112012,20036,2011-10-12,2
2011020047,20112012,20047,2011-10-14,2
2011020069,20112012,20069,2011-10-18,2
2011020093,20112012,20093,2011-10-21,2
2011020103,20112012,20103,2011-10-22,2
2011020115,20112012,20115,2011-10-25,2
2011020136,20112012,20136,2011-10-28,2
2011020145,20112012,20145,2011-10-29,2
2011020162,20112012,20162,2011-11-01,2
2011020178,20112012,20178,2011-11-04,2
2011020195,20112012,20195,2011-11-06,2
2011020204,20112012,20204,2011-11-08,2
2011020223,20112012,20223,2011-11-11,2
2011020232,20112012,20232,2011-11-12,2
2011020244,20112012,20244,2011-11-14,2
2011020256,20112012,20256,2011-11-16,2
2011020271,20112012,20271,2011-11-18,2
2011020286,20112012,20286,2011-11-20,2
2011020290,20112012,20290,2011-11-21,2
2011020305,20112012,20305,2011-11-23,2
2011020320,20112012,20320,2011-11-25,2
2011020337,20112012,20337,2011-11-27,2
2011020348,20112012,20348,2011-11-29,2
2011020359,20112012,20359,2011-12-01,2
2011020375,20112012,20375,2011-12-03,2
2011020398,20112012,20398,2011-12-06,2
2011020404,20112012,20404,2011-12-07,2
2011020419,20112012,20419,2011-12-09,2
2011020438,20112012,20438,2011-12-13,2
2011020452,20112012,20452,2011-12-15,2
2011020478,20112012,20478,2011-12-18,2
2011020494,20112012,20494,2011-12-21,2
2011020512,20112012,20512,2011-12-23,2
2011020522,20112012,20522,2011-12-26,2
2011020529,20112012,20529,2011-12-27,2
2011020544,20112012,20544,2011-12-29,2
2011020558,20112012,20558,2011-12-31,2
2011020577,20112012,20577,2012-01-03,2
2011020595,20112012,20595,2012-01-06,2
2011020607,20112012,20607,2012-01-07,2
2011020621,20112012,20621,2012-01-10,2
2011020634,20112012,20634,2012-01-12,2
2011020652,20112012,20652,2012-01-14,2
2011020659,20112012,20659,2012-01-15,2
2011020674,20112012,20674,2012-01-17,2
2011020696,20112012,20696,2012-01-20,2
2011020703,20112012,20703,2012-01-21,2
2011020717,20112012,20717,2012-01-23,2
2011020740,20112012,20740,2012-01-31,2
2011020754,20112012,20754,2012-02-02,2
2011020773,20112012,20773,2012-02-04,2
2011020799,20112012,20799,2012-02-08,2
2011020814,20112012,20814,2012-02-10,2
2011020835,20112012,20835,2012-02-13,2
2011020859,20112012,20859,2012-02-17,2
2011020868,20112012,20868,2012-02-18,2
2011020884,20112012,20884,2012-02-20,2
2011020900,20112012,20900,2012-02-23,2
2011020921,20112012,20921,2012-02-25,2
2011020940,20112012,20940,2012-02-28,2
2011020953,20112012,20953,2012-03-01,2
2011020967,20112012,20967,2012-03-03,2
2011020987,20112012,20987,2012-03-06,2
2011020996,20112012,20996,2012-03-07,2
2011021019,20112012,21019,2012-03-10,2
2011021026,20112012,21026,2012-03-11,2
2011021038,20112012,21038,2012-03-13,2
2011021055,20112012,21055,2012-03-15,2
2011021067,20112012,21067,2012-03-17,2
2011021081,20112012,21081,2012-03-18,2
2011021098,20112012,21098,2012-03-21,2
2011021113,20112012,21113,2012-03-23,2
2011021123,20112012,21123,2012-03-24,2
2011021141,20112012,21141,2012-03-27,2
2011021162,20112012,21162,2012-03-30,2
2011021173,20112012,21173,2012-03-31,2
2011021193,20112012,21193,2012-04-03,2
2011021206,20112012,21206,2012-04-05,2
2011021225,20112012,21225,2012-04-07,2
2011020018,20112012,20018,2011-10-08,2
2011020025,20112012,20025,2011-10-10,2
2011020034,20112012,20034,2011-10-12,2
2011020041,20112012,20041,2011-10-13,2
2011020050,20112012,20050,2011-10-15,2
2011020064,20112012,20064,2011-10-17,2
2011020086,20112012,20086,2011-10-20,2
2011020106,20112012,20106,2011-10-22,2
2011020123,20112012,20123,2011-10-26,2
2011020138,20112012,20138,2011-10-28,2
2011020155,20112012,20155,2011-10-30,2
2011020167,20112012,20167,2011-11-02,2
2011020183,20112012,20183,2011-11-04,2
2011020199,20112012,20199,2011-11-06,2
2011020207,20112012,20207,2011-11-08,2
2011020218,20112012,20218,2011-11-10,2
2011020237,20112012,20237,2011-11-12,2
2011020250,20112012,20250,2011-11-15,2
2011020266,20112012,20266,2011-11-17,2
2011020272,20112012,20272,2011-11-18,2
2011020287,20112012,20287,2011-11-20,2
2011020310,20112012,20310,2011-11-23,2
2011020328,20112012,20328,2011-11-26,2
2011020342,20112012,20342,2011-11-28,2
2011020355,20112012,20355,2011-11-30,2
2011020369,20112012,20369,2011-12-02,2
2011020384,20112012,20384,2011-12-04,2
2011020399,20112012,20399,2011-12-06,2
2011020414,20112012,20414,2011-12-08,2
2011020420,20112012,20420,2011-12-09,2
2011020447,20112012,20447,2011-12-13,2
2011020460,20112012,20460,2011-12-15,2
