gameId,gameType,gameDate,Team,Oponente,Score_For,Score_Against,W_L,L_V,Goal_For_EV,Goal_Against_EV,Shot_For_EV,Miss_For_EV,Block_For_EV,Shot_Against_EV,Miss_Against_EV,Block_Against_EV,First_Goal_For,SOG_For,Faceoff_For,Pim_For,First_Goal_Against,SOG_Against,Faceoff_Against,Pim_Against,day_code
2022020001,2,2022-10-07,NSH,SJS,4,1,1,1,4,1,19,8,19,22,11,10,1,32,0.454545,13,0,31,0.545455,13,4
2022020002,2,2022-10-08,NSH,SJS,3,2,1,0,3,1,11,11,14,21,8,15,0,18,0.492754,8,1,33,0.507246,6,5
2022020016,2,2022-10-13,NSH,DAL,1,4,0,1,1,2,19,7,12,17,7,7,0,32,0.5,13,1,29,0.5,15,3
2022020035,2,2022-10-15,NSH,DAL,1,5,0,0,0,4,25,25,11,12,12,15,0,30,0.465517,16,1,22,0.534483,10,5
2022020052,2,2022-10-18,NSH,LAK,3,4,0,1,3,3,23,11,7,22,9,7,1,32,0.622642,18,0,35,0.377358,12,1
2022020063,2,2022-10-20,NSH,CBJ,3,5,0,0,3,5,21,8,16,30,13,16,1,26,0.544118,6,0,42,0.455882,10,3
2022020083,2,2022-10-22,NSH,PHI,1,3,0,1,0,3,27,18,18,21,7,11,0,32,0.714286,14,1,25,0.285714,16,5
2022020115,2,2022-10-27,NSH,STL,6,2,1,1,5,1,29,10,18,27,9,7,0,42,0.520833,6,1,35,0.479167,4,3
2022020136,2,2022-10-29,NSH,WSH,0,3,0,1,0,3,25,10,8,25,14,13,0,34,0.612903,6,1,35,0.387097,10,5
2022020154,2,2022-11-01,NSH,EDM,4,7,0,0,2,5,16,9,10,19,10,18,1,23,0.462687,17,0,37,0.537313,9,1
2022020169,2,2022-11-03,NSH,CGY,4,1,1,0,3,1,22,12,11,24,8,21,1,32,0.588235,6,0,30,0.411765,8,3
2022020186,2,2022-11-05,NSH,VAN,4,3,1,0,3,2,24,14,11,33,7,11,0,30,0.493151,18,1,45,0.506849,30,5
2022020205,2,2022-11-08,NSH,SEA,1,5,0,0,1,5,21,17,21,13,8,14,0,25,0.586957,2,1,20,0.413043,4,1
2022020219,2,2022-11-10,NSH,COL,3,5,0,0,2,3,30,7,20,21,14,11,1,35,0.550725,6,0,35,0.449275,4,3
2022020232,2,2022-11-12,NSH,NYR,2,1,1,1,2,1,11,8,10,25,9,15,1,18,0.490196,22,0,35,0.509804,20,5
2022020254,2,2022-11-15,NSH,MIN,2,1,1,1,1,1,15,7,7,24,15,13,1,25,0.54717,24,0,33,0.45283,22,1
2022020267,2,2022-11-17,NSH,NYI,5,4,1,1,4,3,23,13,8,23,16,16,1,31,0.518519,8,0,33,0.481481,8,3
2022020285,2,2022-11-19,NSH,TBL,2,3,0,1,1,1,24,5,7,30,8,19,1,32,0.5,12,0,39,0.5,12,5
2022020297,2,2022-11-21,NSH,ARI,4,3,1,1,5,5,33,13,9,27,8,8,1,45,0.546875,11,0,27,0.453125,21,0
2022020311,2,2022-11-23,NSH,DET,0,3,0,0,0,2,21,12,22,19,7,7,0,26,0.395349,4,1,29,0.604651,6,2
2022020320,2,2023-04-14,NSH,COL,3,4,0,1,2,4,18,6,11,26,9,16,0,21,0.612245,8,1,34,0.387755,4,4
2022020338,2,2023-01-17,NSH,CBJ,2,1,1,1,2,1,23,16,11,26,10,9,1,28,0.490196,6,0,40,0.509804,6,1
2022020356,2,2022-11-29,NSH,ANA,2,1,1,1,2,1,38,12,17,33,5,17,1,41,0.581818,0,0,35,0.418182,4,1
2022020366,2,2022-12-01,NSH,NJD,4,3,1,0,4,1,19,10,17,22,9,10,1,24,0.474576,10,0,28,0.525424,2,3
2022020377,2,2022-12-02,NSH,NYI,4,1,1,0,2,0,15,10,8,39,11,15,1,23,0.571429,13,0,49,0.428571,11,4
2022020421,2,2022-12-08,NSH,TBL,2,5,0,0,1,3,34,5,16,25,6,16,0,36,0.552239,9,1,33,0.447761,9,3
2022020434,2,2022-12-10,NSH,OTT,2,3,0,1,2,1,16,8,9,24,7,13,1,29,0.464286,17,0,33,0.535714,13,5
2022020453,2,2022-12-12,NSH,STL,0,1,0,0,0,1,20,10,15,17,9,15,0,25,0.510638,6,0,24,0.489362,8,0
2022020461,2,2022-12-13,NSH,EDM,3,6,0,1,3,4,21,14,14,28,10,10,1,32,0.516667,4,0,37,0.483333,10,1
2022020477,2,2022-12-15,NSH,WPG,1,2,0,0,1,2,21,6,8,30,20,12,1,26,0.530612,17,0,41,0.469388,15,3
2022020493,2,2022-12-17,NSH,COL,1,3,0,0,1,2,20,9,16,17,11,16,0,26,0.538462,6,1,30,0.461538,4,5
2022020505,2,2022-12-19,NSH,EDM,4,3,1,1,3,1,29,13,9,29,7,15,1,35,0.538462,6,0,33,0.461538,4,0
2022020521,2,2022-12-21,NSH,CHI,4,2,1,0,3,2,29,13,17,31,10,9,1,37,0.5,8,0,39,0.5,4,2
2022020539,2,2022-12-23,NSH,COL,2,3,0,1,1,3,32,10,10,36,11,19,1,39,0.492308,8,0,46,0.507692,6,4
2022020551,2,2022-12-27,NSH,DAL,2,3,0,1,1,2,21,10,12,26,10,17,0,28,0.557692,12,1,33,0.442308,6,1
2022020574,2,2022-12-30,NSH,ANA,6,1,1,0,5,1,37,17,17,24,20,9,1,43,0.510638,2,0,27,0.489362,2,4
2022020579,2,2022-12-31,NSH,VGK,4,5,0,0,3,5,32,8,15,27,12,20,1,37,0.508475,21,0,32,0.491525,14,5
2022020604,2,2023-01-03,NSH,MTL,6,3,1,1,4,3,25,19,15,18,8,9,1,34,0.571429,10,0,27,0.428571,10,1
2022020614,2,2023-01-05,NSH,CAR,5,3,1,0,4,2,17,6,13,53,15,15,0,25,0.405797,10,1,67,0.594203,8,3
2022020622,2,2023-01-06,NSH,WSH,3,2,1,0,3,2,15,10,15,27,6,16,1,21,0.6,6,0,32,0.4,4,4
2022020645,2,2023-01-09,NSH,OTT,3,0,1,0,3,0,19,7,4,24,11,16,1,36,0.42623,17,0,38,0.57377,17,0
2022020658,2,2023-01-11,NSH,TOR,1,2,0,0,1,1,23,2,12,27,12,10,0,33,0.462963,10,1,35,0.537037,4,2
