id,season,Links,gameDate,gameType
2009020534,20092010,20534,2009-12-21,2
2009020547,20092010,20547,2009-12-23,2
2009020559,20092010,20559,2009-12-26,2
2009020592,20092010,20592,2009-12-30,2
2009020603,20092010,20603,2009-12-31,2
2009020611,20092010,20611,2010-01-02,2
2009020627,20092010,20627,2010-01-04,2
2009020640,20092010,20640,2010-01-06,2
2009020647,20092010,20647,2010-01-07,2
2009020660,20092010,20660,2010-01-09,2
2009020682,20092010,20682,2010-01-12,2
2009020694,20092010,20694,2010-01-14,2
2009020716,20092010,20716,2010-01-16,2
2009020721,20092010,20721,2010-01-17,2
2009020733,20092010,20733,2010-01-19,2
2009020747,20092010,20747,2010-01-21,2
2009020762,20092010,20762,2010-01-23,2
2009020775,20092010,20775,2010-01-25,2
2009020787,20092010,20787,2010-01-27,2
2009020814,20092010,20814,2010-01-30,2
2009020822,20092010,20822,2010-01-31,2
2009020834,20092010,20834,2010-02-02,2
2009020842,20092010,20842,2010-02-04,2
2009020861,20092010,20861,2010-02-06,2
2009020884,20092010,20884,2010-02-10,2
2009020901,20092010,20901,2010-02-12,2
2009020916,20092010,20916,2010-02-14,2
2009020928,20092010,20928,2010-03-02,2
2009020942,20092010,20942,2010-03-04,2
2009020958,20092010,20958,2010-03-06,2
2009020969,20092010,20969,2010-03-07,2
2009020986,20092010,20986,2010-03-10,2
2009021003,20092010,21003,2010-03-12,2
2009021015,20092010,21015,2010-03-14,2
2009021028,20092010,21028,2010-03-16,2
2009021043,20092010,21043,2010-03-18,2
2009021068,20092010,21068,2010-03-21,2
2009021090,20092010,21090,2010-03-24,2
2009021097,20092010,21097,2010-03-25,2
2009021113,20092010,21113,2010-03-27,2
2009021135,20092010,21135,2010-03-30,2
2009021159,20092010,21159,2010-04-02,2
2009021170,20092010,21170,2010-04-03,2
2009021182,20092010,21182,2010-04-06,2
2009021193,20092010,21193,2010-04-07,2
2009021207,20092010,21207,2010-04-09,2
2009021223,20092010,21223,2010-04-11,2
2009020004,20092010,20004,2009-10-01,2
2009020009,20092010,20009,2009-10-03,2
2009020025,20092010,20025,2009-10-05,2
2009020034,20092010,20034,2009-10-07,2
2009020063,20092010,20063,2009-10-11,2
2009020091,20092010,20091,2009-10-16,2
2009020104,20092010,20104,2009-10-17,2
2009020108,20092010,20108,2009-10-19,2
2009020116,20092010,20116,2009-10-21,2
2009020135,20092010,20135,2009-10-24,2
2009020147,20092010,20147,2009-10-25,2
2009020154,20092010,20154,2009-10-27,2
2009020171,20092010,20171,2009-10-29,2
2009020178,20092010,20178,2009-10-30,2
2009020194,20092010,20194,2009-11-01,2
2009020201,20092010,20201,2009-11-03,2
2009020214,20092010,20214,2009-11-05,2
2009020223,20092010,20223,2009-11-06,2
2009020245,20092010,20245,2009-11-10,2
2009020258,20092010,20258,2009-11-12,2
2009020279,20092010,20279,2009-11-14,2
2009020311,20092010,20311,2009-11-20,2
2009020327,20092010,20327,2009-11-22,2
2009020354,20092010,20354,2009-11-26,2
2009020378,20092010,20378,2009-11-28,2
2009020381,20092010,20381,2009-11-29,2
2009020395,20092010,20395,2009-12-02,2
2009020399,20092010,20399,2009-12-03,2
2009020413,20092010,20413,2009-12-05,2
2009020440,20092010,20440,2009-12-08,2
2009020456,20092010,20456,2009-12-10,2
2009020476,20092010,20476,2009-12-12,2
2009020487,20092010,20487,2009-12-14,2
2009020501,20092010,20501,2009-12-16,2
2009020516,20092010,20516,2009-12-18,2
2009020530,20092010,20530,2009-12-20,2
2009020544,20092010,20544,2009-12-22,2
2009020568,20092010,20568,2009-12-26,2
2009020575,20092010,20575,2009-12-27,2
2009020588,20092010,20588,2009-12-29,2
2009020604,20092010,20604,2009-12-31,2
2009020612,20092010,20612,2010-01-02,2
2009020637,20092010,20637,2010-01-05,2
2009020652,20092010,20652,2010-01-07,2
2009020670,20092010,20670,2010-01-09,2
2009020678,20092010,20678,2010-01-11,2
2009020689,20092010,20689,2010-01-13,2
2009020718,20092010,20718,2010-01-16,2
2009020743,20092010,20743,2010-01-20,2
2009020754,20092010,20754,2010-01-21,2
2009020770,20092010,20770,2010-01-23,2
2009020777,20092010,20777,2010-01-25,2
2009020792,20092010,20792,2010-01-27,2
2009020809,20092010,20809,2010-01-30,2
2009020830,20092010,20830,2010-02-02,2
2009020844,20092010,20844,2010-02-04,2
2009020855,20092010,20855,2010-02-06,2
2009020880,20092010,20880,2010-02-09,2
2009020894,20092010,20894,2010-02-11,2
2009020900,20092010,20900,2010-02-12,2
2009020918,20092010,20918,2010-02-14,2
2009020927,20092010,20927,2010-03-02,2
2009020937,20092010,20937,2010-03-03,2
2009020952,20092010,20952,2010-03-05,2
2009020966,20092010,20966,2010-03-07,2
2009020982,20092010,20982,2010-03-09,2
2009020989,20092010,20989,2010-03-10,2
2009021013,20092010,21013,2010-03-13,2
2009021024,20092010,21024,2010-03-14,2
2009021038,20092010,21038,2010-03-16,2
2009021051,20092010,21051,2010-03-18,2
2009021066,20092010,21066,2010-03-20,2
2009021089,20092010,21089,2010-03-23,2
2009021095,20092010,21095,2010-03-24,2
2009021120,20092010,21120,2010-03-27,2
2009021141,20092010,21141,2010-03-30,2
2009021156,20092010,21156,2010-04-01,2
2009021163,20092010,21163,2010-04-02,2
2009021178,20092010,21178,2010-04-04,2
2009021191,20092010,21191,2010-04-06,2
2009021206,20092010,21206,2010-04-08,2
2009021221,20092010,21221,2010-04-10,2
2009030171,20092010,30171,2010-04-15,3
2009030172,20092010,30172,2010-04-17,3
2009030173,20092010,30173,2010-04-19,3
2009030174,20092010,30174,2010-04-21,3
2009030175,20092010,30175,2010-04-23,3
2009030176,20092010,30176,2010-04-25,3
2009030241,20092010,30241,2010-05-01,3
2009030242,20092010,30242,2010-05-03,3
2009030243,20092010,30243,2010-05-05,3
2009030244,20092010,30244,2010-05-07,3
2009030245,20092010,30245,2010-05-09,3
2009030246,20092010,30246,2010-05-11,3
2009020023,20092010,20023,2009-10-03,2
2009020032,20092010,20032,2009-10-06,2
2009020045,20092010,20045,2009-10-08,2
2009020056,20092010,20056,2009-10-10,2
2009020065,20092010,20065,2009-10-12,2
2009020076,20092010,20076,2009-10-14,2
2009020084,20092010,20084,2009-10-15,2
2009020100,20092010,20100,2009-10-17,2
2009020107,20092010,20107,2009-10-19,2
2009020126,20092010,20126,2009-10-22,2
2009020142,20092010,20142,2009-10-24,2
2009020146,20092010,20146,2009-10-25,2
2009020164,20092010,20164,2009-10-28,2
2009020171,20092010,20171,2009-10-29,2
2009020197,20092010,20197,2009-11-02,2
2009020218,20092010,20218,2009-11-05,2
2009020225,20092010,20225,2009-11-07,2
2009020240,20092010,20240,2009-11-09,2
2009020250,20092010,20250,2009-11-11,2
2009020266,20092010,20266,2009-11-13,2
2009020275,20092010,20275,2009-11-14,2
2009020287,20092010,20287,2009-11-16,2
2009020298,20092010,20298,2009-11-18,2
2009020313,20092010,20313,2009-11-21,2
2009020350,20092010,20350,2009-11-25,2
2009020354,20092010,20354,2009-11-26,2
2009020379,20092010,20379,2009-11-28,2
2009020392,20092010,20392,2009-12-01,2
2009020407,20092010,20407,2009-12-03,2
2009020415,20092010,20415,2009-12-05,2
2009020437,20092010,20437,2009-12-07,2
2009020451,20092010,20451,2009-12-09,2
2009020457,20092010,20457,2009-12-10,2
2009020477,20092010,20477,2009-12-12,2
2009020487,20092010,20487,2009-12-14,2
2009020493,20092010,20493,2009-12-15,2
2009020508,20092010,20508,2009-12-17,2
2009020566,20092010,20566,2009-12-26,2
2009020582,20092010,20582,2009-12-28,2
2009020595,20092010,20595,2009-12-30,2
2009020605,20092010,20605,2009-12-31,2
2009020614,20092010,20614,2010-01-02,2
2009020628,20092010,20628,2010-01-04,2
2009020654,20092010,20654,2010-01-07,2
2009020671,20092010,20671,2010-01-09,2
2009020679,20092010,20679,2010-01-11,2
2009020703,20092010,20703,2010-01-14,2
2009020710,20092010,20710,2010-01-16,2
2009020740,20092010,20740,2010-01-19,2
2009020755,20092010,20755,2010-01-21,2
2009020766,20092010,20766,2010-01-23,2
2009020778,20092010,20778,2010-01-26,2
2009020796,20092010,20796,2010-01-28,2
2009020808,20092010,20808,2010-01-30,2
2009020819,20092010,20819,2010-01-31,2
2009020834,20092010,20834,2010-02-02,2
2009020849,20092010,20849,2010-02-04,2
2009020857,20092010,20857,2010-02-06,2
2009020875,20092010,20875,2010-02-08,2
2009020897,20092010,20897,2010-02-11,2
2009020915,20092010,20915,2010-02-13,2
2009020932,20092010,20932,2010-03-02,2
2009020946,20092010,20946,2010-03-04,2
2009020963,20092010,20963,2010-03-06,2
2009020975,20092010,20975,2010-03-08,2
2009020988,20092010,20988,2010-03-10,2
2009021004,20092010,21004,2010-03-12,2
2009021017,20092010,21017,2010-03-14,2
2009021052,20092010,21052,2010-03-18,2
2009021067,20092010,21067,2010-03-20,2
2009021079,20092010,21079,2010-03-22,2
2009021094,20092010,21094,2010-03-24,2
2009021104,20092010,21104,2010-03-25,2
2009021121,20092010,21121,2010-03-27,2
2009021131,20092010,21131,2010-03-29,2
2009021140,20092010,21140,2010-03-30,2
2009021156,20092010,21156,2010-04-01,2
2009021174,20092010,21174,2010-04-03,2
2009021192,20092010,21192,2010-04-06,2
2009021205,20092010,21205,2010-04-08,2
2009021213,20092010,21213,2010-04-10,2
2009021226,20092010,21226,2010-04-11,2
2009030171,20092010,30171,2010-04-15,3
2009030172,20092010,30172,2010-04-17,3
2009030173,20092010,30173,2010-04-19,3
2009030174,20092010,30174,2010-04-21,3
2009030175,20092010,30175,2010-04-23,3
2009030176,20092010,30176,2010-04-25,3
2009020007,20092010,20007,2009-10-02,2
2009020017,20092010,20017,2009-10-03,2
2009020047,20092010,20047,2009-10-09,2
2009020053,20092010,20053,2009-10-10,2
2009020069,20092010,20069,2009-10-12,2
2009020089,20092010,20089,2009-10-16,2
2009020114,20092010,20114,2009-10-21,2
2009020127,20092010,20127,2009-10-23,2
2009020133,20092010,20133,2009-10-24,2
2009020160,20092010,20160,2009-10-28,2
2009020177,20092010,20177,2009-10-30,2
2009020187,20092010,20187,2009-10-31,2
2009020206,20092010,20206,2009-11-04,2
2009020222,20092010,20222,2009-11-06,2
2009020232,20092010,20232,2009-11-07,2
2009020253,20092010,20253,2009-11-12,2
2009020272,20092010,20272,2009-11-14,2
2009020287,20092010,20287,2009-11-16,2
2009020294,20092010,20294,2009-11-18,2
2009020309,20092010,20309,2009-11-20,2
2009020317,20092010,20317,2009-11-21,2
2009020332,20092010,20332,2009-11-23,2
2009020344,20092010,20344,2009-11-25,2
2009020362,20092010,20362,2009-11-27,2
2009020375,20092010,20375,2009-11-28,2
2009020385,20092010,20385,2009-11-30,2
2009020396,20092010,20396,2009-12-02,2
2009020400,20092010,20400,2009-12-03,2
2009020420,20092010,20420,2009-12-05,2
2009020434,20092010,20434,2009-12-07,2
2009020445,20092010,20445,2009-12-09,2
2009020458,20092010,20458,2009-12-11,2
2009020473,20092010,20473,2009-12-12,2
2009020482,20092010,20482,2009-12-14,2
2009020499,20092010,20499,2009-12-16,2
2009020513,20092010,20513,2009-12-18,2
2009020524,20092010,20524,2009-12-19,2
2009020533,20092010,20533,2009-12-21,2
2009020547,20092010,20547,2009-12-23,2
2009020571,20092010,20571,2009-12-27,2
2009020598,20092010,20598,2009-12-31,2
2009020625,20092010,20625,2010-01-03,2
2009020629,20092010,20629,2010-01-05,2
2009020648,20092010,20648,2010-01-07,2
2009020664,20092010,20664,2010-01-09,2
2009020690,20092010,20690,2010-01-13,2
2009020697,20092010,20697,2010-01-14,2
2009020714,20092010,20714,2010-01-16,2
2009020728,20092010,20728,2010-01-18,2
2009020741,20092010,20741,2010-01-20,2
2009020746,20092010,20746,2010-01-21,2
2009020765,20092010,20765,2010-01-23,2
2009020783,20092010,20783,2010-01-26,2
2009020802,20092010,20802,2010-01-29,2
2009020820,20092010,20820,2010-01-31,2
2009020824,20092010,20824,2010-02-01,2
2009020853,20092010,20853,2010-02-05,2
2009020862,20092010,20862,2010-02-06,2
2009020878,20092010,20878,2010-02-09,2
2009020894,20092010,20894,2010-02-11,2
2009020909,20092010,20909,2010-02-13,2
2009020926,20092010,20926,2010-03-02,2
2009020936,20092010,20936,2010-03-03,2
2009020959,20092010,20959,2010-03-06,2
2009020981,20092010,20981,2010-03-09,2
2009020997,20092010,20997,2010-03-11,2
2009021014,20092010,21014,2010-03-13,2
2009021033,20092010,21033,2010-03-16,2
2009021048,20092010,21048,2010-03-18,2
2009021062,20092010,21062,2010-03-20,2
2009021071,20092010,21071,2010-03-21,2
2009021080,20092010,21080,2010-03-23,2
2009021103,20092010,21103,2010-03-25,2
2009021115,20092010,21115,2010-03-27,2
2009021130,20092010,21130,2010-03-29,2
2009021142,20092010,21142,2010-03-31,2
2009021149,20092010,21149,2010-04-01,2
2009021170,20092010,21170,2010-04-03,2
2009021188,20092010,21188,2010-04-06,2
2009021202,20092010,21202,2010-04-08,2
2009021218,20092010,21218,2010-04-10,2
2009021229,20092010,21229,2010-04-11,2
2009020019,20092010,20019,2009-10-03,2
2009020031,20092010,20031,2009-10-06,2
2009020048,20092010,20048,2009-10-09,2
2009020063,20092010,20063,2009-10-11,2
2009020078,20092010,20078,2009-10-14,2
2009020090,20092010,20090,2009-10-16,2
2009020102,20092010,20102,2009-10-17,2
2009020107,20092010,20107,2009-10-19,2
2009020117,20092010,20117,2009-10-21,2
2009020126,20092010,20126,2009-10-22,2
2009020138,20092010,20138,2009-10-24,2
2009020162,20092010,20162,2009-10-28,2
2009020177,20092010,20177,2009-10-30,2
2009020188,20092010,20188,2009-10-31,2
2009020207,20092010,20207,2009-11-04,2
2009020223,20092010,20223,2009-11-06,2
2009020234,20092010,20234,2009-11-07,2
2009020261,20092010,20261,2009-11-12,2
2009020278,20092010,20278,2009-11-14,2
2009020295,20092010,20295,2009-11-18,2
2009020304,20092010,20304,2009-11-19,2
2009020322,20092010,20322,2009-11-21,2
2009020334,20092010,20334,2009-11-23,2
2009020347,20092010,20347,2009-11-25,2
2009020366,20092010,20366,2009-11-27,2
2009020376,20092010,20376,2009-11-28,2
2009020388,20092010,20388,2009-11-30,2
2009020405,20092010,20405,2009-12-03,2
2009020414,20092010,20414,2009-12-05,2
2009020441,20092010,20441,2009-12-08,2
2009020465,20092010,20465,2009-12-11,2
2009020477,20092010,20477,2009-12-12,2
2009020496,20092010,20496,2009-12-16,2
2009020505,20092010,20505,2009-12-17,2
2009020518,20092010,20518,2009-12-19,2
2009020539,20092010,20539,2009-12-21,2
2009020554,20092010,20554,2009-12-23,2
2009020567,20092010,20567,2009-12-26,2
2009020587,20092010,20587,2009-12-29,2
2009020606,20092010,20606,2009-12-31,2
2009020612,20092010,20612,2010-01-02,2
2009020630,20092010,20630,2010-01-05,2
2009020640,20092010,20640,2010-01-06,2
2009020658,20092010,20658,2010-01-08,2
2009020674,20092010,20674,2010-01-10,2
2009020683,20092010,20683,2010-01-12,2
2009020696,20092010,20696,2010-01-14,2
2009020708,20092010,20708,2010-01-16,2
2009020730,20092010,20730,2010-01-18,2
2009020754,20092010,20754,2010-01-21,2
2009020759,20092010,20759,2010-01-22,2
2009020774,20092010,20774,2010-01-24,2
2009020791,20092010,20791,2010-01-27,2
2009020806,20092010,20806,2010-01-29,2
2009020821,20092010,20821,2010-01-31,2
2009020832,20092010,20832,2010-02-02,2
2009020843,20092010,20843,2010-02-04,2
2009020858,20092010,20858,2010-02-06,2
2009020882,20092010,20882,2010-02-09,2
2009020896,20092010,20896,2010-02-11,2
2009020912,20092010,20912,2010-02-13,2
2009020932,20092010,20932,2010-03-02,2
2009020947,20092010,20947,2010-03-04,2
2009020955,20092010,20955,2010-03-06,2
2009020974,20092010,20974,2010-03-08,2
2009020985,20092010,20985,2010-03-10,2
2009021004,20092010,21004,2010-03-12,2
2009021016,20092010,21016,2010-03-14,2
2009021037,20092010,21037,2010-03-16,2
2009021050,20092010,21050,2010-03-18,2
2009021058,20092010,21058,2010-03-20,2
2009021074,20092010,21074,2010-03-21,2
2009021085,20092010,21085,2010-03-23,2
2009021106,20092010,21106,2010-03-25,2
2009021121,20092010,21121,2010-03-27,2
2009021132,20092010,21132,2010-03-29,2
2009021146,20092010,21146,2010-03-31,2
2009021161,20092010,21161,2010-04-02,2
2009021172,20092010,21172,2010-04-03,2
2009021189,20092010,21189,2010-04-06,2
2009021203,20092010,21203,2010-04-08,2
2009021220,20092010,21220,2010-04-10,2
2009020005,20092010,20005,2009-10-02,2
2009020010,20092010,20010,2009-10-03,2
2009020028,20092010,20028,2009-10-06,2
2009020047,20092010,20047,2009-10-09,2
2009020055,20092010,20055,2009-10-10,2
2009020081,20092010,20081,2009-10-14,2
2009020096,20092010,20096,2009-10-17,2
2009020113,20092010,20113,2009-10-21,2
2009020129,20092010,20129,2009-10-23,2
2009020139,20092010,20139,2009-10-24,2
2009020157,20092010,20157,2009-10-28,2
2009020181,20092010,20181,2009-10-31,2
2009020192,20092010,20192,2009-11-01,2
2009020206,20092010,20206,2009-11-04,2
2009020220,20092010,20220,2009-11-06,2
2009020233,20092010,20233,2009-11-07,2
2009020250,20092010,20250,2009-11-11,2
2009020263,20092010,20263,2009-11-13,2
2009020280,20092010,20280,2009-11-15,2
2009020290,20092010,20290,2009-11-17,2
2009020299,20092010,20299,2009-11-19,2
2009020318,20092010,20318,2009-11-21,2
2009020334,20092010,20334,2009-11-23,2
2009020351,20092010,20351,2009-11-25,2
2009020360,20092010,20360,2009-11-27,2
2009020369,20092010,20369,2009-11-28,2
2009020384,20092010,20384,2009-11-30,2
2009020413,20092010,20413,2009-12-05,2
2009020432,20092010,20432,2009-12-07,2
2009020444,20092010,20444,2009-12-09,2
2009020459,20092010,20459,2009-12-11,2
2009020467,20092010,20467,2009-12-12,2
2009020496,20092010,20496,2009-12-16,2
2009020513,20092010,20513,2009-12-18,2
2009020524,20092010,20524,2009-12-19,2
2009020534,20092010,20534,2009-12-21,2
2009020550,20092010,20550,2009-12-23,2
2009020561,20092010,20561,2009-12-26,2
2009020577,20092010,20577,2009-12-28,2
2009020603,20092010,20603,2009-12-31,2
2009020611,20092010,20611,2010-01-02,2
2009020650,20092010,20650,2010-01-07,2
2009020656,20092010,20656,2010-01-08,2
2009020673,20092010,20673,2010-01-10,2
2009020680,20092010,20680,2010-01-12,2
2009020698,20092010,20698,2010-01-14,2
2009020715,20092010,20715,2010-01-16,2
2009020725,20092010,20725,2010-01-18,2
2009020748,20092010,20748,2010-01-21,2
2009020761,20092010,20761,2010-01-23,2
2009020773,20092010,20773,2010-01-24,2
2009020787,20092010,20787,2010-01-27,2
2009020795,20092010,20795,2010-01-28,2
2009020811,20092010,20811,2010-01-30,2
2009020826,20092010,20826,2010-02-01,2
2009020838,20092010,20838,2010-02-03,2
2009020852,20092010,20852,2010-02-05,2
2009020860,20092010,20860,2010-02-06,2
2009020878,20092010,20878,2010-02-09,2
2009020892,20092010,20892,2010-02-11,2
2009020908,20092010,20908,2010-02-13,2
2009020924,20092010,20924,2010-03-02,2
2009020944,20092010,20944,2010-03-04,2
2009020959,20092010,20959,2010-03-06,2
2009020968,20092010,20968,2010-03-07,2
2009020987,20092010,20987,2010-03-10,2
2009020993,20092010,20993,2010-03-11,2
2009021010,20092010,21010,2010-03-13,2
2009021029,20092010,21029,2010-03-16,2
2009021044,20092010,21044,2010-03-18,2
2009021057,20092010,21057,2010-03-20,2
2009021070,20092010,21070,2010-03-21,2
2009021084,20092010,21084,2010-03-23,2
2009021100,20092010,21100,2010-03-25,2
2009021116,20092010,21116,2010-03-27,2
2009021129,20092010,21129,2010-03-29,2
2009021143,20092010,21143,2010-03-31,2
2009021153,20092010,21153,2010-04-01,2
2009021169,20092010,21169,2010-04-03,2
2009021187,20092010,21187,2010-04-06,2
2009021199,20092010,21199,2010-04-08,2
2009021212,20092010,21212,2010-04-10,2
2009020003,20092010,20003,2009-10-01,2
2009020009,20092010,20009,2009-10-03,2
2009020043,20092010,20043,2009-10-08,2
2009020058,20092010,20058,2009-10-10,2
2009020064,20092010,20064,2009-10-12,2
2009020075,20092010,20075,2009-10-13,2
2009020082,20092010,20082,2009-10-15,2
2009020099,20092010,20099,2009-10-17,2
2009020115,20092010,20115,2009-10-21,2
2009020129,20092010,20129,2009-10-23,2
2009020141,20092010,20141,2009-10-24,2
2009020153,20092010,20153,2009-10-27,2
2009020163,20092010,20163,2009-10-28,2
2009020179,20092010,20179,2009-10-30,2
2009020194,20092010,20194,2009-11-01,2
2009020208,20092010,20208,2009-11-04,2
2009020224,20092010,20224,2009-11-06,2
2009020239,20092010,20239,2009-11-08,2
2009020252,20092010,20252,2009-11-11,2
2009020279,20092010,20279,2009-11-14,2
2009020293,20092010,20293,2009-11-17,2
2009020297,20092010,20297,2009-11-18,2
2009020311,20092010,20311,2009-11-20,2
2009020335,20092010,20335,2009-11-23,2
2009020348,20092010,20348,2009-11-25,2
2009020358,20092010,20358,2009-11-27,2
2009020377,20092010,20377,2009-11-28,2
2009020387,20092010,20387,2009-11-30,2
2009020396,20092010,20396,2009-12-02,2
2009020403,20092010,20403,2009-12-03,2
2009020421,20092010,20421,2009-12-05,2
2009020435,20092010,20435,2009-12-07,2
2009020449,20092010,20449,2009-12-09,2
2009020463,20092010,20463,2009-12-11,2
2009020479,20092010,20479,2009-12-13,2
2009020492,20092010,20492,2009-12-15,2
2009020527,20092010,20527,2009-12-19,2
2009020538,20092010,20538,2009-12-21,2
2009020543,20092010,20543,2009-12-22,2
2009020567,20092010,20567,2009-12-26,2
2009020594,20092010,20594,2009-12-30,2
2009020600,20092010,20600,2009-12-31,2
2009020616,20092010,20616,2010-01-02,2
2009020643,20092010,20643,2010-01-06,2
2009020656,20092010,20656,2010-01-08,2
2009020661,20092010,20661,2010-01-09,2
2009020677,20092010,20677,2010-01-11,2
2009020709,20092010,20709,2010-01-16,2
2009020731,20092010,20731,2010-01-18,2
2009020758,20092010,20758,2010-01-22,2
2009020774,20092010,20774,2010-01-24,2
2009020797,20092010,20797,2010-01-28,2
2009020806,20092010,20806,2010-01-29,2
2009020822,20092010,20822,2010-01-31,2
2009020833,20092010,20833,2010-02-02,2
2009020847,20092010,20847,2010-02-04,2
2009020868,20092010,20868,2010-02-06,2
2009020873,20092010,20873,2010-02-08,2
2009020889,20092010,20889,2010-02-10,2
2009020904,20092010,20904,2010-02-12,2
