id,season,Links,gameDate,gameType
2019020004,20192020,20004,2019-10-02,2
2019020017,20192020,20017,2019-10-04,2
2019020043,20192020,20043,2019-10-08,2
2019020057,20192020,20057,2019-10-10,2
2019020074,20192020,20074,2019-10-12,2
2019020076,20192020,20076,2019-10-13,2
2019020090,20192020,20090,2019-10-15,2
2019020105,20192020,20105,2019-10-17,2
2019020118,20192020,20118,2019-10-19,2
2019020130,20192020,20130,2019-10-21,2
2019020141,20192020,20141,2019-10-22,2
2019020155,20192020,20155,2019-10-25,2
2019020176,20192020,20176,2019-10-27,2
2019020195,20192020,20195,2019-10-31,2
2019020215,20192020,20215,2019-11-02,2
2019020227,20192020,20227,2019-11-05,2
2019020237,20192020,20237,2019-11-07,2
2019020258,20192020,20258,2019-11-09,2
2019020266,20192020,20266,2019-11-10,2
2019020285,20192020,20285,2019-11-13,2
2019020312,20192020,20312,2019-11-16,2
2019020315,20192020,20315,2019-11-17,2
2019020329,20192020,20329,2019-11-19,2
2019020344,20192020,20344,2019-11-21,2
2019020360,20192020,20360,2019-11-23,2
2019020371,20192020,20371,2019-11-25,2
2019020385,20192020,20385,2019-11-27,2
2019020399,20192020,20399,2019-11-29,2
2019020420,20192020,20420,2019-12-02,2
2019020427,20192020,20427,2019-12-03,2
2019020441,20192020,20441,2019-12-05,2
2019020466,20192020,20466,2019-12-08,2
2019020482,20192020,20482,2019-12-10,2
2019020492,20192020,20492,2019-12-12,2
2019020499,20192020,20499,2019-12-13,2
2019020518,20192020,20518,2019-12-15,2
2019020533,20192020,20533,2019-12-17,2
2019020547,20192020,20547,2019-12-19,2
2019020568,20192020,20568,2019-12-22,2
2019020580,20192020,20580,2019-12-23,2
2019020591,20192020,20591,2019-12-27,2
2019020600,20192020,20600,2019-12-28,2
2019020615,20192020,20615,2019-12-31,2
2019020638,20192020,20638,2020-01-02,2
2019020644,20192020,20644,2020-01-04,2
2019020673,20192020,20673,2020-01-07,2
2019020686,20192020,20686,2020-01-09,2
2019020701,20192020,20701,2020-01-11,2
2019020714,20192020,20714,2020-01-14,2
2019020734,20192020,20734,2020-01-16,2
2019020748,20192020,20748,2020-01-18,2
2019020761,20192020,20761,2020-01-21,2
2019020788,20192020,20788,2020-01-31,2
2019020800,20192020,20800,2020-02-01,2
2019020814,20192020,20814,2020-02-04,2
2019020830,20192020,20830,2020-02-06,2
2019020854,20192020,20854,2020-02-08,2
2019020871,20192020,20871,2020-02-11,2
2019020889,20192020,20889,2020-02-13,2
2019020905,20192020,20905,2020-02-15,2
2019020918,20192020,20918,2020-02-17,2
2019020939,20192020,20939,2020-02-20,2
2019020957,20192020,20957,2020-02-22,2
2019020965,20192020,20965,2020-02-23,2
2019020982,20192020,20982,2020-02-26,2
2019020997,20192020,20997,2020-02-28,2
2019021016,20192020,21016,2020-03-01,2
2019021027,20192020,21027,2020-03-03,2
2019021045,20192020,21045,2020-03-06,2
2019021062,20192020,21062,2020-03-08,2
2019021068,20192020,21068,2020-03-09,2
2019030012,20192020,30012,2020-08-03,3
2019030014,20192020,30014,2020-08-06,3
2019030015,20192020,30015,2020-08-08,3
2019030151,20192020,30151,2020-08-11,3
2019030152,20192020,30152,2020-08-13,3
2019030153,20192020,30153,2020-08-15,3
2019030154,20192020,30154,2020-08-16,3
2019030155,20192020,30155,2020-08-18,3
2019030231,20192020,30231,2020-08-23,3
2019030232,20192020,30232,2020-08-25,3
2019030233,20192020,30233,2020-08-29,3
2019030234,20192020,30234,2020-08-30,3
2019030235,20192020,30235,2020-09-01,3
2019030236,20192020,30236,2020-09-03,3
2019030237,20192020,30237,2020-09-04,3
2019030321,20192020,30321,2020-09-06,3
2019030322,20192020,30322,2020-09-08,3
2019030323,20192020,30323,2020-09-10,3
2019030324,20192020,30324,2020-09-12,3
2019030325,20192020,30325,2020-09-14,3
2019020010,20192020,20010,2019-10-03,2
2019020027,20192020,20027,2019-10-05,2
2019020043,20192020,20043,2019-10-08,2
2019020056,20192020,20056,2019-10-10,2
2019020064,20192020,20064,2019-10-12,2
2019020078,20192020,20078,2019-10-14,2
2019020098,20192020,20098,2019-10-17,2
2019020115,20192020,20115,2019-10-19,2
2019020133,20192020,20133,2019-10-22,2
2019020162,20192020,20162,2019-10-26,2
2019020174,20192020,20174,2019-10-27,2
2019020179,20192020,20179,2019-10-29,2
2019020206,20192020,20206,2019-11-02,2
2019020220,20192020,20220,2019-11-04,2
2019020224,20192020,20224,2019-11-05,2
2019020248,20192020,20248,2019-11-08,2
2019020267,20192020,20267,2019-11-10,2
2019020272,20192020,20272,2019-11-12,2
2019020294,20192020,20294,2019-11-15,2
2019020303,20192020,20303,2019-11-16,2
2019020320,20192020,20320,2019-11-19,2
2019020333,20192020,20333,2019-11-21,2
2019020351,20192020,20351,2019-11-23,2
2019020374,20192020,20374,2019-11-26,2
2019020378,20192020,20378,2019-11-27,2
2019020391,20192020,20391,2019-11-29,2
