gameId,gameType,gameDate,Team,Oponente,Score_For,Score_Against,W_L,L_V,Goal_For_EV,Goal_Against_EV,Shot_For_EV,Miss_For_EV,Block_For_EV,Shot_Against_EV,Miss_Against_EV,Block_Against_EV,First_Goal_For,SOG_For,Faceoff_For,Pim_For,First_Goal_Against,SOG_Against,Faceoff_Against,Pim_Against,day_code
2017020014,2,2017-10-06,T.B,FLA,5,3,1,1,4,3,16,5,9,27,13,12,1,25,0.484848,8,0,36,0.515152,6,4
2017020015,2,2017-10-06,VGK,DAL,2,1,1,0,2,0,18,5,11,36,10,16,0,30,0.424242,10,1,46,0.575758,16,4
2017020015,2,2017-10-06,DAL,VGK,1,2,0,1,0,2,36,10,16,18,5,11,1,46,0.575758,16,0,30,0.424242,10,4
2017020016,2,2017-10-07,NYR,TOR,5,8,0,0,3,5,27,14,6,23,13,15,0,35,0.402597,12,1,41,0.597403,6,5
2017020016,2,2017-10-07,TOR,NYR,8,5,1,1,5,3,23,13,15,27,14,6,1,41,0.597403,6,0,35,0.402597,12,5
2017020017,2,2017-10-07,OTT,DET,1,2,0,1,1,1,26,11,6,21,12,23,0,38,0.553846,8,1,30,0.446154,14,5
2017020017,2,2017-10-07,DET,OTT,2,1,1,0,1,1,21,12,23,26,11,6,1,30,0.446154,14,0,38,0.553846,8,5
2017020018,2,2017-10-07,T.B,FLA,4,5,0,0,3,4,15,9,5,32,9,11,1,30,0.492754,19,0,48,0.507246,23,5
2017020018,2,2017-10-07,FLA,T.B,5,4,1,1,4,3,32,9,11,15,9,5,0,48,0.507246,23,1,30,0.492754,19,5
2017020019,2,2017-10-07,COL,N.J,1,4,0,0,0,0,30,8,6,27,9,5,0,41,0.5,8,1,39,0.5,12,5
2017020019,2,2017-10-07,N.J,COL,4,1,1,1,0,0,27,9,5,30,8,6,1,39,0.5,12,0,41,0.5,8,5
2017020020,2,2017-10-07,NYI,BUF,6,3,1,1,4,1,22,7,9,14,7,9,1,33,0.525424,10,0,29,0.474576,8,5
2017020020,2,2017-10-07,BUF,NYI,3,6,0,0,1,4,14,7,9,22,7,9,0,29,0.474576,8,1,33,0.525424,10,5
2017020021,2,2017-10-07,PIT,NSH,4,0,1,1,4,0,27,5,7,20,15,12,1,34,0.415385,36,0,26,0.584615,46,5
2017020021,2,2017-10-07,NSH,PIT,0,4,0,0,0,4,20,15,12,27,5,7,0,26,0.584615,46,1,34,0.415385,36,5
2017020022,2,2017-10-07,MTL,WSH,1,6,0,0,0,5,30,12,9,12,6,7,0,39,0.38806,8,1,23,0.61194,8,5
2017020022,2,2017-10-07,WSH,MTL,6,1,1,1,5,0,12,6,7,30,12,9,1,23,0.61194,8,0,39,0.38806,8,5
2017020023,2,2017-10-07,CAR,MIN,5,4,1,1,4,3,30,17,13,23,11,13,0,42,0.441176,6,1,27,0.558824,10,5
2017020023,2,2017-10-07,MIN,CAR,4,5,0,0,3,4,23,11,13,30,17,13,1,27,0.558824,10,0,42,0.441176,6,5
2017020024,2,2017-10-07,DAL,STL,2,4,0,0,1,3,26,1,12,15,5,10,0,40,0.469697,6,1,21,0.530303,10,5
2017020024,2,2017-10-07,STL,DAL,4,2,1,1,3,1,15,5,10,26,1,12,1,21,0.530303,10,0,40,0.469697,6,5
2017020025,2,2017-10-07,CBJ,CHI,1,5,0,0,1,4,30,6,11,18,2,10,0,33,0.517241,11,1,29,0.482759,11,5
2017020025,2,2017-10-07,CHI,CBJ,5,1,1,1,4,1,18,2,10,30,6,11,1,29,0.482759,11,0,33,0.517241,11,5
2017020026,2,2017-10-07,ARI,VGK,1,2,0,1,1,2,24,9,15,28,15,18,1,28,0.393443,8,0,42,0.606557,6,5
2017020026,2,2017-10-07,VGK,ARI,2,1,1,0,2,1,28,15,18,24,9,15,0,42,0.606557,6,1,28,0.393443,8,5
2017020027,2,2017-10-07,CGY,WPG,6,3,1,1,4,1,28,8,14,16,9,10,0,45,0.470588,6,1,28,0.529412,12,5
2017020027,2,2017-10-07,WPG,CGY,3,6,0,0,1,4,16,9,10,28,8,14,1,28,0.529412,12,0,45,0.470588,6,5
2017020028,2,2017-10-07,VAN,EDM,3,2,1,1,2,1,12,8,4,29,14,10,0,26,0.55,15,1,35,0.45,19,5
2017020028,2,2017-10-07,EDM,VAN,2,3,0,0,1,2,29,14,10,12,8,4,1,35,0.45,19,0,26,0.55,15,5
2017020029,2,2017-10-07,ANA,PHI,2,3,0,1,1,3,20,10,11,25,3,9,0,23,0.5,12,1,37,0.5,6,5
2017020029,2,2017-10-07,PHI,ANA,3,2,1,0,3,1,25,3,9,20,10,11,1,37,0.5,6,0,23,0.5,12,5
2017020030,2,2017-10-07,L.A,S.J,4,1,1,0,4,1,23,3,8,22,9,12,1,38,0.492754,8,0,25,0.507246,12,5
2017020030,2,2017-10-07,S.J,L.A,1,4,0,1,1,4,22,9,12,23,3,8,0,25,0.507246,12,1,38,0.492754,8,5
2017020031,2,2017-10-08,MTL,NYR,0,2,0,0,0,2,33,12,16,16,5,5,0,34,0.431373,6,1,25,0.568627,2,6
2017020031,2,2017-10-08,NYR,MTL,2,0,1,1,2,0,16,5,5,33,12,16,1,25,0.568627,2,0,34,0.431373,6,6
2017020032,2,2017-10-09,BOS,COL,0,4,0,1,0,3,25,14,11,18,9,7,0,29,0.711538,2,1,23,0.288462,8,0
2017020032,2,2017-10-09,COL,BOS,4,0,1,0,3,0,18,9,7,25,14,11,1,23,0.288462,8,0,29,0.711538,2,0
2017020033,2,2017-10-09,STL,NYI,3,2,1,0,3,2,24,4,8,30,8,9,1,35,0.5,12,0,42,0.5,12,0
2017020033,2,2017-10-09,NYI,STL,2,3,0,1,2,3,30,8,9,24,4,8,0,42,0.5,12,1,35,0.5,12,0
2017020034,2,2017-10-09,N.J,BUF,6,2,1,0,5,1,19,8,10,19,6,10,1,31,0.509091,13,0,25,0.490909,13,0
2017020034,2,2017-10-09,BUF,N.J,2,6,0,1,1,5,19,6,10,19,8,10,0,25,0.490909,13,1,31,0.509091,13,0
2017020035,2,2017-10-09,CHI,TOR,3,4,0,0,2,3,10,7,8,32,13,13,1,21,0.390625,12,0,43,0.609375,14,0
2017020035,2,2017-10-09,TOR,CHI,4,3,1,1,3,2,32,13,13,10,7,8,0,43,0.609375,14,1,21,0.390625,12,0
2017020036,2,2017-10-09,WSH,T.B,3,4,0,0,1,3,15,7,11,24,21,12,1,26,0.5,14,0,40,0.5,12,0
2017020036,2,2017-10-09,T.B,WSH,4,3,1,1,3,1,24,21,12,15,7,11,0,40,0.5,12,1,26,0.5,14,0
2017020037,2,2017-10-09,EDM,WPG,2,5,0,1,2,4,28,11,16,33,4,16,0,39,0.455882,8,1,43,0.544118,4,0
2017020037,2,2017-10-09,WPG,EDM,5,2,1,0,4,2,33,4,16,28,11,16,1,43,0.544118,4,0,39,0.455882,8,0
2017020038,2,2017-10-09,ANA,CGY,0,2,0,1,0,1,32,14,10,22,17,14,0,43,0.568627,13,1,29,0.431373,15,0
2017020038,2,2017-10-09,CGY,ANA,2,0,1,0,1,0,22,17,14,32,14,10,1,29,0.431373,15,0,43,0.568627,13,0
2017020039,2,2017-10-10,NYR,STL,1,3,0,1,0,2,28,9,18,16,6,8,0,33,0.551724,8,1,23,0.448276,8,1
2017020039,2,2017-10-10,STL,NYR,3,1,1,0,2,0,16,6,8,28,9,18,1,23,0.448276,8,0,33,0.551724,8,1
2017020040,2,2017-10-10,CAR,CBJ,1,2,0,1,1,2,28,9,15,20,10,12,0,38,0.606061,6,1,27,0.393939,6,1
2017020040,2,2017-10-10,CBJ,CAR,2,1,1,0,2,1,20,10,12,28,9,15,1,27,0.393939,6,0,38,0.606061,6,1
2017020041,2,2017-10-10,MTL,CHI,1,3,0,1,1,2,27,13,21,19,9,9,1,42,0.507463,4,0,25,0.492537,10,1
2017020041,2,2017-10-10,CHI,MTL,3,1,1,0,2,1,19,9,9,27,13,21,0,25,0.492537,10,1,42,0.507463,4,1
2017020042,2,2017-10-10,NSH,PHI,6,5,1,1,3,3,23,16,11,21,3,8,1,31,0.611111,12,0,30,0.388889,10,1
2017020042,2,2017-10-10,PHI,NSH,5,6,0,0,3,3,21,3,8,23,16,11,0,30,0.388889,10,1,31,0.611111,12,1
2017020043,2,2017-10-10,DET,DAL,2,4,0,0,1,3,17,12,16,19,16,17,0,25,0.419753,8,1,33,0.580247,10,1
2017020043,2,2017-10-10,DAL,DET,4,2,1,1,3,1,19,16,17,17,12,16,1,33,0.580247,10,0,25,0.419753,8,1
2017020044,2,2017-10-10,OTT,VAN,3,2,1,0,4,3,37,11,7,22,15,8,1,42,0.435484,8,0,28,0.564516,8,1
2017020044,2,2017-10-10,VAN,OTT,2,3,0,1,3,4,22,15,8,37,11,7,0,28,0.564516,8,1,42,0.435484,8,1
2017020045,2,2017-10-10,VGK,ARI,5,2,1,1,4,2,21,7,13,25,9,12,1,28,0.681159,6,0,33,0.318841,6,1
2017020045,2,2017-10-10,ARI,VGK,2,5,0,0,2,4,25,9,12,21,7,13,0,33,0.318841,6,1,28,0.681159,6,1
2017020046,2,2017-10-11,N.J,TOR,6,3,1,0,4,1,13,9,5,30,9,11,0,31,0.441558,31,1,50,0.558442,15,2
2017020046,2,2017-10-11,TOR,N.J,3,6,0,1,1,4,30,9,11,13,9,5,1,50,0.558442,15,0,31,0.441558,31,2
2017020047,2,2017-10-11,PIT,WSH,3,2,1,0,0,2,26,5,12,15,15,14,1,36,0.432836,8,0,22,0.567164,12,2
2017020047,2,2017-10-11,WSH,PIT,2,3,0,1,2,0,15,15,14,26,5,12,0,22,0.567164,12,1,36,0.432836,8,2
2017020048,2,2017-10-11,BOS,COL,3,6,0,0,2,5,13,10,14,21,5,11,0,23,0.513889,20,1,37,0.486111,18,2
2017020048,2,2017-10-11,COL,BOS,6,3,1,1,5,2,21,5,11,13,10,14,1,37,0.486111,18,0,23,0.513889,20,2
2017020049,2,2017-10-11,NYI,ANA,2,3,0,0,2,3,26,11,16,19,8,8,0,41,0.460317,8,1,30,0.539683,10,2
2017020049,2,2017-10-11,ANA,NYI,3,2,1,1,3,2,19,8,8,26,11,16,1,30,0.539683,10,0,41,0.460317,8,2
2017020050,2,2017-10-11,CGY,L.A,4,3,1,0,3,3,23,7,8,30,10,13,1,37,0.470588,12,0,45,0.529412,14,2
2017020050,2,2017-10-11,L.A,CGY,3,4,0,1,3,3,30,10,13,23,7,8,0,45,0.529412,14,1,37,0.470588,12,2
2017020051,2,2017-10-12,T.B,PIT,5,4,1,1,3,3,25,10,12,27,10,5,1,34,0.5,10,0,40,0.5,10,3
2017020051,2,2017-10-12,PIT,T.B,4,5,0,0,3,3,27,10,5,25,10,12,0,40,0.5,10,1,34,0.5,10,3
2017020052,2,2017-10-12,STL,FLA,2,5,0,0,1,3,20,5,11,23,5,6,1,39,0.449275,25,0,38,0.550725,25,3
2017020052,2,2017-10-12,FLA,STL,5,2,1,1,3,1,23,5,6,20,5,11,0,38,0.550725,25,1,39,0.449275,25,3
2017020053,2,2017-10-12,NSH,DAL,4,1,1,1,3,0,22,10,9,25,14,13,0,31,0.515625,7,1,31,0.484375,14,3
2017020053,2,2017-10-12,DAL,NSH,1,4,0,0,0,3,25,14,13,22,10,9,1,31,0.484375,14,0,31,0.515625,7,3
2017020054,2,2017-10-12,MIN,CHI,5,2,1,0,4,1,25,6,9,27,6,11,1,34,0.467742,17,0,38,0.532258,15,3
2017020054,2,2017-10-12,CHI,MIN,2,5,0,1,1,4,27,6,11,25,6,9,0,38,0.532258,15,1,34,0.467742,17,3
2017020055,2,2017-10-12,VAN,WPG,2,4,0,1,1,3,19,6,10,13,6,7,1,32,0.546875,4,0,20,0.453125,10,3
2017020055,2,2017-10-12,WPG,VAN,4,2,1,0,3,1,13,6,7,19,6,10,0,20,0.453125,10,1,32,0.546875,4,3
2017020056,2,2017-10-12,DET,ARI,4,2,1,0,2,1,27,10,3,23,10,14,0,33,0.426667,17,1,35,0.573333,11,3
2017020056,2,2017-10-12,ARI,DET,2,4,0,1,1,2,23,10,14,27,10,3,1,35,0.573333,11,0,33,0.426667,17,3
2017020057,2,2017-10-12,S.J,BUF,3,2,1,1,2,2,20,18,12,15,9,13,1,26,0.529412,6,0,25,0.470588,6,3
2017020057,2,2017-10-12,BUF,S.J,2,3,0,0,2,2,15,9,13,20,18,12,0,25,0.470588,6,1,26,0.529412,6,3
2017020058,2,2017-10-13,WSH,N.J,5,2,1,0,2,1,19,14,8,17,11,8,1,28,0.409091,30,0,23,0.590909,22,4
2017020058,2,2017-10-13,N.J,WSH,2,5,0,1,1,2,17,11,8,19,14,8,0,23,0.590909,22,1,28,0.409091,30,4
2017020059,2,2017-10-13,NYR,CBJ,1,3,0,0,1,3,25,5,10,34,13,12,1,38,0.467742,8,0,43,0.532258,10,4
2017020059,2,2017-10-13,CBJ,NYR,3,1,1,1,3,1,34,13,12,25,5,10,0,43,0.532258,10,1,38,0.467742,8,4
2017020060,2,2017-10-13,COL,ANA,3,1,1,1,1,0,25,11,19,13,9,7,1,39,0.549296,4,0,18,0.450704,16,4
2017020060,2,2017-10-13,ANA,COL,1,3,0,0,0,1,13,9,7,25,11,19,0,18,0.450704,16,1,39,0.549296,4,4
2017020061,2,2017-10-13,OTT,CGY,6,0,1,0,3,0,11,9,4,19,11,20,1,28,0.492063,11,0,25,0.507937,19,4
2017020061,2,2017-10-13,CGY,OTT,0,6,0,1,0,3,19,11,20,11,9,4,0,25,0.507937,19,1,28,0.492063,11,4
2017020062,2,2017-10-13,VGK,DET,3,6,0,1,3,6,23,12,9,21,9,10,0,27,0.415094,9,1,27,0.584906,13,4
2017020062,2,2017-10-13,DET,VGK,6,3,1,0,6,3,21,9,10,23,12,9,1,27,0.584906,13,0,27,0.415094,9,4
2017020063,2,2017-10-14,MTL,TOR,3,4,0,1,2,4,28,6,13,16,8,24,1,34,0.430769,4,0,22,0.569231,4,5
2017020063,2,2017-10-14,TOR,MTL,4,3,1,0,4,2,16,8,24,28,6,13,0,22,0.569231,4,1,34,0.430769,4,5
2017020064,2,2017-10-14,T.B,STL,2,1,1,1,1,1,24,9,24,21,12,4,1,27,0.586207,6,0,29,0.413793,4,5
2017020064,2,2017-10-14,STL,T.B,1,2,0,0,1,1,21,12,4,24,9,24,0,29,0.413793,4,1,27,0.586207,6,5
2017020065,2,2017-10-14,N.J,NYR,3,2,1,0,2,2,13,15,9,23,8,14,0,19,0.428571,8,1,31,0.571429,12,5
2017020065,2,2017-10-14,NYR,N.J,2,3,0,1,2,2,23,8,14,13,15,9,1,31,0.571429,12,0,19,0.428571,8,5
2017020066,2,2017-10-14,WSH,PHI,2,8,0,0,2,6,18,12,14,27,10,10,0,23,0.466667,14,1,37,0.533333,14,5
2017020066,2,2017-10-14,PHI,WSH,8,2,1,1,6,2,27,10,10,18,12,14,1,37,0.533333,14,0,23,0.466667,14,5
2017020067,2,2017-10-14,PIT,FLA,4,3,1,1,2,2,23,13,14,38,13,5,1,33,0.412698,10,0,46,0.587302,6,5
2017020067,2,2017-10-14,FLA,PIT,3,4,0,0,2,2,38,13,5,23,13,14,0,46,0.587302,6,1,33,0.412698,10,5
2017020068,2,2017-10-14,WPG,CAR,2,1,1,1,2,0,14,7,11,23,11,16,1,21,0.448276,8,0,29,0.551724,4,5
2017020068,2,2017-10-14,CAR,WPG,1,2,0,0,0,2,23,11,16,14,7,11,0,29,0.551724,4,1,21,0.448276,8,5
2017020069,2,2017-10-14,COL,DAL,1,3,0,0,1,2,19,6,8,23,10,9,0,23,0.478261,17,1,36,0.521739,13,5
2017020069,2,2017-10-14,DAL,COL,3,1,1,1,2,1,23,10,9,19,6,8,1,36,0.521739,13,0,23,0.478261,17,5
2017020070,2,2017-10-14,CBJ,MIN,5,4,1,0,5,2,28,4,12,12,6,9,0,35,0.337838,6,1,21,0.662162,6,5
2017020070,2,2017-10-14,MIN,CBJ,4,5,0,1,2,5,12,6,9,28,4,12,1,21,0.662162,6,0,35,0.337838,6,5
2017020071,2,2017-10-14,NSH,CHI,1,2,0,0,0,2,31,15,10,23,8,15,1,38,0.41791,16,0,35,0.58209,12,5
2017020071,2,2017-10-14,CHI,NSH,2,1,1,1,2,0,23,8,15,31,15,10,0,35,0.58209,12,1,38,0.41791,16,5
2017020072,2,2017-10-14,ARI,BOS,2,6,0,1,1,4,24,24,9,20,13,16,1,31,0.485714,6,0,29,0.514286,6,5
2017020072,2,2017-10-14,BOS,ARI,6,2,1,0,4,1,20,13,16,24,24,9,0,29,0.514286,6,1,31,0.485714,6,5
2017020073,2,2017-10-14,OTT,EDM,6,1,1,0,3,1,20,9,6,28,18,25,1,31,0.491228,13,0,36,0.508772,27,5
2017020073,2,2017-10-14,EDM,OTT,1,6,0,1,1,3,28,18,25,20,9,6,0,36,0.508772,27,1,31,0.491228,13,5
2017020074,2,2017-10-14,CGY,VAN,5,2,1,0,3,2,14,5,7,23,12,8,1,27,0.433333,18,0,29,0.566667,14,5
2017020074,2,2017-10-14,VAN,CGY,2,5,0,1,2,3,23,12,8,14,5,7,0,29,0.566667,14,1,27,0.433333,18,5
2017020075,2,2017-10-14,BUF,L.A,2,4,0,0,2,1,16,10,10,22,15,15,1,25,0.563636,6,0,30,0.436364,6,5
2017020075,2,2017-10-14,L.A,BUF,4,2,1,1,1,2,22,15,15,16,10,10,0,30,0.436364,6,1,25,0.563636,6,5
2017020076,2,2017-10-14,S.J,NYI,1,3,0,1,0,3,36,11,24,15,8,19,1,41,0.653846,8,0,23,0.346154,4,5
2017020076,2,2017-10-14,NYI,S.J,3,1,1,0,3,0,15,8,19,36,11,24,0,23,0.346154,4,1,41,0.653846,8,5
2017020077,2,2017-10-15,VGK,BOS,3,1,1,1,3,1,17,14,11,19,12,9,1,26,0.666667,6,0,22,0.333333,10,6
2017020077,2,2017-10-15,BOS,VGK,1,3,0,0,1,3,19,12,9,17,14,11,0,22,0.333333,10,1,26,0.666667,6,6
2017020078,2,2017-10-15,BUF,ANA,3,1,1,0,3,0,25,7,10,19,16,12,1,31,0.483333,8,0,26,0.516667,6,6
2017020078,2,2017-10-15,ANA,BUF,1,3,0,1,0,3,19,16,12,25,7,10,0,26,0.516667,6,1,31,0.483333,8,6
2017020079,2,2017-10-15,L.A,NYI,3,2,1,1,1,2,19,5,10,21,14,15,1,27,0.688889,4,0,25,0.311111,6,6
2017020079,2,2017-10-15,NYI,L.A,2,3,0,0,2,1,21,14,15,19,5,10,0,25,0.311111,6,1,27,0.688889,4,6
2017020080,2,2017-10-16,T.B,DET,3,2,1,0,1,2,15,6,5,18,11,9,1,26,0.433333,12,0,31,0.566667,10,0
2017020080,2,2017-10-16,DET,T.B,2,3,0,1,2,1,18,11,9,15,6,5,0,31,0.566667,10,1,26,0.433333,12,0
2017020081,2,2017-10-17,T.B,N.J,4,5,0,0,3,3,24,19,9,28,13,10,0,37,0.461538,8,1,34,0.538462,10,1
2017020081,2,2017-10-17,N.J,T.B,5,4,1,1,3,3,28,13,10,24,19,9,1,34,0.538462,10,0,37,0.461538,8,1
2017020082,2,2017-10-17,PIT,NYR,5,4,1,0,4,2,20,6,9,20,10,12,1,33,0.491525,16,0,32,0.508475,10,1
2017020082,2,2017-10-17,NYR,PIT,4,5,0,1,2,4,20,10,12,20,6,9,0,32,0.508475,10,1,33,0.491525,16,1
2017020083,2,2017-10-17,PHI,FLA,5,1,1,1,4,0,16,10,8,28,9,15,1,38,0.569231,17,0,41,0.430769,13,1
2017020083,2,2017-10-17,FLA,PHI,1,5,0,0,0,4,28,9,15,16,10,8,0,41,0.430769,13,1,38,0.569231,17,1
2017020084,2,2017-10-17,TOR,WSH,2,0,1,0,2,0,25,17,7,26,6,15,1,30,0.45098,6,0,30,0.54902,4,1
2017020084,2,2017-10-17,WSH,TOR,0,2,0,1,0,2,26,6,15,25,17,7,0,30,0.54902,4,1,30,0.45098,6,1
2017020085,2,2017-10-17,OTT,VAN,0,3,0,1,0,2,24,10,10,20,7,13,0,32,0.559322,11,1,24,0.440678,23,1
2017020085,2,2017-10-17,VAN,OTT,3,0,1,0,2,0,20,7,13,24,10,10,1,24,0.440678,23,0,32,0.559322,11,1
2017020086,2,2017-10-17,COL,NSH,1,4,0,0,0,3,14,8,9,15,14,8,1,21,0.351852,12,0,34,0.648148,12,1
2017020086,2,2017-10-17,NSH,COL,4,1,1,1,3,0,15,14,8,14,8,9,0,34,0.648148,12,1,21,0.351852,12,1
2017020087,2,2017-10-17,CBJ,WPG,5,2,1,0,5,1,29,7,17,23,7,17,1,39,0.350877,2,0,26,0.649123,6,1
2017020087,2,2017-10-17,WPG,CBJ,2,5,0,1,1,5,23,7,17,29,7,17,0,26,0.649123,6,1,39,0.350877,2,1
2017020088,2,2017-10-17,ARI,DAL,1,3,0,0,1,3,23,8,13,30,11,10,0,28,0.438596,7,1,34,0.561404,9,1
2017020088,2,2017-10-17,DAL,ARI,3,1,1,1,3,1,30,11,10,23,8,13,1,34,0.561404,9,0,28,0.438596,7,1
2017020089,2,2017-10-17,EDM,CAR,3,5,0,1,1,2,31,9,12,12,3,11,0,51,0.614035,10,1,21,0.385965,14,1
2017020089,2,2017-10-17,CAR,EDM,5,3,1,0,2,1,12,3,11,31,9,12,1,21,0.385965,14,0,51,0.614035,10,1
2017020090,2,2017-10-17,BUF,VGK,4,5,0,0,1,4,21,16,14,18,7,11,1,34,0.515625,10,0,31,0.484375,10,1
2017020090,2,2017-10-17,VGK,BUF,5,4,1,1,4,1,18,7,11,21,16,14,0,31,0.484375,10,1,34,0.515625,10,1
2017020091,2,2017-10-17,MTL,S.J,2,5,0,0,1,3,18,5,17,16,11,12,0,30,0.472727,14,1,35,0.527273,12,1
2017020091,2,2017-10-17,S.J,MTL,5,2,1,1,3,1,16,11,12,18,5,17,1,35,0.527273,12,0,30,0.472727,14,1
2017020092,2,2017-10-18,DET,TOR,3,6,0,0,3,5,29,9,7,17,7,4,0,33,0.4,6,1,26,0.6,8,2
2017020092,2,2017-10-18,TOR,DET,6,3,1,1,5,3,17,7,4,29,9,7,1,26,0.6,8,0,33,0.4,6,2
2017020093,2,2017-10-18,CHI,STL,2,5,0,0,0,5,14,9,20,19,11,9,0,24,0.566038,12,1,33,0.433962,16,2
2017020093,2,2017-10-18,STL,CHI,5,2,1,1,5,0,19,11,9,14,9,20,1,33,0.433962,16,0,24,0.566038,12,2
2017020094,2,2017-10-18,MTL,L.A,1,5,0,0,1,4,27,12,14,31,17,14,1,37,0.514286,6,0,42,0.485714,8,2
2017020094,2,2017-10-18,L.A,MTL,5,1,1,1,4,1,31,17,14,27,12,14,0,42,0.485714,8,1,37,0.514286,6,2
2017020095,2,2017-10-19,BOS,VAN,6,3,1,1,2,2,19,9,8,19,10,11,0,35,0.5,22,1,29,0.5,43,3
2017020095,2,2017-10-19,VAN,BOS,3,6,0,0,2,2,19,10,11,19,9,8,1,29,0.5,43,0,35,0.5,22,3
2017020096,2,2017-10-19,NYR,NYI,3,4,0,1,3,2,37,12,9,28,7,11,0,41,0.459016,6,1,38,0.540984,2,3
2017020096,2,2017-10-19,NYI,NYR,4,3,1,0,2,3,28,7,11,37,12,9,1,38,0.540984,2,0,41,0.459016,6,3
2017020097,2,2017-10-19,PHI,NSH,0,1,0,1,0,1,21,9,11,23,12,16,0,28,0.541667,4,1,24,0.458333,10,3
2017020097,2,2017-10-19,NSH,PHI,1,0,1,0,1,0,23,12,16,21,9,11,1,24,0.458333,10,0,28,0.541667,4,3
2017020098,2,2017-10-19,CBJ,T.B,0,2,0,1,0,2,40,7,11,15,16,5,0,43,0.423077,4,1,21,0.576923,6,3
