gameId,gameType,gameDate,Team,Oponente,Score_For,Score_Against,W_L,L_V,Goal_For_EV,Goal_Against_EV,Shot_For_EV,Miss_For_EV,Block_For_EV,Shot_Against_EV,Miss_Against_EV,Block_Against_EV,First_Goal_For,SOG_For,Faceoff_For,Pim_For,First_Goal_Against,SOG_Against,Faceoff_Against,Pim_Against,day_code
2018020009,2,2018-10-04,OTT,CHI,3,4,0,1,2,4,18,14,15,34,12,14,0,25,0.526316,6,1,43,0.473684,6,3
2018020010,2,2018-10-04,DET,CBJ,2,3,0,1,1,2,16,7,15,25,9,16,0,20,0.43038,12,1,39,0.56962,6,3
2018020010,2,2018-10-04,CBJ,DET,3,2,1,0,2,1,25,9,16,16,7,15,1,39,0.56962,6,0,20,0.43038,12,3
2018020011,2,2018-10-04,STL,WPG,1,5,0,1,1,3,29,11,8,17,8,13,0,42,0.58209,4,1,25,0.41791,8,3
2018020011,2,2018-10-04,WPG,STL,5,1,1,0,3,1,17,8,13,29,11,8,1,25,0.41791,8,0,42,0.58209,4,3
2018020012,2,2018-10-04,ARI,DAL,0,3,0,0,0,3,27,7,15,19,11,12,0,30,0.476923,8,1,25,0.523077,8,3
2018020012,2,2018-10-04,DAL,ARI,3,0,1,1,3,0,19,11,12,27,7,15,1,25,0.523077,8,0,30,0.476923,8,3
2018020013,2,2018-10-04,MIN,COL,1,4,0,0,1,3,12,8,13,27,11,10,1,21,0.559322,10,0,40,0.440678,10,3
2018020013,2,2018-10-04,COL,MIN,4,1,1,1,3,1,27,11,10,12,8,13,0,40,0.440678,10,1,21,0.559322,10,3
2018020014,2,2018-10-04,PHI,VGK,5,2,1,0,4,1,15,5,7,17,9,12,0,25,0.517857,8,1,25,0.482143,10,3
2018020014,2,2018-10-04,VGK,PHI,2,5,0,1,1,4,17,9,12,15,5,7,1,25,0.482143,10,0,25,0.517857,8,3
2018020015,2,2018-10-05,CBJ,CAR,1,3,0,1,1,3,29,8,8,30,10,14,0,32,0.54,2,1,35,0.46,6,4
2018020015,2,2018-10-05,CAR,CBJ,3,1,1,0,3,1,30,10,14,29,8,8,1,35,0.46,6,0,32,0.54,2,4
2018020016,2,2018-10-05,S.J,L.A,3,2,1,0,3,2,26,21,9,13,12,11,1,33,0.444444,10,0,21,0.555556,6,4
2018020016,2,2018-10-05,L.A,S.J,2,3,0,1,2,3,13,12,11,26,21,9,0,21,0.555556,6,1,33,0.444444,10,4
2018020017,2,2018-10-06,BUF,NYR,3,1,1,1,1,1,19,12,10,33,7,11,1,29,0.478873,15,0,44,0.521127,17,5
2018020017,2,2018-10-06,NYR,BUF,1,3,0,0,1,1,33,7,11,19,12,10,0,44,0.521127,17,1,29,0.478873,15,5
2018020018,2,2018-10-06,OTT,TOR,5,3,1,0,5,2,19,6,6,34,16,25,1,24,0.493151,4,0,37,0.506849,4,5
2018020018,2,2018-10-06,TOR,OTT,3,5,0,1,2,5,34,16,25,19,6,6,0,37,0.506849,4,1,24,0.493151,4,5
2018020019,2,2018-10-06,FLA,T.B,1,2,0,0,1,2,29,10,7,23,9,13,1,43,0.526316,6,0,29,0.473684,10,5
2018020019,2,2018-10-06,T.B,FLA,2,1,1,1,2,1,23,9,13,29,10,7,0,29,0.473684,10,1,43,0.526316,6,5
2018020020,2,2018-10-06,N.J,EDM,5,2,1,1,4,1,22,12,7,17,8,6,1,27,0.492063,8,0,19,0.507937,4,5
2018020020,2,2018-10-06,EDM,N.J,2,5,0,0,1,4,17,8,6,22,12,7,0,19,0.507937,4,1,27,0.492063,8,5
2018020021,2,2018-10-06,NYI,NSH,3,4,0,1,2,4,16,7,15,18,7,6,0,29,0.553571,4,1,23,0.446429,10,5
2018020021,2,2018-10-06,NSH,NYI,4,3,1,0,4,2,18,7,6,16,7,15,1,23,0.446429,10,0,29,0.553571,4,5
2018020022,2,2018-10-06,MTL,PIT,5,1,1,0,4,1,22,5,6,17,9,19,1,29,0.396825,6,0,22,0.603175,6,5
2018020022,2,2018-10-06,PIT,MTL,1,5,0,1,1,4,17,9,19,22,5,6,0,22,0.603175,6,1,29,0.396825,6,5
2018020023,2,2018-10-06,DAL,WPG,5,1,1,1,2,1,16,6,19,26,9,13,1,35,0.623188,13,0,33,0.376812,17,5
2018020023,2,2018-10-06,WPG,DAL,1,5,0,0,1,2,26,9,13,16,6,19,0,33,0.376812,17,1,35,0.623188,13,5
2018020024,2,2018-10-06,CHI,STL,5,4,1,0,5,2,23,8,10,19,9,8,0,30,0.441176,12,1,30,0.558824,8,5
2018020024,2,2018-10-06,STL,CHI,4,5,0,1,2,5,19,9,8,23,8,10,1,30,0.558824,8,0,30,0.441176,12,5
2018020025,2,2018-10-06,MIN,VGK,1,2,0,1,1,2,29,11,3,39,15,17,1,30,0.5,11,0,42,0.5,9,5
2018020025,2,2018-10-06,VGK,MIN,2,1,1,0,2,1,39,15,17,29,11,3,0,42,0.5,9,1,30,0.5,11,5
2018020026,2,2018-10-06,COL,PHI,5,2,1,1,4,2,23,6,18,28,9,13,1,35,0.491525,10,0,37,0.508475,12,5
2018020026,2,2018-10-06,PHI,COL,2,5,0,0,2,4,28,9,13,23,6,18,0,37,0.508475,12,1,35,0.491525,10,5
2018020027,2,2018-10-06,ANA,ARI,1,0,1,0,1,0,18,9,3,34,13,18,1,20,0.45614,8,0,41,0.54386,4,5
2018020027,2,2018-10-06,ARI,ANA,0,1,0,1,0,1,34,13,18,18,9,3,0,41,0.54386,4,1,20,0.45614,8,5
2018020028,2,2018-10-06,VAN,CGY,4,7,0,0,1,3,12,12,11,22,10,17,0,20,0.454545,12,1,37,0.545455,12,5
2018020028,2,2018-10-06,CGY,VAN,7,4,1,1,3,1,22,10,17,12,12,11,1,37,0.545455,12,0,20,0.454545,12,5
2018020029,2,2018-10-07,NYR,CAR,5,8,0,0,4,7,12,9,10,23,19,12,1,24,0.415385,12,0,40,0.584615,10,6
2018020029,2,2018-10-07,CAR,NYR,8,5,1,1,7,4,23,19,12,12,9,10,0,40,0.584615,10,1,24,0.415385,12,6
2018020030,2,2018-10-07,TOR,CHI,7,6,1,0,6,6,24,8,14,24,8,26,0,34,0.5,6,1,31,0.5,4,6
2018020030,2,2018-10-07,CHI,TOR,6,7,0,1,6,6,24,8,26,24,8,14,1,31,0.5,4,0,34,0.5,6,6
2018020031,2,2018-10-07,DET,L.A,2,4,0,0,0,4,30,13,16,18,6,13,0,38,0.493506,25,1,25,0.506494,27,6
2018020031,2,2018-10-07,L.A,DET,4,2,1,1,4,0,18,6,13,30,13,16,1,25,0.506494,27,0,38,0.493506,25,6
2018020032,2,2018-10-08,OTT,BOS,3,6,0,0,3,5,23,10,7,20,7,13,0,31,0.571429,6,1,30,0.428571,8,0
2018020032,2,2018-10-08,BOS,OTT,6,3,1,1,5,3,20,7,13,23,10,7,1,30,0.428571,8,0,31,0.571429,6,0
2018020033,2,2018-10-08,NYI,S.J,4,0,1,1,2,0,16,6,8,26,8,20,1,30,0.385965,8,0,35,0.614035,8,0
2018020033,2,2018-10-08,S.J,NYI,0,4,0,0,0,2,26,8,20,16,6,8,0,35,0.614035,8,1,30,0.385965,8,0
2018020034,2,2018-10-08,BUF,VGK,4,2,1,1,3,2,12,12,6,28,13,13,1,17,0.354167,4,0,37,0.645833,4,0
2018020034,2,2018-10-08,VGK,BUF,2,4,0,0,2,3,28,13,13,12,12,6,0,37,0.645833,4,1,17,0.354167,4,0
2018020035,2,2018-10-08,DET,ANA,2,3,0,0,2,3,18,24,12,24,20,12,1,21,0.537313,6,0,27,0.462687,4,0
2018020035,2,2018-10-08,ANA,DET,3,2,1,1,3,2,24,20,12,18,24,12,0,27,0.462687,4,1,21,0.537313,6,0
2018020036,2,2018-10-09,PHI,S.J,2,8,0,1,0,5,24,8,6,31,14,6,0,33,0.587302,10,1,48,0.412698,12,1
2018020036,2,2018-10-09,S.J,PHI,8,2,1,0,5,0,31,14,6,24,8,6,1,48,0.412698,12,0,33,0.587302,10,1
2018020037,2,2018-10-09,VAN,CAR,3,5,0,0,1,5,18,11,10,24,10,12,0,25,0.542857,6,1,33,0.457143,10,1
2018020037,2,2018-10-09,CAR,VAN,5,3,1,1,5,1,24,10,12,18,11,10,1,33,0.457143,10,0,25,0.542857,6,1
2018020038,2,2018-10-09,CBJ,COL,5,2,1,1,4,1,22,8,7,18,4,10,1,35,0.530303,8,0,27,0.469697,12,1
2018020038,2,2018-10-09,COL,CBJ,2,5,0,0,1,4,18,4,10,22,8,7,0,27,0.469697,12,1,35,0.530303,8,1
2018020039,2,2018-10-09,NSH,CGY,0,3,0,1,0,1,34,8,12,19,8,8,0,43,0.555556,8,1,27,0.444444,8,1
2018020039,2,2018-10-09,CGY,NSH,3,0,1,0,1,0,19,8,8,34,8,12,1,27,0.444444,8,0,43,0.555556,8,1
2018020040,2,2018-10-09,L.A,WPG,1,2,0,0,1,1,11,9,12,29,9,17,1,17,0.362069,6,0,39,0.637931,4,1
2018020040,2,2018-10-09,WPG,L.A,2,1,1,1,1,1,29,9,17,11,9,12,0,39,0.637931,4,1,17,0.362069,6,1
2018020041,2,2018-10-09,DAL,TOR,4,7,0,1,3,5,30,11,10,22,18,15,0,34,0.525424,6,1,30,0.474576,2,1
2018020041,2,2018-10-09,TOR,DAL,7,4,1,0,5,3,22,18,15,30,11,10,1,30,0.474576,2,0,34,0.525424,6,1
2018020042,2,2018-10-10,OTT,PHI,4,7,0,1,1,5,20,9,13,16,11,11,1,35,0.479452,24,0,45,0.520548,24,2
2018020042,2,2018-10-10,PHI,OTT,7,4,1,0,5,1,16,11,11,20,9,13,0,45,0.520548,24,1,35,0.479452,24,2
2018020043,2,2018-10-10,VGK,WSH,2,5,0,0,2,3,24,15,19,20,11,7,0,31,0.513514,8,1,29,0.486486,6,2
2018020043,2,2018-10-10,WSH,VGK,5,2,1,1,3,2,20,11,7,24,15,19,1,29,0.486486,6,0,31,0.513514,8,2
2018020044,2,2018-10-10,ARI,ANA,3,2,1,0,1,2,31,15,17,24,9,10,0,39,0.538462,6,1,25,0.461538,6,2
2018020044,2,2018-10-10,ANA,ARI,2,3,0,1,2,1,24,9,10,31,15,17,1,25,0.461538,6,0,39,0.538462,6,2
2018020045,2,2018-10-11,EDM,BOS,1,4,0,0,1,2,18,6,11,26,9,6,1,26,0.377358,15,0,32,0.622642,11,3
2018020045,2,2018-10-11,BOS,EDM,4,1,1,1,2,1,26,9,6,18,6,11,0,32,0.622642,11,1,26,0.377358,15,3
2018020046,2,2018-10-11,BUF,COL,1,6,0,1,1,4,17,14,6,17,8,1,0,31,0.571429,8,1,30,0.428571,14,3
2018020046,2,2018-10-11,COL,BUF,6,1,1,0,4,1,17,8,1,17,14,6,1,30,0.428571,14,0,31,0.571429,8,3
2018020047,2,2018-10-11,FLA,CBJ,4,5,0,1,4,3,34,14,3,22,10,13,0,41,0.590909,6,1,32,0.409091,4,3
2018020047,2,2018-10-11,CBJ,FLA,5,4,1,0,3,4,22,10,13,34,14,3,1,32,0.409091,4,0,41,0.590909,6,3
2018020048,2,2018-10-11,WSH,N.J,0,6,0,0,0,5,18,8,17,28,15,8,0,21,0.383333,10,1,36,0.616667,10,3
2018020048,2,2018-10-11,N.J,WSH,6,0,1,1,5,0,28,15,8,18,8,17,1,36,0.616667,10,0,21,0.383333,10,3
2018020049,2,2018-10-11,NYR,S.J,3,2,1,1,3,1,21,10,12,34,14,14,0,27,0.470588,8,1,43,0.529412,6,3
2018020049,2,2018-10-11,S.J,NYR,2,3,0,0,1,3,34,14,14,21,10,12,1,43,0.529412,6,0,27,0.470588,8,3
2018020050,2,2018-10-11,VGK,PIT,2,4,0,0,2,4,31,10,26,18,8,9,1,37,0.466667,2,0,22,0.533333,4,3
2018020050,2,2018-10-11,PIT,VGK,4,2,1,1,4,2,18,8,9,31,10,26,0,22,0.533333,4,1,37,0.466667,2,3
2018020051,2,2018-10-11,MTL,L.A,0,3,0,1,0,3,33,6,19,23,1,7,0,40,0.383333,16,1,29,0.616667,8,3
2018020051,2,2018-10-11,L.A,MTL,3,0,1,0,3,0,23,1,7,33,6,19,1,29,0.616667,8,0,40,0.383333,16,3
2018020052,2,2018-10-11,TOR,DET,5,3,1,0,3,3,21,10,3,22,16,9,0,35,0.5,13,1,29,0.5,15,3
2018020052,2,2018-10-11,DET,TOR,3,5,0,1,3,3,22,16,9,21,10,3,1,29,0.5,15,0,35,0.5,13,3
2018020053,2,2018-10-11,T.B,VAN,1,4,0,1,1,4,26,16,16,14,4,10,1,34,0.5,8,0,28,0.5,10,3
2018020053,2,2018-10-11,VAN,T.B,4,1,1,0,4,1,14,4,10,26,16,16,0,28,0.5,10,1,34,0.5,8,3
2018020054,2,2018-10-11,CGY,STL,3,5,0,0,3,3,25,8,11,20,3,10,1,34,0.538462,14,0,32,0.461538,10,3
2018020054,2,2018-10-11,STL,CGY,5,3,1,1,3,3,20,3,10,25,8,11,0,32,0.461538,10,1,34,0.538462,14,3
2018020055,2,2018-10-11,NSH,WPG,3,0,1,1,3,0,16,7,4,21,7,5,1,30,0.509091,16,0,29,0.490909,60,3
2018020055,2,2018-10-11,WPG,NSH,0,3,0,0,0,3,21,7,5,16,7,4,0,29,0.490909,60,1,30,0.509091,16,3
2018020056,2,2018-10-11,MIN,CHI,4,3,1,1,3,2,40,14,12,21,15,8,0,46,0.472973,10,1,30,0.527027,4,3
2018020056,2,2018-10-11,CHI,MIN,3,4,0,0,2,3,21,15,8,40,14,12,1,30,0.527027,4,0,46,0.472973,10,3
2018020057,2,2018-10-13,EDM,NYR,2,1,1,0,1,1,23,9,14,20,12,12,0,27,0.472727,4,1,24,0.527273,8,5
2018020057,2,2018-10-13,NYR,EDM,1,2,0,1,1,1,20,12,12,23,9,14,1,24,0.527273,8,0,27,0.472727,4,5
2018020058,2,2018-10-13,VGK,PHI,1,0,1,0,1,0,16,13,15,23,10,13,1,21,0.368421,4,0,26,0.631579,6,5
2018020058,2,2018-10-13,PHI,VGK,0,1,0,1,0,1,23,10,13,16,13,15,0,26,0.631579,6,1,21,0.368421,4,5
2018020059,2,2018-10-13,L.A,OTT,1,5,0,0,1,4,27,11,20,15,3,9,0,37,0.454545,2,1,22,0.545455,10,5
2018020059,2,2018-10-13,OTT,L.A,5,1,1,1,4,1,15,3,9,27,11,20,1,22,0.545455,10,0,37,0.454545,2,5
2018020060,2,2018-10-13,MIN,CAR,4,5,0,1,2,4,12,3,7,31,5,13,0,23,0.545455,22,1,57,0.454545,14,5
2018020060,2,2018-10-13,CAR,MIN,5,4,1,0,4,2,31,5,13,12,3,7,1,57,0.454545,14,0,23,0.545455,22,5
2018020061,2,2018-10-13,DET,BOS,2,8,0,0,0,7,24,5,9,29,9,11,0,34,0.485294,14,1,39,0.514706,14,5
2018020061,2,2018-10-13,BOS,DET,8,2,1,1,7,0,29,9,11,24,5,9,1,39,0.514706,14,0,34,0.485294,14,5
2018020062,2,2018-10-13,MTL,PIT,4,3,1,1,4,2,31,8,18,23,9,10,0,40,0.52,4,1,28,0.48,12,5
2018020062,2,2018-10-13,PIT,MTL,3,4,0,0,2,4,23,9,10,31,8,18,1,28,0.48,12,0,40,0.52,4,5
2018020063,2,2018-10-13,CBJ,T.B,2,8,0,0,2,4,19,6,6,13,5,11,0,32,0.508197,16,1,31,0.491803,12,5
2018020063,2,2018-10-13,T.B,CBJ,8,2,1,1,4,2,13,5,11,19,6,6,1,31,0.491803,12,0,32,0.508197,16,5
2018020064,2,2018-10-13,FLA,VAN,2,3,0,1,2,2,18,7,13,24,6,3,1,26,0.421875,8,0,30,0.578125,10,5
2018020064,2,2018-10-13,VAN,FLA,3,2,1,0,2,2,24,6,3,18,7,13,0,30,0.578125,10,1,26,0.421875,8,5
2018020065,2,2018-10-13,WSH,TOR,2,4,0,1,1,3,21,11,16,19,10,16,1,27,0.530612,6,0,28,0.469388,6,5
2018020065,2,2018-10-13,TOR,WSH,4,2,1,0,3,1,19,10,16,21,11,16,0,28,0.469388,6,1,27,0.530612,6,5
2018020066,2,2018-10-13,NSH,NYI,5,2,1,1,4,2,22,12,10,17,12,10,1,29,0.532258,2,0,22,0.467742,4,5
2018020066,2,2018-10-13,NYI,NSH,2,5,0,0,2,4,17,12,10,22,12,10,0,22,0.467742,4,1,29,0.532258,2,5
2018020067,2,2018-10-13,DAL,ANA,5,3,1,1,3,2,37,7,22,19,3,13,0,51,0.552239,4,1,25,0.447761,6,5
2018020067,2,2018-10-13,ANA,DAL,3,5,0,0,2,3,19,3,13,37,7,22,1,25,0.447761,6,0,51,0.552239,4,5
2018020068,2,2018-10-13,CHI,STL,4,3,1,1,3,1,38,9,20,26,3,13,1,50,0.508197,8,0,38,0.491803,6,5
2018020068,2,2018-10-13,STL,CHI,3,4,0,0,1,3,26,3,13,38,9,20,0,38,0.491803,6,1,50,0.508197,8,5
2018020069,2,2018-10-13,BUF,ARI,3,0,1,0,2,0,17,10,9,29,10,17,1,23,0.424242,8,0,36,0.575758,8,5
2018020069,2,2018-10-13,ARI,BUF,0,3,0,1,0,2,29,10,17,17,10,9,0,36,0.575758,8,1,23,0.424242,8,5
2018020070,2,2018-10-13,CGY,COL,3,2,1,0,3,2,25,14,16,19,6,6,0,41,0.563636,8,1,26,0.436364,10,5
2018020070,2,2018-10-13,COL,CGY,2,3,0,1,2,3,19,6,6,25,14,16,1,26,0.436364,10,0,41,0.563636,8,5
2018020071,2,2018-10-14,S.J,N.J,2,3,0,0,2,2,24,13,10,21,8,9,1,39,0.38806,16,0,36,0.61194,6,6
2018020071,2,2018-10-14,N.J,S.J,3,2,1,1,2,2,21,8,9,24,13,10,0,36,0.61194,6,1,39,0.38806,16,6
2018020072,2,2018-10-14,STL,ANA,2,3,0,1,1,2,25,12,16,26,7,11,0,31,0.652174,4,1,31,0.347826,6,6
2018020072,2,2018-10-14,ANA,STL,3,2,1,0,2,1,26,7,11,25,12,16,1,31,0.347826,6,0,31,0.652174,4,6
2018020073,2,2018-10-14,WPG,CAR,3,1,1,1,2,1,22,8,12,34,15,20,1,26,0.588235,4,0,43,0.411765,4,6
2018020073,2,2018-10-14,CAR,WPG,1,3,0,0,1,2,34,15,20,22,8,12,0,43,0.411765,4,1,26,0.588235,4,6
2018020074,2,2018-10-15,L.A,TOR,1,4,0,0,1,3,30,13,16,17,8,18,0,34,0.516667,4,1,25,0.483333,6,0
2018020074,2,2018-10-15,TOR,L.A,4,1,1,1,3,1,17,8,18,30,13,16,1,25,0.483333,6,0,34,0.516667,4,0
2018020075,2,2018-10-15,DET,MTL,3,7,0,0,2,6,24,15,20,20,2,16,0,28,0.571429,17,1,35,0.428571,11,0
2018020075,2,2018-10-15,MTL,DET,7,3,1,1,6,2,20,2,16,24,15,20,1,35,0.428571,11,0,28,0.571429,17,0
2018020076,2,2018-10-15,DAL,OTT,1,4,0,0,0,4,31,14,14,16,9,10,1,38,0.484375,4,0,24,0.515625,8,0
2018020076,2,2018-10-15,OTT,DAL,4,1,1,1,4,0,16,9,10,31,14,14,0,24,0.515625,8,1,38,0.484375,4,0
2018020077,2,2018-10-15,MIN,NSH,2,4,0,0,1,3,25,8,10,16,11,14,0,31,0.516129,11,1,28,0.483871,13,0
2018020077,2,2018-10-15,NSH,MIN,4,2,1,1,3,1,16,11,14,25,8,10,1,28,0.483871,13,0,31,0.516129,11,0
2018020078,2,2018-10-16,DAL,N.J,0,3,0,0,0,2,16,8,6,22,12,2,0,24,0.557377,19,1,34,0.442623,13,1
2018020078,2,2018-10-16,N.J,DAL,3,0,1,1,2,0,22,12,2,16,8,6,1,34,0.442623,13,0,24,0.557377,19,1
2018020079,2,2018-10-16,NYR,COL,3,2,1,1,3,2,28,8,21,27,13,15,1,43,0.629032,11,0,33,0.370968,17,1
2018020079,2,2018-10-16,COL,NYR,2,3,0,0,2,3,27,13,15,28,8,21,0,33,0.370968,17,1,43,0.629032,11,1
2018020080,2,2018-10-16,FLA,PHI,5,6,0,0,5,7,20,15,11,19,5,12,1,26,0.538462,16,0,26,0.461538,18,1
2018020080,2,2018-10-16,PHI,FLA,6,5,1,1,7,5,19,5,12,20,15,11,0,26,0.461538,18,1,26,0.538462,16,1
2018020081,2,2018-10-16,PIT,VAN,2,3,0,1,2,3,25,8,16,23,10,12,1,28,0.611111,2,0,26,0.388889,4,1
2018020081,2,2018-10-16,VAN,PIT,3,2,1,0,3,2,23,10,12,25,8,16,0,26,0.388889,4,1,28,0.611111,2,1
2018020082,2,2018-10-16,T.B,CAR,4,2,1,1,2,2,21,10,13,26,9,15,0,27,0.492537,8,1,40,0.507463,2,1
2018020082,2,2018-10-16,CAR,T.B,2,4,0,0,2,2,26,9,15,21,10,13,1,40,0.507463,2,0,27,0.492537,8,1
2018020083,2,2018-10-16,MIN,ARI,2,1,1,1,2,0,24,7,10,27,12,15,0,28,0.393939,8,1,32,0.606061,6,1
2018020083,2,2018-10-16,ARI,MIN,1,2,0,0,0,2,27,12,15,24,7,10,1,32,0.606061,6,0,28,0.393939,8,1
2018020084,2,2018-10-16,EDM,WPG,5,4,1,0,3,3,28,15,12,22,6,13,0,35,0.62069,6,1,33,0.37931,4,1
2018020084,2,2018-10-16,WPG,EDM,4,5,0,1,3,3,22,6,13,28,15,12,1,33,0.37931,4,0,35,0.62069,6,1
2018020085,2,2018-10-16,BUF,VGK,1,4,0,0,1,2,16,4,14,22,4,17,0,27,0.476923,6,1,29,0.523077,12,1
2018020085,2,2018-10-16,VGK,BUF,4,1,1,1,2,1,22,4,17,16,4,14,1,29,0.523077,12,0,27,0.476923,6,1
2018020086,2,2018-10-17,STL,MTL,2,3,0,0,0,2,20,5,10,15,9,19,0,25,0.604167,13,1,23,0.395833,15,2
2018020086,2,2018-10-17,MTL,STL,3,2,1,1,2,0,15,9,19,20,5,10,1,23,0.395833,15,0,25,0.604167,13,2
2018020087,2,2018-10-17,NYR,WSH,3,4,0,0,1,2,25,9,7,27,9,13,1,32,0.469697,8,0,38,0.530303,8,2
2018020087,2,2018-10-17,WSH,NYR,4,3,1,1,2,1,27,9,13,25,9,7,0,38,0.530303,8,1,32,0.469697,8,2
2018020088,2,2018-10-17,CGY,BOS,5,2,1,1,5,2,21,6,18,22,11,12,1,29,0.458333,8,0,26,0.541667,8,2
2018020088,2,2018-10-17,BOS,CGY,2,5,0,0,2,5,22,11,12,21,6,18,0,26,0.541667,8,1,29,0.458333,8,2
2018020089,2,2018-10-17,NYI,ANA,1,4,0,0,1,3,20,19,9,18,10,10,0,35,0.530612,13,1,25,0.469388,15,2
2018020089,2,2018-10-17,ANA,NYI,4,1,1,1,3,1,18,10,10,20,19,9,1,25,0.469388,15,0,35,0.530612,13,2
2018020090,2,2018-10-18,TOR,PIT,0,3,0,1,0,2,37,21,22,35,27,7,0,38,0.553571,4,1,38,0.446429,2,3
2018020090,2,2018-10-18,PIT,TOR,3,0,1,0,2,0,35,27,7,37,21,22,1,38,0.446429,2,0,38,0.553571,4,3
2018020091,2,2018-10-18,N.J,COL,3,5,0,1,1,4,22,5,3,25,4,6,1,30,0.542857,19,0,34,0.457143,15,3
2018020091,2,2018-10-18,COL,N.J,5,3,1,0,4,1,25,4,6,22,5,3,0,34,0.457143,15,1,30,0.542857,19,3
2018020092,2,2018-10-18,PHI,CBJ,3,6,0,0,3,6,26,9,10,20,14,6,1,35,0.64,4,0,28,0.36,4,3
2018020092,2,2018-10-18,CBJ,PHI,6,3,1,1,6,3,20,14,6,26,9,10,0,28,0.36,4,1,35,0.64,4,3
2018020093,2,2018-10-18,T.B,DET,3,1,1,1,3,1,16,7,17,21,6,10,1,31,0.492958,12,0,30,0.507042,10,3
2018020093,2,2018-10-18,DET,T.B,1,3,0,0,1,3,21,6,10,16,7,17,0,30,0.507042,10,1,31,0.492958,12,3
2018020094,2,2018-10-18,VAN,WPG,1,4,0,0,1,2,24,7,14,27,12,12,0,27,0.426471,26,1,32,0.573529,26,3
2018020094,2,2018-10-18,WPG,VAN,4,1,1,1,2,1,27,12,12,24,7,14,1,32,0.573529,26,0,27,0.426471,26,3
2018020095,2,2018-10-18,CHI,ARI,1,4,0,1,1,4,30,15,27,25,12,14,0,34,0.5,2,1,31,0.5,6,3
2018020095,2,2018-10-18,ARI,CHI,4,1,1,0,4,1,25,12,14,30,15,27,1,31,0.5,6,0,34,0.5,2,3
2018020096,2,2018-10-18,BOS,EDM,2,3,0,0,2,2,23,11,15,16,14,11,1,29,0.480769,8,0,22,0.519231,10,3
2018020096,2,2018-10-18,EDM,BOS,3,2,1,1,2,2,16,14,11,23,11,15,0,22,0.519231,10,1,29,0.480769,8,3
2018020097,2,2018-10-18,NYI,L.A,7,2,1,0,5,0,21,9,7,26,13,14,1,32,0.453125,8,0,35,0.546875,6,3
2018020097,2,2018-10-18,L.A,NYI,2,7,0,1,0,5,26,13,14,21,9,7,0,35,0.546875,6,1,32,0.453125,8,3
2018020098,2,2018-10-18,S.J,BUF,5,1,1,1,2,1,23,15,15,16,10,12,1,39,0.474576,15,0,25,0.525424,21,3
