id,season,Links,gameDate,gameType
2017020015,20172018,20015,2017-10-06,2
2017020026,20172018,20026,2017-10-07,2
2017020045,20172018,20045,2017-10-10,2
2017020062,20172018,20062,2017-10-13,2
2017020077,20172018,20077,2017-10-15,2
2017020090,20172018,20090,2017-10-17,2
2017020121,20172018,20121,2017-10-21,2
2017020135,20172018,20135,2017-10-24,2
2017020149,20172018,20149,2017-10-27,2
2017020170,20172018,20170,2017-10-30,2
2017020178,20172018,20178,2017-10-31,2
2017020186,20172018,20186,2017-11-02,2
2017020200,20172018,20200,2017-11-04,2
2017020218,20172018,20218,2017-11-06,2
2017020229,20172018,20229,2017-11-07,2
2017020248,20172018,20248,2017-11-10,2
2017020273,20172018,20273,2017-11-14,2
2017020287,20172018,20287,2017-11-16,2
2017020308,20172018,20308,2017-11-19,2
2017020332,20172018,20332,2017-11-22,2
2017020347,20172018,20347,2017-11-24,2
2017020355,20172018,20355,2017-11-25,2
2017020376,20172018,20376,2017-11-28,2
2017020384,20172018,20384,2017-11-30,2
2017020394,20172018,20394,2017-12-01,2
2017020411,20172018,20411,2017-12-03,2
2017020424,20172018,20424,2017-12-05,2
2017020441,20172018,20441,2017-12-08,2
2017020452,20172018,20452,2017-12-09,2
2017020474,20172018,20474,2017-12-12,2
2017020490,20172018,20490,2017-12-14,2
2017020510,20172018,20510,2017-12-17,2
2017020525,20172018,20525,2017-12-19,2
2017020555,20172018,20555,2017-12-23,2
2017020568,20172018,20568,2017-12-27,2
2017020574,20172018,20574,2017-12-28,2
2017020593,20172018,20593,2017-12-31,2
2017020613,20172018,20613,2018-01-02,2
2017020621,20172018,20621,2018-01-04,2
2017020632,20172018,20632,2018-01-05,2
2017020651,20172018,20651,2018-01-07,2
2017020676,20172018,20676,2018-01-13,2
2017020691,20172018,20691,2018-01-16,2
2017020701,20172018,20701,2018-01-18,2
2017020705,20172018,20705,2018-01-19,2
2017020722,20172018,20722,2018-01-21,2
2017020741,20172018,20741,2018-01-23,2
