id,season,Links,gameDate,gameType
2014020002,20142015,20002,2014-10-08,2
2014020009,20142015,20009,2014-10-09,2
2014020018,20142015,20018,2014-10-11,2
2014020035,20142015,20035,2014-10-13,2
2014020047,20142015,20047,2014-10-15,2
2014020053,20142015,20053,2014-10-16,2
2014020063,20142015,20063,2014-10-18,2
2014020079,20142015,20079,2014-10-21,2
2014020093,20142015,20093,2014-10-23,2
2014020107,20142015,20107,2014-10-25,2
2014020124,20142015,20124,2014-10-28,2
2014020138,20142015,20138,2014-10-30,2
2014020153,20142015,20153,2014-11-01,2
2014020172,20142015,20172,2014-11-04,2
2014020187,20142015,20187,2014-11-06,2
2014020218,20142015,20218,2014-11-10,2
2014020231,20142015,20231,2014-11-12,2
2014020235,20142015,20235,2014-11-13,2
2014020248,20142015,20248,2014-11-15,2
2014020267,20142015,20267,2014-11-18,2
2014020293,20142015,20293,2014-11-21,2
2014020296,20142015,20296,2014-11-22,2
2014020312,20142015,20312,2014-11-24,2
2014020336,20142015,20336,2014-11-28,2
2014020361,20142015,20361,2014-12-01,2
2014020371,20142015,20371,2014-12-02,2
2014020386,20142015,20386,2014-12-04,2
2014020400,20142015,20400,2014-12-06,2
2014020421,20142015,20421,2014-12-11,2
2014020435,20142015,20435,2014-12-13,2
2014020459,20142015,20459,2014-12-16,2
2014020465,20142015,20465,2014-12-17,2
2014020477,20142015,20477,2014-12-19,2
2014020493,20142015,20493,2014-12-21,2
2014020503,20142015,20503,2014-12-23,2
2014020519,20142015,20519,2014-12-27,2
2014020529,20142015,20529,2014-12-29,2
2014020547,20142015,20547,2014-12-31,2
2014020566,20142015,20566,2015-01-03,2
2014020576,20142015,20576,2015-01-04,2
2014020595,20142015,20595,2015-01-07,2
2014020598,20142015,20598,2015-01-08,2
2014020613,20142015,20613,2015-01-10,2
2014020630,20142015,20630,2015-01-13,2
2014020644,20142015,20644,2015-01-15,2
2014020660,20142015,20660,2015-01-17,2
2014020690,20142015,20690,2015-01-20,2
2014020694,20142015,20694,2015-01-21,2
2014020711,20142015,20711,2015-01-29,2
2014020730,20142015,20730,2015-01-31,2
2014020756,20142015,20756,2015-02-04,2
2014020775,20142015,20775,2015-02-07,2
2014020791,20142015,20791,2015-02-08,2
2014020797,20142015,20797,2015-02-10,2
2014020822,20142015,20822,2015-02-13,2
2014020843,20142015,20843,2015-02-16,2
2014020857,20142015,20857,2015-02-18,2
2014020869,20142015,20869,2015-02-20,2
2014020885,20142015,20885,2015-02-22,2
2014020894,20142015,20894,2015-02-24,2
2014020917,20142015,20917,2015-02-27,2
2014020927,20142015,20927,2015-02-28,2
2014020956,20142015,20956,2015-03-05,2
2014020970,20142015,20970,2015-03-07,2
2014020984,20142015,20984,2015-03-08,2
2014020995,20142015,20995,2015-03-10,2
2014021002,20142015,21002,2015-03-12,2
2014021019,20142015,21019,2015-03-14,2
2014021035,20142015,21035,2015-03-15,2
2014021041,20142015,21041,2015-03-17,2
2014021055,20142015,21055,2015-03-19,2
2014021071,20142015,21071,2015-03-21,2
2014021080,20142015,21080,2015-03-22,2
2014021101,20142015,21101,2015-03-26,2
2014021116,20142015,21116,2015-03-28,2
2014021131,20142015,21131,2015-03-29,2
2014021142,20142015,21142,2015-03-31,2
2014021156,20142015,21156,2015-04-02,2
2014021170,20142015,21170,2015-04-04,2
2014021201,20142015,21201,2015-04-08,2
2014021207,20142015,21207,2015-04-09,2
2014021225,20142015,21225,2015-04-11,2
2014020011,20142015,20011,2014-10-09,2
2014020025,20142015,20025,2014-10-11,2
2014020033,20142015,20033,2014-10-12,2
2014020038,20142015,20038,2014-10-14,2
2014020057,20142015,20057,2014-10-16,2
2014020075,20142015,20075,2014-10-19,2
2014020080,20142015,20080,2014-10-21,2
2014020108,20142015,20108,2014-10-25,2
2014020122,20142015,20122,2014-10-27,2
2014020158,20142015,20158,2014-11-01,2
2014020171,20142015,20171,2014-11-03,2
2014020185,20142015,20185,2014-11-05,2
2014020204,20142015,20204,2014-11-08,2
2014020215,20142015,20215,2014-11-09,2
2014020222,20142015,20222,2014-11-11,2
2014020233,20142015,20233,2014-11-13,2
2014020255,20142015,20255,2014-11-15,2
2014020266,20142015,20266,2014-11-17,2
2014020278,20142015,20278,2014-11-19,2
2014020309,20142015,20309,2014-11-23,2
2014020326,20142015,20326,2014-11-26,2
2014020333,20142015,20333,2014-11-28,2
2014020348,20142015,20348,2014-11-29,2
2014020357,20142015,20357,2014-12-01,2
2014020393,20142015,20393,2014-12-06,2
2014020406,20142015,20406,2014-12-08,2
2014020446,20142015,20446,2014-12-13,2
2014020450,20142015,20450,2014-12-14,2
2014020462,20142015,20462,2014-12-16,2
2014020486,20142015,20486,2014-12-20,2
2014020494,20142015,20494,2014-12-21,2
2014020506,20142015,20506,2014-12-23,2
2014020517,20142015,20517,2014-12-27,2
2014020538,20142015,20538,2014-12-29,2
2014020551,20142015,20551,2014-12-31,2
2014020569,20142015,20569,2015-01-03,2
2014020597,20142015,20597,2015-01-07,2
2014020607,20142015,20607,2015-01-08,2
2014020623,20142015,20623,2015-01-10,2
